@relation hetero_trainingSetWithClass

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute fragC numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute piPC3 numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
654.450571,1.274175,0.02558,0.864488,0.959708,1.170287,0.885297,1.169408,1.346009,0.977567,16.046583,3.926643,812.02,7.014292,0.814971,0.868448,6.298949,6.878204,1
7519.947272,-0.609272,-0.012289,1.038674,0.924841,1.077832,1.136408,1.231666,0.956461,0.963417,16.010651,4.21294,730.38,6.508628,0.846187,0.850684,5.521461,7.177876,1
7415.280596,0.452031,0.00877,0.998892,0.978086,1.082676,1.15439,1.185491,0.92493,1.003095,16.011587,3.910839,91.34,6.029689,0.814848,0.791085,5.135798,6.658819,1
1929.129956,1.564486,0.022772,0.696526,0.755626,1.021135,0.931099,1.237738,1.238592,0.894524,31.974127,4.125868,3832.33,7.209998,0.797845,0.854809,6.665684,7.240712,1
12449.304267,3.737734,0.043377,0.977111,0.925715,1.108236,1.155835,1.309738,0.95762,1.010888,16.024304,3.905601,814.58,6.689087,0.797766,0.799108,5.872118,6.913185,1
12171.990827,0.504841,0.005912,1.003987,0.975324,1.074422,1.134976,1.261175,0.972137,1.013638,16.023252,3.905426,789.59,6.887968,0.835033,0.826796,5.831882,6.90759,1
8893.955347,5.15912,0.104629,0.992941,1.037471,1.173192,1.514591,1.558213,0.875903,0.989218,16.008662,4.495581,569.31,5.865026,0.723896,0.735216,5.513429,6.293924,1
6623.52428,2.581737,0.055836,0.980392,1.007368,1.081431,1.045814,1.2155,0.925446,0.985978,16.010559,4.101479,632.3,6.605913,0.886135,0.884609,5.451038,7.054521,1
1911.192019,0.652804,0.016813,0.628839,0.727017,0.988432,0.94884,1.211042,1.2147,0.917669,31.975116,4.079422,210.81,6.627806,0.804364,0.859165,6.045005,7.082469,1
10984.375469,-0.250872,-0.003194,1.022082,0.989939,1.042097,1.023508,1.176087,0.934435,0.996894,16.022137,3.891743,2329.51,7.000154,0.842602,0.853711,6.008813,7.22125,1
8775.382007,1.573918,0.027987,0.999236,1.152371,1.01055,0.949186,1.217565,0.990548,1.002116,16.009717,3.780441,1804.41,5.988958,0.737643,0.758013,5.641907,6.857566,1
9113.046641,1.951491,0.038974,0.992539,1.018008,1.027525,1.225646,1.448288,0.99717,0.9924,16.007747,4.49415,2532.39,6.549973,0.805688,0.819325,5.963579,6.97647,1
13953.511071,3.613389,0.041634,0.973426,0.947671,1.065454,1.166979,1.307829,0.950375,0.978291,31.97208,3.906002,1234.59,6.791427,0.790046,0.799381,5.955837,6.868081,1
12260.327526,5.51951,0.083972,0.947263,0.941472,1.094154,1.338863,1.413397,0.86978,0.959851,31.973086,4.401804,421.46,6.204568,0.7632,0.752258,5.686975,6.622367,1
21176.055624,-0.769946,-0.005591,0.98793,0.909754,1.078833,1.145902,1.23587,0.986537,1.015494,31.973099,4.214695,256.1,6.766068,0.731374,0.749462,6.163315,7.057469,1
8534.433363,-2.285607,-0.036201,1.041917,0.973365,1.051305,1.023011,1.221717,0.959301,1.038007,16.016797,4.305353,814.47,6.687148,0.836042,0.857941,5.613128,7.323434,1
13123.574983,-2.261627,-0.02455,1.025556,0.947307,1.046024,1.085189,1.199839,0.959473,0.999583,16.026529,3.92437,1983.64,6.788957,0.803923,0.803704,6.082219,7.158401,1
1636.884205,0.178764,0.003926,0.683357,0.731577,0.936916,0.933727,1.195429,1.227813,0.909397,31.974108,4.104412,228.87,6.407573,0.774767,0.817375,6.104793,6.8896,1
821.932094,-0.024521,-0.000378,0.837209,0.921121,1.103075,0.918737,1.101941,1.214056,0.945349,16.06319,3.913158,6143.14,6.477644,0.73578,0.778805,6.661855,7.28804,1
535.933542,1.734244,0.041155,0.856049,0.960359,1.203297,0.961831,1.203151,1.329179,0.987055,16.034446,3.924104,3091.8,6.725136,0.795274,0.853821,6.320768,6.844465,1
9644.522095,-2.346138,-0.033017,1.036525,0.924004,1.049075,1.088366,1.207245,0.959511,1.009383,16.019952,4.117476,919.51,6.990603,0.870213,0.876314,5.743003,7.281379,1
12961.857464,5.766508,0.068599,0.953854,0.999116,1.115821,1.26526,1.321701,0.961914,0.964785,16.02123,4.325007,1164.54,6.604081,0.777659,0.780299,5.926926,6.598938,1
9364.886958,2.083982,0.041174,0.986496,0.984211,1.036212,1.258043,1.4728,0.996193,0.985328,16.007758,4.409209,2291.4,6.624211,0.806188,0.824581,5.948035,6.908557,1
10284.036851,2.711436,0.038848,0.983164,1.005703,1.077962,1.219705,1.193602,0.963711,0.956257,16.017893,4.089707,130.46,6.384444,0.784423,0.787883,5.602119,6.705776,1
11777.212779,-0.13464,-0.00207,0.98704,0.934043,1.025351,1.181856,1.232286,0.918564,0.939268,31.973086,4.124433,996.5,6.437455,0.78777,0.78843,5.811141,7.021153,1
7804.727166,1.500643,0.030891,1.01257,0.957102,1.107302,1.296728,1.360381,0.932028,0.97628,16.009622,4.229698,304.33,6.293641,0.826692,0.813688,5.389072,6.670683,1
11956.604469,1.613798,0.021733,1.016429,1.000899,1.087117,1.261164,1.299441,0.973003,0.997457,16.017086,3.911357,1429.54,6.694716,0.795713,0.802311,5.910797,6.785542,1
9268.505191,1.833978,0.028437,0.984101,0.990158,1.118615,1.15416,1.291472,0.924535,1.045087,16.01576,3.816708,113.43,5.943626,0.742604,0.748331,5.370638,6.621926,1
388.762782,1.396967,0.04742,0.90667,1.029814,1.250202,1.025923,1.251366,1.382354,1.043491,16.021428,4.435363,919.64,6.510938,0.827333,0.866312,5.966147,6.641636,1
17705.796906,4.655255,0.043896,0.967721,1.050237,1.037155,1.088652,1.24415,0.94265,0.943169,31.973095,4.45787,5694.75,7.182879,0.792718,0.81496,6.34388,6.981555,1
719.227404,2.887077,0.048129,0.96564,0.896179,1.38429,0.953764,1.385085,1.584611,0.92372,16.0439,4.375005,20287.15,6.495645,0.722182,0.761383,6.891626,6.841723,1
12334.377075,1.505646,0.020652,0.984886,0.905434,1.05033,1.107334,1.301357,0.909123,0.973636,31.973087,4.122353,1059.56,6.755993,0.820416,0.82198,5.863631,7.19823,1
8879.235508,2.606088,0.059929,0.906542,0.940275,1.09836,1.160949,1.263971,0.861758,0.89807,31.974085,4.455701,464.33,6.348145,0.839005,0.836112,5.32301,7.003589,1
8532.951533,4.11159,0.080677,0.993053,1.047382,1.134795,1.41713,1.356419,0.923288,0.972256,16.009646,4.374606,322.33,6.248922,0.80139,0.792132,5.42495,6.375512,1
11771.234854,1.746926,0.02115,0.991147,1.048205,1.039405,1.037888,1.19617,0.981555,0.981095,16.021174,4.091628,1719.57,6.975392,0.82865,0.84142,5.877736,6.946349,1
8937.115675,2.202835,0.043011,1.030699,0.967927,1.08888,1.38551,1.432973,0.944359,0.995262,16.009725,4.423897,1114.38,6.634359,0.825315,0.834682,5.736572,6.866286,1
16390.785491,5.951744,0.063017,0.935301,0.928465,1.106618,1.241318,1.320743,0.874796,0.957692,31.9741,4.223588,184.65,6.369276,0.743554,0.738719,5.908083,6.760166,1
9066.393903,1.111191,0.018304,0.995798,1.014593,1.01008,0.96919,1.249058,0.995367,0.97022,16.014836,3.840122,3519.38,6.392811,0.779235,0.801954,6.109248,7.381918,1
15569.620289,4.939269,0.048168,1.003499,1.003995,1.110719,1.193618,1.321187,0.918352,1.024466,16.027781,4.149779,1402.69,6.673235,0.75781,0.765785,6.052089,6.696858,1
896.840661,-0.051581,-0.001259,0.849432,0.940897,1.081994,0.90988,1.243434,1.45002,1.026446,31.972085,4.213178,269.03,6.136755,0.72353,0.760809,6.249975,6.648785,1
17382.218505,-0.006291,-0.000053,0.967663,0.936567,1.03852,1.089103,1.130158,0.93088,0.927586,31.973093,3.916605,1049.77,6.570608,0.764754,0.752241,6.111467,7.043498,1
1352.758016,0.221341,0.004396,0.765127,0.813566,1.090499,0.899984,1.193774,1.27278,0.916439,31.973099,3.915005,257.94,6.279928,0.746212,0.784439,6.246107,6.835262,1
7325.30797,3.372071,0.078845,0.950575,0.972618,1.155273,1.35296,1.48312,0.923648,1.003187,16.006595,4.150968,91.29,5.595507,0.711287,0.729301,5.17615,6.313115,1
15822.055,6.409659,0.067014,0.955303,0.98594,1.083722,1.262652,1.295075,0.94684,0.964913,31.972081,4.150235,964.65,6.604088,0.760007,0.759355,6.016157,6.589584,1
12857.636634,-1.268103,-0.013912,1.01122,0.883009,1.070931,1.059025,1.256027,0.946604,0.978528,31.97208,3.900982,2659.62,7.047464,0.835532,0.844136,6.124683,7.512515,1
10549.711235,0.645934,0.008551,1.01371,0.925811,1.0778,1.131819,1.190409,0.872936,1.005988,31.972078,3.706366,125.49,5.788575,0.720848,0.722558,5.480639,7.042341,1
9908.679433,-0.086598,-0.001089,0.911372,0.915954,1.037958,0.916482,1.220001,0.96908,1.020545,31.972078,4.068059,364.52,6.327831,0.784359,0.802755,5.513429,7.414339,1
1002.850438,-2.285575,-0.028816,0.866032,0.875129,1.129681,0.855253,1.128517,1.255257,0.893144,16.083618,3.843398,1112.43,6.711513,0.734655,0.786685,6.621406,7.070745,1
8439.881781,0.447153,0.009072,0.925815,0.861521,1.007467,1.100009,1.198057,0.936485,0.93221,31.973081,3.921174,94.39,6.566249,0.876412,0.866554,5.236442,7.181604,1
694.020536,0.279781,0.011064,0.797582,0.902601,1.250526,0.963522,1.162874,1.378628,1.054248,31.972079,4.124033,478.55,5.993999,0.772614,0.819649,5.796058,6.637486,1
7736.497849,4.420839,0.093449,1.009651,1.024413,1.142936,1.412933,1.429415,0.892245,0.993438,16.009602,4.485243,504.29,6.108551,0.787605,0.789069,5.433722,6.555415,1
9898.861057,-0.550396,-0.007385,0.96659,0.950943,1.044853,1.016376,1.115468,1.001256,0.969305,16.020931,3.91899,649.47,6.41899,0.798795,0.800137,5.655992,7.022913,1
16142.83475,8.794094,0.095299,0.995142,1.020228,1.168056,1.481325,1.553224,0.86856,1.034693,16.021522,4.389719,601.6,5.312246,0.593661,0.601849,6.003887,6.228986,1
11047.406061,5.607388,0.091069,0.964106,0.980719,1.132738,1.393461,1.533804,0.93386,0.976506,16.011862,4.491806,1620.42,6.491136,0.772224,0.784321,5.874931,6.52994,1
11469.782306,4.063936,0.059944,0.984654,0.96448,1.074782,1.30582,1.326088,0.893973,0.961445,31.972079,4.400914,1010.45,6.586458,0.80127,0.801826,5.846439,6.811895,1
787.080581,-1.591684,-0.0259,0.868471,0.888373,1.080748,0.878582,1.079401,1.222201,0.913547,16.062662,3.91315,2054.12,6.22923,0.716458,0.760606,6.448889,7.191049,1
9838.767223,2.155343,0.038704,0.976611,1.023035,1.063637,1.22703,1.382509,0.993034,1.001093,16.008773,4.404456,1455.44,6.65442,0.807091,0.822807,5.762051,6.687986,1
12733.005182,4.13113,0.051616,0.986744,0.99454,1.106985,1.248655,1.285793,0.982837,0.963963,16.019176,3.748603,814.56,6.639659,0.787944,0.78719,5.855072,6.61681,1
19212.889705,5.691223,0.045453,0.964962,0.957801,1.071521,1.194251,1.220902,0.893494,0.985681,31.973095,3.921821,228.83,6.331781,0.719224,0.711126,6.131226,6.836774,1
10413.706136,1.326169,0.018257,1.020173,0.94602,1.099698,1.184977,1.26783,0.948515,0.981762,16.019978,3.797429,409.49,6.400972,0.789337,0.789413,5.700444,6.960298,1
11185.275363,2.785137,0.035698,0.967343,1.070643,1.027351,1.056158,1.19449,1.01983,0.986373,16.01906,4.499417,2269.52,6.677383,0.792151,0.811463,5.908083,6.937178,1
11102.029847,1.429875,0.021763,0.945232,0.907696,1.093162,1.104215,1.294319,0.943852,0.950239,31.973085,4.440839,1231.5,7.144028,0.86902,0.886875,5.796058,7.255434,1
10650.013587,0.670725,0.009331,0.950808,0.956692,1.062712,0.998303,1.248895,0.940638,1.0253,31.972078,3.892949,127.5,6.399118,0.774448,0.795475,5.493061,6.924238,1
16403.699125,-0.535554,-0.004508,0.997673,0.916521,1.069657,1.116267,1.244567,0.940228,0.993055,16.037274,3.918034,1514.75,6.694481,0.756873,0.763785,6.161207,6.973833,1
1186.581735,1.320999,0.020309,0.715324,0.766084,0.985032,0.915865,1.198056,1.307719,0.940683,31.97209,3.919857,4535.23,7.193903,0.798094,0.852901,6.622736,6.899726,1
828.245731,-1.192673,-0.018137,0.858516,0.865913,1.158541,0.879496,1.157712,1.249751,0.888642,16.066137,3.918684,3414.16,6.999349,0.782851,0.846683,6.527958,7.208486,1
393.447292,2.039718,0.067527,0.867486,1.034426,1.229717,0.981869,1.229888,1.385278,1.033832,16.021464,3.706529,2480.64,6.676224,0.837377,0.883731,6.133398,6.950982,1
11232.462238,6.101878,0.084106,0.999825,1.016045,1.1358,1.322604,1.334791,0.931651,0.978635,16.017948,3.7961,139.46,6.017462,0.724563,0.728737,5.605802,6.451832,1
14093.438363,6.029847,0.066664,0.992436,1.041338,1.107607,1.236273,1.263637,0.906692,0.983573,16.023434,3.902345,1645.59,6.566235,0.751873,0.764853,6.013715,6.642035,1
12306.578992,0.680736,0.008683,0.983926,0.930434,1.070709,1.10126,1.26558,0.953955,0.973214,31.972079,3.920971,1429.58,7.179628,0.85976,0.866057,5.905362,7.10915,1
988.89028,0.807119,0.016014,0.691095,0.846852,1.105005,0.998097,1.192354,1.208494,0.963901,31.972085,3.918832,4501.95,7.109704,0.837272,0.885624,6.47851,7.200863,1
558.836035,0.96668,0.022178,0.874792,0.973039,1.194366,0.956994,1.194051,1.305082,0.995489,16.037602,3.895552,1179.84,6.757318,0.80583,0.857907,6.216606,6.766127,1
11074.781527,2.086347,0.028593,0.994749,0.955565,1.104462,1.204421,1.268057,0.885256,0.983597,31.972078,4.129168,406.49,6.353754,0.789581,0.782584,5.686975,6.942571,1
8234.949571,2.792222,0.050623,0.969538,1.028503,1.104421,1.160498,1.204349,0.917521,0.979705,16.012643,3.913147,103.35,6.008311,0.759913,0.770848,5.375278,6.585099,1
7253.65805,1.640451,0.036802,0.983199,0.97944,1.096882,1.255475,1.322139,0.959012,0.999386,16.007603,4.126817,280.33,6.341159,0.836596,0.831949,5.31812,6.664006,1
1069.910343,2.367426,0.08732,0.721224,0.722992,0.925266,1.066172,1.230511,1.385038,1.010339,31.973088,4.473226,2181.48,6.41942,0.819798,0.871455,6.030685,6.865492,1
7442.197877,3.39996,0.079721,0.975873,0.929154,1.108396,1.227719,1.514048,0.942943,0.99888,16.007616,4.098905,716.29,5.738672,0.733213,0.745913,5.545177,6.776872,1
10504.018042,4.907098,0.080006,0.968558,0.961055,1.107542,1.241933,1.487453,0.923911,1.01717,16.012839,4.101605,968.42,6.083029,0.732295,0.743204,5.783825,6.595145,1
17378.538283,3.810359,0.031724,1.001092,0.977582,1.100935,1.158531,1.272678,0.919158,1.016058,16.036365,4.09856,1114.79,6.490073,0.735796,0.732938,6.177944,6.79223,1
10250.001989,5.081911,0.080355,1.015734,0.99759,1.137765,1.308823,1.493267,0.895476,1.005972,16.014868,4.49511,1843.4,6.518718,0.77477,0.800367,5.883322,6.830695,1
18199.782259,3.677283,0.032211,0.9343,0.90919,1.082302,1.170387,1.276095,0.908536,0.961958,31.974104,4.116918,204.76,6.256797,0.724892,0.71358,5.976351,6.822565,1
18352.235487,-4.48301,-0.033272,1.019908,0.903731,1.059102,1.068508,1.193045,0.892015,0.973771,31.973095,3.906093,1139.87,6.710072,0.759022,0.762711,6.202536,7.315719,1
9298.061754,4.523136,0.09597,0.914472,0.959196,1.108646,1.321552,1.426153,0.866941,0.95013,31.973082,4.473884,529.32,6.067335,0.780812,0.776492,5.476464,6.706049,1
14821.241575,-0.425685,-0.004357,0.957347,0.908387,1.03433,1.017046,1.213199,0.949993,0.9688,31.973091,3.911914,2467.7,7.171702,0.835916,0.843745,6.135565,7.354291,1
654.968377,1.016716,0.01961,0.875856,0.954812,1.209031,0.911471,1.208841,1.372138,0.971039,16.044632,3.924406,1990.99,7.013827,0.79556,0.861157,6.40688,6.726659,1
12334.34689,5.970747,0.074972,0.969979,0.964005,1.140914,1.309606,1.369871,0.942959,1.003614,16.020119,3.782592,154.52,6.12434,0.735504,0.73013,5.726848,6.520514,1
10523.412248,3.740386,0.061128,0.961797,0.965173,1.1148,1.317279,1.468335,0.945822,1.007824,16.01183,4.409258,961.44,6.258851,0.762077,0.764685,5.762051,6.564294,1
811.625621,-0.048555,-0.000759,0.840547,0.932328,1.091808,0.916725,1.090607,1.220986,0.957074,16.062059,3.913169,5437.12,6.327082,0.722576,0.761952,6.630683,7.184493,1
10824.773353,0.152449,0.002026,1.020722,0.96051,1.087059,1.155854,1.274335,0.925012,1.041887,16.020032,4.097409,421.53,6.468427,0.795825,0.792712,5.686975,6.933921,1
8009.357876,4.476134,0.101944,0.975488,1.013451,1.158629,1.580562,1.573828,0.880332,1.022791,16.006624,4.412322,301.29,5.502624,0.682987,0.703072,5.356586,6.211388,1
762.360148,0.72004,0.023059,0.786371,0.885749,1.047012,0.94965,1.224499,1.343678,0.985983,31.972081,3.914783,1717.69,6.648654,0.838089,0.879191,6.061457,6.903397,1
12348.494333,-0.114391,-0.001751,0.971246,0.890711,1.009621,1.088574,1.332745,0.851659,0.952505,31.975099,4.409754,947.51,6.69507,0.824246,0.830582,5.746203,7.340427,1
567.816771,-0.032048,-0.000711,0.839488,0.888005,1.085607,0.884405,1.084157,1.199732,0.921711,16.042342,3.821635,1897.76,6.41949,0.796096,0.832904,6.194405,7.221084,1
12229.011087,5.231806,0.070245,0.936388,0.933984,1.080419,1.25274,1.283183,0.903094,0.958817,31.973086,4.466487,140.5,6.232503,0.770835,0.759638,5.666427,6.854578,1
717.463736,0.665443,0.011493,0.876349,0.878242,1.235307,0.890905,1.234963,1.340176,0.893526,16.0504,3.91861,6548.12,7.375294,0.848401,0.892666,6.594413,7.047821,1
12630.183322,1.663169,0.018986,0.991612,0.941042,1.09205,1.15882,1.289839,0.942643,1.018333,16.024327,3.914462,824.59,6.733719,0.803734,0.802367,5.877736,6.896698,1
17275.336076,3.218956,0.028653,0.976147,0.986188,1.075599,1.110775,1.284762,0.962585,0.977511,31.972083,4.112224,3349.78,7.191071,0.807254,0.816485,6.246107,6.95024,1
873.966654,0.206473,0.003074,0.894333,0.930722,1.22436,0.938148,1.224317,1.324467,0.944904,16.063764,3.917638,8039.43,7.18779,0.793643,0.839475,6.777647,7.196128,1
8602.487854,2.130138,0.048989,0.896404,0.906158,1.077454,1.161764,1.232814,0.915016,0.865731,31.974085,4.506738,653.31,6.54226,0.87135,0.867771,5.433722,7.218406,1
6359.527341,3.951431,0.106933,0.999823,1.066461,1.176624,1.592069,1.389369,0.870578,0.992816,16.005557,4.415403,76.23,5.269712,0.714121,0.704148,4.962845,6.116084,1
490.1461,1.780933,0.045015,0.883219,0.954207,1.18778,1.019593,1.187721,1.302617,0.991799,16.031016,4.129006,2805.7,6.84878,0.848983,0.88546,6.242223,6.779913,1
8097.154574,4.516416,0.10135,0.957973,1.001691,1.168093,1.512041,1.590814,0.898717,1.011904,16.00663,4.393109,304.3,5.540251,0.686967,0.706736,5.361292,6.22269,1
14017.234449,-0.141837,-0.001441,1.01111,0.947488,1.086173,1.12492,1.235996,0.937844,0.999069,16.028605,3.922923,541.65,6.410845,0.757651,0.750758,5.945421,6.853314,1
14718.726598,3.367516,0.034908,0.977802,0.953154,1.089816,1.185506,1.278319,0.909429,0.99532,31.972081,4.121958,178.65,6.34339,0.747441,0.741519,5.880533,6.775152,1
13178.030499,5.889461,0.083466,0.905473,0.93903,1.096328,1.240119,1.312783,0.913017,0.910129,31.974094,4.473529,433.48,6.343903,0.770699,0.766101,5.733341,6.720842,1
15953.96045,4.189498,0.040629,1.002515,1.007111,1.095024,1.237995,1.273478,0.945734,0.997323,16.027852,4.149896,1870.7,6.703878,0.770967,0.76573,6.156979,6.72158,1
445.30233,2.22787,0.06522,0.922614,1.089638,1.238298,1.079313,1.239463,1.436907,1.094903,16.023892,4.419446,2987.72,6.34049,0.775144,0.810126,6.248043,6.587984,1
1356.695563,1.05596,0.021267,0.77299,0.757175,0.928042,0.942824,1.181784,1.311201,0.93462,31.9731,3.921311,1364.99,6.690889,0.778634,0.827316,6.349139,6.91126,1
11625.414074,3.22059,0.047098,0.969732,0.970622,1.101917,1.397205,1.297309,1.025849,0.928457,16.013945,4.228496,442.5,6.104608,0.726863,0.733557,5.736572,6.488601,1
9611.590723,-1.133923,-0.018243,1.026045,0.880667,1.044918,1.115837,1.32264,0.991246,1.013009,16.013889,3.923835,1499.52,6.858893,0.831438,0.856759,5.799093,7.291702,1
12056.931082,2.68976,0.036073,1.000956,0.90153,1.089653,1.123195,1.344432,0.879467,0.999486,31.973086,4.114421,430.52,6.314701,0.762435,0.77292,5.746203,7.138931,1
8853.771658,3.655333,0.068034,0.984184,0.96033,1.102805,1.23416,1.385455,0.927943,0.969406,16.011708,4.112491,835.35,6.132808,0.767725,0.773296,5.68358,6.749815,1
289.097241,1.96808,0.089031,0.911919,1.138602,1.277296,1.152399,1.278469,1.460073,1.154156,16.012921,4.491804,1708.43,6.30067,0.816636,0.868173,5.916202,6.540917,1
12486.677135,0.918614,0.010991,0.973745,0.914821,1.066661,1.121434,1.261605,0.933627,0.961459,31.97208,3.91738,2168.55,6.76941,0.816355,0.813884,6.075346,7.241738,1
6898.509543,-0.277658,-0.006562,1.001829,0.917489,1.119005,1.151497,1.290695,0.895767,0.995703,31.972075,3.786074,429.32,6.287419,0.862415,0.850534,5.32301,7.223825,1
15142.434891,0.049439,0.000513,0.959181,0.959866,1.036837,1.051532,1.176624,0.942931,0.971363,31.973091,3.924708,2071.69,6.966686,0.820955,0.815852,6.09131,7.138045,1
8335.688284,2.685871,0.060431,1.000339,0.952422,1.092122,1.42921,1.559327,0.937282,1.000069,16.006677,4.494477,1033.33,6.42142,0.795812,0.815899,5.659482,6.700643,1
9133.834492,5.493952,0.092047,0.968382,0.994875,1.151788,1.388921,1.38266,0.938061,0.978452,16.013697,4.380476,110.37,5.877909,0.745018,0.738431,5.347108,6.357585,1
9105.999829,4.391072,0.077891,1.018856,0.99281,1.137761,1.337324,1.438609,0.921268,1.001721,16.012719,4.493983,594.36,6.215122,0.767902,0.780227,5.57973,6.627987,1
842.331338,0.971555,0.014293,0.863243,0.896057,1.197022,0.926352,1.196595,1.280293,0.922596,16.062765,3.912414,5930.22,6.918235,0.777467,0.820624,6.695799,6.95377,1
6983.628165,0.302415,0.006816,1.060278,0.93373,1.113598,1.250891,1.380056,0.885211,1.025192,16.008595,4.230455,469.33,6.205323,0.823671,0.821398,5.375278,6.945375,1
713.955979,1.51865,0.054625,0.626512,0.83977,1.072813,0.98746,1.233485,1.38976,1.049197,31.97208,4.493601,1546.52,6.650604,0.865433,0.897591,5.966147,6.542094,1
11014.559045,5.532301,0.08516,0.991598,1.004871,1.134948,1.371863,1.499314,0.879993,1.044165,16.013863,4.410362,415.43,5.700288,0.671428,0.690326,5.680173,6.370235,1
386.792213,1.807987,0.060981,0.860111,1.002119,1.200708,0.995872,1.200278,1.329363,1.019733,16.022348,3.754564,1928.59,6.753517,0.86425,0.908387,6.042633,6.983639,1
15468.006555,8.120282,0.089018,0.981592,1.024506,1.151454,1.350838,1.498947,0.890026,1.037198,16.021471,4.385346,969.6,5.624312,0.634759,0.642665,6.001415,6.329083,1
11359.99495,3.090421,0.039615,1.013121,0.978514,1.103927,1.16918,1.247208,0.91966,0.986335,16.021118,3.755297,1366.53,6.379269,0.77384,0.773885,5.886104,6.970786,1
1726.493844,0.181234,0.003593,0.702969,0.923284,0.942142,0.956262,1.178349,1.261406,0.970834,31.974116,3.901419,4280.05,6.92548,0.806816,0.850843,6.459904,7.163753,1
7795.807236,4.607679,0.094383,0.992906,0.989604,1.155073,1.403641,1.398044,0.907319,0.980872,16.010605,4.490342,301.3,5.95374,0.781536,0.769071,5.420535,6.574083,1
9418.995989,0.039528,0.000789,0.984193,0.910931,1.034096,1.203983,1.261614,0.909729,0.944477,31.973082,4.235159,105.41,6.20879,0.809741,0.797235,5.332719,6.899771,1
1518.209825,3.006786,0.047679,0.76585,0.849895,1.121169,0.93066,1.269056,1.335957,0.931971,31.973108,3.783712,5210.24,7.34813,0.820114,0.872051,6.684612,7.049955,1
6622.944297,3.056504,0.075745,0.989383,0.961905,1.131364,1.255789,1.474126,0.924153,1.014196,16.007572,4.3563,639.27,6.474586,0.858086,0.862382,5.46806,6.88295,1
1374.62309,1.615733,0.031184,0.760256,0.839957,1.175183,0.976141,1.226327,1.258119,0.920452,31.9731,3.892703,4706.04,7.33956,0.852806,0.906929,6.519147,7.45236,1
14834.410313,4.74559,0.047443,0.974519,0.989088,1.09996,1.197829,1.281408,0.956367,1.00065,16.02765,3.9224,944.65,6.513043,0.761984,0.753803,5.991465,6.673157,1
247.765104,1.626995,0.080329,0.862961,1.181391,1.439001,1.18367,1.442227,1.378584,1.161634,16.008822,4.548373,3479.41,6.033194,0.79871,0.83913,6.167516,7.067434,1
7918.78474,0.572643,0.009929,1.037537,1.010235,1.083227,1.10054,1.124317,0.856592,0.994184,16.015644,3.922152,101.35,5.702494,0.756976,0.739876,5.393628,6.855413,1
12148.83219,2.609142,0.033234,0.938301,0.97558,1.031662,0.997594,1.224018,0.963709,0.919289,31.973087,3.781853,2299.52,7.11237,0.851574,0.867397,5.945421,7.26875,1
12309.196383,1.946739,0.024447,0.96866,0.944769,1.066016,1.156999,1.263218,0.935406,0.947795,31.97208,3.922357,2129.53,6.686092,0.800632,0.805186,6.070738,7.17128,1
12708.493513,4.970321,0.05881,0.988115,0.96423,1.121893,1.248408,1.343009,0.923768,1.038874,16.022231,3.884924,159.57,5.921208,0.704332,0.703764,5.723585,6.625745,1
711.284391,2.609611,0.044221,0.972703,0.909281,1.380236,0.962229,1.381284,1.579924,0.932532,16.042835,4.37686,19496.16,6.386458,0.70877,0.748584,6.881411,6.826263,1
1260.905164,0.379917,0.00899,0.770572,0.829381,1.114608,0.936296,1.182869,1.313525,0.953283,31.973097,3.781552,1199.88,6.605765,0.795748,0.836081,6.196444,6.818622,1
7309.890794,-1.733262,-0.037079,1.048599,0.938764,1.010757,1.185168,1.234018,1.031484,1.036433,16.008628,4.41847,95.4,6.249167,0.80432,0.823076,5.225747,6.978112,1
10247.221926,-2.256084,-0.028836,0.967587,0.91029,1.075797,0.961376,1.173562,0.922501,1.001509,31.972078,3.910433,125.52,6.600255,0.830617,0.830391,5.501258,7.298975,1
404.294748,0.889166,0.027711,0.905913,0.99816,1.236237,0.94836,1.236639,1.388914,1.008682,16.022518,4.101389,2126.64,6.753398,0.858581,0.891252,6.135565,6.827932,1
8893.955347,5.15912,0.104629,0.992941,1.045552,1.170628,1.498315,1.557562,0.877751,0.986482,16.008662,4.416688,569.31,5.891637,0.720738,0.738552,5.513429,6.293924,1
10903.535752,6.207141,0.089537,0.957712,0.981548,1.123642,1.304523,1.326761,0.889023,0.979228,31.972078,4.408558,127.43,6.076864,0.749054,0.74848,5.545177,6.568687,1
18454.377166,3.588582,0.027452,0.972252,0.965556,1.079468,1.102286,1.231515,0.976793,1.011786,16.03972,3.895854,1179.88,6.780334,0.761755,0.759213,6.202536,6.837909,1
1492.090123,0.792355,0.024005,0.667562,0.729478,0.93504,0.935621,1.214168,1.266885,0.942868,31.9741,4.223584,185.68,6.62829,0.826588,0.88009,5.916202,6.882929,1
483.203462,1.326948,0.034669,0.864912,0.978206,1.165518,0.963238,1.16498,1.317541,0.998695,16.030939,3.922112,1451.69,6.605929,0.818376,0.85942,6.115892,6.678271,1
