@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithoutNans50

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute GATS3m numeric
@attribute GATS7m numeric
@attribute GATS7e numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute fragC numeric
@attribute IC5 numeric
@attribute SIC5 numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
3394.297845,5.052189,0.935678,1.006537,0.944587,0.949438,16.00702,4.417953,204.18,6.085883,0.954642,7.051635,5207,1
2081.412328,-0.348991,1.019884,1.370516,0.812599,1.526402,31.972072,4.853423,124.07,4.937438,0.909915,8.025924,1419,1
3662.997871,5.076996,0.936198,0.993859,0.98765,0.958424,16.012296,4.453489,317.19,6.181393,0.959405,7.416644,7413,1
1042.532787,-0.497908,0.743903,1.722247,1.767448,1.303401,15.999748,4.364202,99.07,4.556088,0.937856,9.036516,629,1
1948.357341,0.753369,1.050212,0.849021,0.896313,1.07003,15.998716,5.061006,212.05,5.328418,0.913513,6.880877,2668,1
2763.878081,-1.974759,0.976964,1.000668,0.914837,0.750729,31.973074,4.23421,85.15,4.846974,0.882575,9.667819,2092,1
2253.793095,-1.123279,0.999103,0.877334,0.822808,1.025515,19.00061,4.09294,322.06,5.088391,0.851289,7.321077,3961,1
2521.815204,0.44066,0.732841,1.250074,1.21851,0.926732,34.970156,5.763161,99.03,4.88879,0.960948,8.560534,667,1
2955.797759,-0.622348,1.024539,1.046423,1.409434,0.915825,14.013515,5.243672,35.1,4.586183,0.703018,5.526836,6328,1
10018.861047,1.656306,0.857701,1.042269,1.109378,1.083063,31.9761,4.472453,2247.42,7.256982,0.950287,8.359258,78273,1
3239.016905,0.113493,0.700702,1.26316,1.069296,0.708486,34.969855,4.777025,21.09,4.815623,0.931469,9.861244,1002,1
4495.048026,0.844486,1.169859,0.991642,0.937242,1.145987,16.006428,5.279212,264.14,6.256064,0.89961,6.036359,9356,1
2570.151646,0.621943,1.355804,1.071025,1.176281,0.792208,31.972073,4.552232,322.1,5.420438,0.929289,8.44089,3635,1
1809.745123,0.367068,0.819263,1.079212,0.922385,1.049034,19.00126,3.61693,134.09,4.805911,0.880295,8.389319,1537,1
2199.081988,0.114572,0.946673,0.940337,0.893816,0.818719,34.969381,4.025822,134.07,5.333241,0.982857,8.653202,1750,1
8113.754572,0.722655,0.984267,1.044977,1.263928,0.974794,31.972076,3.925242,709.34,6.576804,0.857993,7.003689,64280,1
3105.991869,-0.320025,0.982946,0.991934,0.844878,0.881267,34.968854,4.121112,198.06,5.048675,0.881415,7.606576,2000,1
1255.111058,1.817505,0.921179,1.048595,0.808178,0.790295,19.000607,4.270874,55.09,4.651084,0.957411,9.07144,560,1
1174.479632,1.571516,0.959755,1.021245,0.971818,0.892778,15.998935,4.267353,52.09,4.72005,0.971607,8.416578,515,1
3524.326694,0.028282,0.532754,1.507296,2.279387,2.070167,31.975073,6.31885,15.06,2.641604,0.510956,8.223637,502,1
836.25115,-0.021705,0.895713,0.895784,1.275949,1.058249,16.001382,3.757001,12.06,3.975418,0.905084,8.145923,193,1
42736.055345,-0.362628,0.818662,1.86643,0.970424,1.360436,126.906511,4.196652,34.15,5.015061,0.849019,13.681339,3312,1
3592.367739,-0.635302,0.911862,1.085082,0.774575,0.635726,34.97106,6.128031,119.07,5.003258,0.967762,10.721706,1217,1
1623.406611,-0.09886,0.874421,2.021875,1.401387,0.848892,34.968853,3.826862,14.07,4.220176,0.920438,9.126711,302,1
1066.938038,-1.675046,0.992867,1.057086,1.04619,0.885291,16.000796,4.919535,109.06,4.954196,1,9.227346,896,1
1390.54315,-0.186934,0.969524,0.899012,1.080853,1.122829,15.998264,4.845013,61.02,3.88018,0.719576,6.432428,814,1
2353.135178,-0.217607,0.914581,1.014592,1.19378,1.031759,16.000821,3.892572,179.09,5.422067,0.900321,7.387899,3884,1
1978.926091,-0.231679,0.874303,1.366361,1.012312,0.913935,34.96938,6.449577,163.05,4.721612,0.89971,8.239426,936,1
2596.808169,-0.045041,0.860525,0.875032,0.595027,0.929213,34.968854,5.494289,149.03,5.104648,0.875149,7.108525,2488,1
4892.683832,-1.111087,1.080727,0.908689,0.822729,1.023626,16.008084,4.932888,842.14,6.547068,0.926548,6.511136,17028,1
2957.942962,0.332827,1.220096,1.214795,0.701609,1.277326,31.972073,1.437,28.12,4.503865,0.762476,7.286386,81000001571,1
2049.989172,-0.193575,0.988632,1.458274,0.821639,1.554026,31.972072,4.763417,124.08,4.891852,0.907189,8.240713,1419,1
1817.6523,0.101852,0.813736,0.868287,0.829068,0.854207,19.00126,3.606034,79.08,5.169548,0.946902,8.389063,1895,1
1849.160899,-1.246084,1.010353,1.076326,1.008101,1.01569,15.999965,3.832148,164.13,5.515563,0.972346,8.649798,3626,1
3871.933639,-1.560431,1.136529,0.900158,0.591532,1.033708,34.968855,4.15722,385.06,5.805621,0.926411,7.600136,6351,1
717.403958,-0.474561,1.219247,1.181065,1.259694,1.034778,15.997929,3.460746,14.08,4.221928,0.976862,9.901945,356,1
1175.82173,-0.775569,1.364595,0.495534,1.623489,0.992012,31.972072,3.00807,46.07,3.984184,0.921853,11.700373,369,1
1375.761167,-0.578021,0.998969,2.005133,2.148952,0.548282,31.972745,5.221637,12.05,3.913977,0.877685,8.45665,201,1
1804.247046,0.467333,0.976879,0.994507,1.129274,0.925753,15.995925,5.506024,67.03,4.396499,0.753743,5.425733,1099,1
2884.982238,-2.371851,0.986862,1.129487,0.626018,1.068459,31.974074,5.680447,20.12,4.500712,0.877454,9.629855,1046,1
1418.120831,0.176406,0.923764,1.151293,1.183555,0.82732,16.017239,3.222687,18.1,4.839701,0.959422,8.033061,609,1
2653.818231,3.956158,0.96134,1.015249,0.93244,0.884065,16.003978,4.26998,159.14,5.714676,0.948908,6.988115,2572,1
4466.722567,-1.298424,0.977128,0.976262,1.042187,1.156336,16.005065,4.277094,696.15,6.18594,0.891023,6.881638,15031,1
2063.017237,-0.041457,1.030216,1.15026,0.86812,0.972702,31.972072,5.798152,114.03,4.343895,0.78643,6.786218,988,1
3051.250856,0.048275,0.95079,0.923575,1.114458,1.095091,31.973075,4.017061,254.15,5.593069,0.963101,9.269633,4203,1
2685.240573,-0.388448,0.827602,1.296516,1.283151,0.979896,34.968854,4.69371,85.08,5.103026,0.890904,7.700853,1836,1
1174.479632,0.348917,0.924359,1.197079,1.033018,0.873197,15.998935,4.304261,52.09,4.72005,0.971607,8.416578,496,1
1747.487076,-0.384307,1.002275,1.34694,1.51968,0.685192,15.996932,5.373176,129.04,4.515179,0.795987,6.670417,1504,1
2014.985589,-0.09177,0.933264,0.98777,0.553341,1.117336,15.997941,5.031249,149.05,4.495575,0.767427,6.81396,2364,1
4438.355789,-1.350876,1.081019,1.002421,0.87657,0.988277,16.008389,4.260289,874.14,6.224444,0.902771,6.558232,14940,1
2348.521205,-1.155478,1.101635,0.952333,0.836734,0.932018,15.998946,4.244585,154.05,5.403208,0.887596,6.151058,2440,1
1831.863384,-0.157846,1.05864,1.122709,1.112085,0.927023,31.972072,5.991021,156.02,4.203056,0.789762,7.328096,832,1
1741.428477,-0.9136,1.757724,0.983741,1.379163,1.148169,31.972072,4.151571,55.06,4.369707,0.86625,8.032985,661,1
4452.370156,0.071018,1.131493,1.011814,0.966298,1.127809,16.007402,5.280049,264.14,6.170364,0.891818,6.177495,9201,1
1246.428721,0.631863,0.931167,1.09551,1.191032,1.020913,15.998264,5.257872,149.03,4.918781,0.944203,7.21962,680,1
1505.900805,-0.136118,1.024466,1.088127,1.095465,0.943997,15.997947,6.791947,114.02,4.363099,0.785495,6.280715,1039,1
1027.062221,-0.91474,1.087445,0.845407,0.691803,0.979662,16.000007,3.684773,119.09,4.8125,0.9625,9.78304,1396,1
3086.735501,0.612152,0.933523,0.963818,0.969311,0.98899,16.00353,4.87724,509.11,5.838397,0.913346,7.24135,6905,1
2862.605842,0.841529,0.963379,0.903341,0.956986,0.994623,16.007365,5.036649,582.13,5.800471,0.934136,7.948436,5464,1
1155.226026,-0.894847,0.84894,1.581554,2.07141,1.182844,18.998406,4.513113,99.05,4.671781,0.942995,8.421939,600,1
9345.20493,7.527369,0.996384,1.051977,0.929584,1.021264,31.972834,5.0565,1136.41,5.794034,0.740908,6.583492,3551000005350,1
4652.904986,0.057622,0.650924,0.7417,0.905764,0.824232,34.970857,2.729992,103.08,4.909916,0.81528,8.232959,33000003195,1
2335.042336,-0.255833,0.989193,0.915451,0.706345,1.112616,14.006135,6.35875,247.04,4.756619,0.766029,6.166558,4615,1
2110.037851,-0.774007,0.980424,0.93844,0.708852,1.091691,31.972073,3.886388,149.13,5.215002,0.955228,9.615024,2349,1
2135.1518,1.11663,0.926512,0.904448,1.108448,1.001424,34.96938,4.676689,124.08,5.071928,0.953025,8.727073,1383,1
435.339519,-0.50516,1.173421,0,0,0.061536,19.000133,4.10389,9.05,3.584963,1,10.834821,84,1
2915.607712,-1.354066,1.104633,0.998496,1.067304,1.056453,15.999962,4.321577,268.06,5.703049,0.889796,6.074648,3804,1
36457.024423,0.444062,1.040414,0,0,0.409802,?,?,12.04,2.656002,0.595592,17.409226,30000000088,1
1130.934798,-0.753842,1.047634,0.964471,1.309363,1.005885,15.998708,3.794271,58.03,4.80197,0.951942,7.699827,808,1
1458.700483,-0.224925,1.09749,0.968349,1.227194,0.994944,14.003084,5.712063,64.01,4.093095,0.732878,5.858632,1182,1
3916.230381,-0.77502,1.120544,0.942419,0.912524,1.135721,16.005015,4.22941,439.11,6.117906,0.905701,6.198346,8555,1
2258.339776,-0.960541,1.153524,0.625164,1.235461,1.288498,34.969381,4.364807,114.05,4.712319,0.926261,9.677286,1057,1
856.726937,-0.133769,0.897052,1.329573,0.617252,0.901483,16.006027,5.470615,89.02,4.088221,0.859793,8.224744,473,1
1675.895355,-0.742494,0.867682,1.044138,1.011206,0.999151,19.001262,4.084821,212.1,5.169548,0.946902,9.18431,2039,1
3201.618586,-0.107829,0.716916,1.158735,1.123998,0.7215,34.969855,4.022028,21.09,4.764858,0.928952,10.200013,1002,1
1508.753828,-0.135317,1.044392,0.933443,1.105935,1.030398,14.003086,6.640665,124.01,4.685939,0.834583,6.432627,1460,1
1878.070131,3.086849,0.938918,1.108036,0.98278,0.903804,16.00166,5.001846,119.09,5.080873,0.914716,7.067199,1028,1
2740.937951,-0.472291,0.760473,1.019031,1.242737,1.142079,34.968854,5.170413,240.11,5.30382,0.9174,8.674663,2546,1
3320.486217,-1.661597,0.827515,0.800684,0.852649,0.863657,34.968854,2.729994,159.09,5.088668,0.872409,8.125145,30000002470,1
504.665063,-0.32531,1.105173,0,0,0.145818,18.998405,4.140991,9.05,3.546594,0.958425,9.92568,84,1
1278.14945,0.857971,0.847726,1.060372,0.995415,0.990443,19.000136,4.070693,104.1,4.875,0.975,8.908979,753,1
4159.096494,-0.918083,0.998453,1.172957,1.187413,0.937242,16.008088,4.448095,842.15,6.319919,0.92665,7.551601,14767,1
2076.807658,0.782449,1.477709,1.035904,1.086797,0.804656,31.972072,4.68437,124.08,4.832561,0.896194,8.288138,1365,1
3398.748293,-0.450584,0.876524,1.069332,1.003514,1.011586,34.972008,6.179107,55.04,4.137538,0.860668,11.355488,581,1
29962.480468,0.191502,0.787484,1.462191,0.765634,1.141477,126.905528,5.308573,159.06,5.237874,0.883174,10.590681,2897,1
2737.140275,-0.162288,0.904977,0.853725,0.92893,0.894158,34.968854,4.513409,226.09,5.22218,0.903279,8.111856,3020,1
1992.316835,0.450712,1.214784,1.12285,1.393746,1.178057,14.009525,5.280323,24.03,4.376873,0.716519,4.91828,1475,1
6062.99247,-3.139377,0.895062,0.779282,0.600158,0.954776,31.973077,3.697469,59.16,5.144765,0.725897,6.503679,1092000003408,1
865.754749,-0.281613,1.121333,1.400571,0.996567,1.352439,15.994919,4.523103,13.07,3.675311,0.812482,7.917026,262,1
1178.022214,0.015745,0.956188,1.287982,1.33221,0.832902,18.998407,4.280768,52.08,4.664498,0.970284,8.788043,505,1
1751.545878,-0.085522,0.865817,1.208981,1.151953,1.005153,18.998408,4.525267,191.08,4.838567,0.875987,7.850952,1484,1
1966.923885,-0.457282,1.185882,1.338427,1.144985,1.082235,31.972072,4.847687,61.08,4.864727,0.933827,8.083621,843,1
800.630568,-0.390035,0.786707,1.131343,1.012344,1.378058,15.99492,5.638484,89.07,4.453661,0.959044,9.123038,483,1
1664.534661,-0.4092,0.882285,1.323129,1.391266,1.039767,18.998407,4.487689,124.07,4.7433,0.868827,7.571565,1277,1
1260.21629,-0.314764,0.955854,0.836874,0.721853,1.197504,15.998264,4.861993,61.02,3.787144,0.721646,7.003439,814,1
3784.062099,-0.474286,0.899446,0.915135,0.721886,0.87296,34.971061,6.132543,198.07,5.24946,0.973507,10.380883,1886,1
2452.69717,-1.031434,0.626011,0.792005,1.154554,0.932185,34.968854,2.729994,149.09,4.807585,0.865516,8.959585,28000001856,1
861.386542,-0.549829,1.043529,1.582615,1.330483,0.313036,16.001679,3.709025,14.08,4.061482,0.910762,9.093389,323,1
1598.244005,-0.262467,1.090623,0.995275,1.216336,1.042787,14.003086,6.579638,129.01,4.78679,0.839723,6.331045,1690,1
1930.148721,3.091342,0.734991,0.891899,0.704911,0.972747,16.000003,3.947226,24.05,4.736007,0.822954,6.263136,1656,1
2800.118103,-0.776529,1.340222,1.107409,1.00388,0.801588,34.968854,4.688667,212.1,4.996069,0.904501,9.436038,2212,1
2663.217275,-1.520635,1.03082,1.265321,0.962768,1.001099,31.973074,3.970548,154.14,5.186393,0.938958,9.870633,2584,1
2525.73874,-0.615244,1.096122,0.876792,0.950844,0.97908,19.00061,4.092652,261.06,5.142567,0.836224,6.919364,4961,1
2892.321992,0.835675,1.322584,1.22499,1.305511,0.869725,31.972073,4.64227,154.09,4.66309,0.780136,6.971652,2772,1
1865.310221,0.34977,0.886511,1.078077,0.970427,0.981893,15.995927,5.510081,79.03,4.600177,0.788662,6.197114,1629,1
758.759236,-1.060434,1.282234,0.961782,0.754293,1.011415,16.002058,3.4746,52.09,4.436605,0.980777,10.349296,580,1
3311.449184,2.142385,1.006671,0.960722,0.967219,0.905432,16.006407,4.413385,204.19,5.778001,0.911378,7.201004,4989,1
2039.472608,-0.518401,1.016557,1.031639,0.811777,1.071434,15.995931,5.817596,304.04,5.212261,0.875393,6.874689,2965,1
3801.878799,-0.084433,0.897617,1.028614,1.013709,1.262273,34.97396,6.294789,64.08,3.791925,0.797479,14.957404,860,1
1195.805512,0.363876,1.017479,1.206467,1.302312,0.947832,15.994919,5.132318,16.03,4.662573,0.901865,6.115488,488,1
4117.644361,0.005154,1.086676,1.000144,0.60197,1.116441,34.970857,2.250734,88.1,4.665803,0.839991,10.064116,100000001502,1
2521.909831,1.222444,0.565842,1.259846,1.079471,0.882886,34.969854,3.691871,20.09,4.75,0.95,10.062885,880,1
3104.217481,0.475545,0.860151,0.900887,1.018681,1.021982,31.974075,4.294807,154.15,5.142915,0.931087,10.218207,2591,1
14608.418157,-1.216772,0.780223,1.639411,1.255053,0.974783,126.904473,4.323705,52.08,4.664498,0.970284,12.641831,505,1
6901.107571,-1.347292,0.844097,1.698095,1.192789,0.748142,78.918337,4.004634,134.05,4.920832,0.876418,8.552849,2035,1
1384.394263,0.405627,0.724354,0.841127,0.632248,1.051927,15.99894,3.878477,22.08,4.465946,0.857277,8.245978,1078,1
2737.083385,-0.091336,0.925758,0.875025,0.981037,0.921652,31.972073,3.759366,219.08,5.079589,0.874682,7.806694,2618,1
2354.855888,0.479046,1.049206,1.079658,0.49123,0.781876,31.972072,3.781486,198.06,5.161978,0.90554,7.368591,1956,1
1326.098333,-0.167225,0.99514,1.080154,1.139037,0.970378,14.008065,5.990449,163.01,4.29243,0.791047,6.678312,928,1
2227.226397,1.129965,0.809967,1.296487,1.081305,0.939451,34.968854,5.420583,191.04,4.95852,0.902886,8.135606,1705,1
959.710945,-0.11869,0.991808,0.926753,0.785467,0.956792,14.050019,4.205404,89.03,4.573557,0.932068,7.437032,513,1
1572.703315,-0.150727,1.083975,1.061311,1.222239,0.972587,14.003084,6.907529,104.01,4.044818,0.699631,5.041399,802,1
883.924755,0.145849,0.767265,0,0,1.928259,31.972071,6.657302,31.05,3.807355,1,10.858262,105,1
2559.804761,-0.225979,0.950738,0.879239,1.061199,0.889955,31.972072,3.754863,205.07,4.902175,0.859964,7.830083,2075,1
3644.869755,0.684374,1.127142,0.791794,1.192716,0.912645,34.968854,2.729993,100.11,4.854287,0.812123,7.923085,32000003228,1
3083.077667,0.640313,0.8466,1.117513,1.27375,1.069244,16.004479,3.993178,310.14,5.892138,0.929381,7.435294,6640,1
1776.205051,-0.653554,0.844864,1.169544,1.193012,1.147088,18.998408,4.537342,191.07,4.942783,0.889856,7.662735,1484,1
1922.623358,0.355162,1.057193,1.057504,0.923451,0.802532,15.994922,5.92908,144.04,5.140703,0.873876,6.394012,2076,1
2434.541195,3.39234,1.076847,1.017392,1.411177,0.875561,16.000816,4.959728,254.06,5.11151,0.836783,6.93095,3934,1
1556.73343,-0.322459,0.807195,1.359505,1.426644,1.194542,18.998407,4.487075,119.07,4.704994,0.878198,7.783737,1116,1
1266.572876,-0.013279,0.90714,1.026063,1.267635,1.074095,14.003084,5.096545,104.01,4.430723,0.827005,6.418717,759,1
3378.806597,-1.267399,1.263054,1.296314,1.104101,0.80643,34.969856,4.689622,219.11,4.952591,0.89663,10.174321,2402,1
1565.410235,-0.099878,1.254077,1.046347,0.981031,1.112081,14.003086,6.750537,124.01,4.808914,0.84777,6.219889,1498,1
3135.143499,3.918725,0.967231,1.060149,0.985581,0.88434,16.005425,4.437702,268.16,6.044955,0.961745,6.913849,4450,1
2364.993959,0.474972,1.413271,0.925951,1.746471,1.20611,15.99593,6.63157,94.03,5.04137,0.809362,5.684496,3510,1
1754.77915,1.670383,0.787674,1.466069,1.631021,1.024603,34.968854,4.202782,109.07,4.415061,0.899768,10.500913,807,1
2376.052595,-0.471351,0.951824,1.168931,0.98311,0.956208,34.969381,5.178007,191.07,5.043296,0.903013,7.732319,2003,1
1669.972952,-0.852724,1.430265,0.922579,1.180693,1.116629,31.972072,4.154075,109.06,4.829966,0.949386,8.79626,1035,1
844.869792,0.972989,1.053235,1.310126,1.275941,1.341403,31.973077,4.77588,729.16,4.875,0.8125,7.569668,1357000001946,1
1122.24197,0.411252,0.912312,1.129701,0.70228,1.299318,14.009818,6.072387,94.04,4.454822,0.875647,7.062868,550,1
3018.432303,-0.504805,0.947993,1.083184,1.026559,0.971319,34.968854,6.115786,247.05,4.977025,0.817586,7.018101,3458,1
3688.532882,-1.97962,1.016616,1.143157,1.152423,0.927727,34.970158,4.480077,340.1,5.488205,0.914701,8.283574,4692,1
1441.954933,-0.102908,0.956528,1.019184,0.992549,1.04314,15.99492,5.664259,214.03,5.033184,0.921925,6.685755,837,1
2164.379223,-0.305633,0.852385,1.585117,2.391556,0.966245,31.974266,4.815622,43.04,4.152391,0.931148,10.907897,318,1
2625.419277,1.005722,0.828197,0.895258,0.800704,0.75799,19.000421,3.758246,34.13,5.472353,0.919075,7.922386,273000000905,1
1087.890321,-1.04494,0.778067,1.707576,1.794565,1.221263,15.999999,4.482577,99.06,4.615061,0.940527,8.702124,629,1
541.449105,0.596772,1.113203,0,0,0,15.995918,4.010496,7.04,3.392747,0.91685,7.849456,40,1
2062.190083,0.512172,0.760302,1.136791,1.173774,1.080972,16.002576,5.174016,233.1,5.340184,0.92369,8.05719,2336,1
1827.593844,-0.28579,0.713031,1.350232,1.214084,0.936658,34.968854,4.299595,99.09,4.760648,0.960932,9.195576,671,1
3167.614615,-1.372077,1.112194,1.032141,0.911613,1.040832,16.000975,3.752245,385.07,5.790386,0.889762,6.267645,5328,1
1426.772064,-0.518597,0.768142,1.316825,1.315317,1.171013,15.998713,4.467655,114.08,4.599379,0.870204,7.772645,1016,1
2877.948231,2.806743,0.926694,1.058444,1.107566,0.996689,31.972072,5.381923,82.09,5.487794,0.925314,6.659242,1843,1
2170.385193,0.372858,1.516973,1.096126,1.113716,0.895344,31.972072,4.680696,129.08,4.862507,0.890662,8.252306,1587,1
1245.90793,-0.337103,0.910269,1.074433,1.268993,1.022156,15.998264,4.136678,55.05,4.686147,0.913607,7.060916,676,1
2515.198688,0.998529,0.900583,1.059697,1.18974,0.996254,34.969381,4.786002,124.09,5.037401,0.959884,9.65893,1383,1
2314.413413,-0.732027,0.962552,1.022729,1.312308,0.804512,34.968854,5.464392,129.05,4.926721,0.886964,7.55628,1580,1
2286.627394,0.192452,0.967358,1.004198,1.110735,0.974032,15.999302,4.501575,91.05,5.588477,0.921265,6.198093,3802,1
2640.121188,-1.48673,0.881417,1.041865,1.039419,0.884586,16.005419,4.453816,367.12,5.785848,0.947176,7.886694,4392,1
2670.549453,0.209212,0.727531,1.040191,1.253173,1.045249,34.968854,5.167012,233.11,5.322076,0.929146,8.756578,2388,1
6907.691651,4.65787,1.023951,0.990231,1.230398,0.929972,16.006172,5.317362,85.23,5.788286,0.760145,6.131844,37337,1
2249.613652,-0.170241,0.889456,0.98412,0.744043,1.051881,15.995935,4.46331,454.06,5.814834,0.951921,7.452708,5229,1
2071.245945,-0.428648,1.114941,1.230822,0.986811,1.054721,31.972072,4.765415,119.04,4.774861,0.869444,7.247673,1154,1
2123.385267,-1.556299,1.047735,1.055224,0.912941,1.040163,34.969854,3.799542,64.08,4.789015,0.985804,11.2409,980,1
1518.520208,0.075648,1.063428,0.865146,1.074204,0.960179,15.99492,5.378604,156.01,5.150324,0.917291,5.800286,812,1
1870.664404,0.052544,1.115884,1.178473,0.865633,0.847544,31.972072,6.151423,104.03,4.215312,0.792065,7.103368,744,1
1875.009165,2.714267,0.620558,1.145092,1.058873,1.107333,19.003422,3.733715,134.09,4.975418,0.922686,9.002778,1491,1
2841.497631,1.583975,1.272234,0.951412,1.188588,0.770693,31.972073,4.690334,261.13,5.433799,0.9126,8.325085,4075,1
2811.409222,-0.162381,0.983356,1.178331,1.010724,0.790173,31.973426,6.442967,184.04,5.172234,0.91182,7.257916,1444,1
2993.842265,-0.696481,0.724617,1.190288,1.103119,0.953914,34.969855,5.054456,76.07,4.553197,0.834006,8.706116,1300,1
2062.190083,-0.02991,0.807282,1.190099,1.287627,1.083432,16.002576,5.168502,233.1,5.30382,0.9174,8.05719,2350,1
2317.376808,-0.365674,0.914568,1.013288,1.178133,1.008576,16.001683,3.895946,184.09,5.495865,0.915977,7.690463,4144,1
2678.870606,-1.198053,1.083836,0.971359,0.230667,0.696018,16.002586,3.932453,275.09,5.053596,0.816436,7.195017,325000001288,1
2990.071817,-0.511991,0.972853,0.997388,1.142965,0.998695,34.969381,5.279038,240.08,5.39537,0.895888,7.218838,4032,1
4910.44047,-0.198543,1.146579,1.002397,1.070525,1.007677,16.008081,4.040022,422.16,6.406382,0.908026,6.334692,14822,1
2525.481842,-0.180321,1.378771,0.9084,1.040037,0.807873,31.972073,4.611642,233.12,5.282484,0.917913,8.520909,2922,1
1228.830728,1.380141,0.905729,1.112742,0.946681,0.985421,15.999296,4.32136,99.09,4.875,0.975,8.346774,657,1
2606.893152,-0.279028,1.043342,1.103258,1.10066,1.010712,34.969381,5.722043,109.04,4.584184,0.861376,7.952394,896,1
2576.975894,-0.18894,0.907393,0.765297,0.871374,0.916409,31.972073,4.629146,261.16,5.49468,0.946159,9.287522,4114,1
1346.600312,1.80928,0.852049,1.024384,0.870615,1.078523,15.999297,4.323816,104.09,4.936286,0.962374,8.031783,765,1
2237.247918,-1.022227,1.06443,1.032874,0.543266,0.815592,19.000137,4.04126,322.06,5.456908,0.906107,7.049972,4090,1
984.73194,0.661797,0.940924,1.051437,1.066809,0.92274,15.998705,4.871246,13.04,4.440636,0.944728,7.041906,256,1
1576.862994,-1.220168,1.611739,0,0,0.798628,31.972072,4.794717,46.07,3.873141,0.823995,8.962915,303,1
1810.916656,0.096752,1.032692,1.023757,0.657722,0.979571,15.994922,5.548136,144.02,5.16158,0.88491,6.512718,2141,1
3646.31834,-0.594274,0.996881,1.284056,1.187086,0.987474,31.974076,4.98321,247.16,5.315175,0.911242,9.212342,3941,1
1250.749361,-0.903977,0.995403,1.057653,0.42878,0.820421,15.99693,3.809967,114.04,4.831075,0.927367,7.921762,1063,1
2566.505249,-1.527097,1.210707,0.992919,0.905166,0.897993,31.973074,3.973,134.1,5.136249,0.952512,9.429642,1790,1
44330.883959,-1.098346,0.945022,1.59006,1.179949,0.834376,?,?,149.09,4.833617,0.921053,18.548611,28000001697,1
1954.527521,1.12258,0.976727,0.94463,0.875151,1.071066,15.999303,4.874855,219.06,5.543875,0.95463,7.25338,3062,1
1291.883242,-1.806124,0.8468,0.517902,0.472332,0.824849,19.000414,3.784281,67.1,4.304229,0.860846,9.908198,974,1
1723.734124,0.255073,0.948582,1.949863,1.118812,1.161721,34.969854,5.77765,40.04,4.169925,1,11.831934,218,1
2004.418211,-0.088403,1.047847,1.144726,1.112145,1.015687,31.972072,6.124863,163.02,4.719522,0.859368,6.870114,982,1
2736.017038,-1.073675,0.952616,1.211516,0.965189,0.806396,34.968854,4.0877,295.07,5.271487,0.903752,7.72242,2921,1
2002.097392,-1.16908,1.01688,0.975589,0.928177,1.066859,16.000023,3.83277,169.13,5.513089,0.953597,8.25766,3832,1
2383.537327,-0.267688,1.394624,0.873244,0.960309,1.005075,31.972072,4.787254,212.08,5.196648,0.916124,8.120097,2173,1
2050.815536,0.001252,0.530972,0.668896,0.609625,1.033659,34.968854,2.729996,64.02,4.297308,0.802103,7.247035,20000000739,1
3443.932551,0.315407,1.11973,1.044635,1.237793,0.922969,16.000039,4.423821,457.11,6.050728,0.912717,6.771558,9512,1
990.50724,0.538875,1.04185,1.841763,1.765086,0.577452,16.003745,3.074984,49.1,3.418296,0.745545,9.834503,449,1
2341.926267,-0.717707,0.89274,0.750177,0.539935,1.061151,34.968854,4.805763,139.04,4.250815,0.761118,7.919123,1870,1
1220.007626,-1.322281,0.957513,1.017911,1.088731,1.157523,15.99871,4.130529,55.06,4.635007,0.918843,7.548829,676,1
2372.057168,-2.572195,1.079767,1.206005,1.353151,1.041072,15.999957,4.821292,100.07,4.485788,0.74214,6.897436,3032,1
914.706544,-1.753875,1.016205,1.148926,1.157547,1.196009,15.999993,4.239403,43.06,4.349649,0.961554,8.654264,285,1
2281.075242,0.335405,1.418304,1.072647,1.78179,1.191555,15.995929,6.631431,91.03,4.999039,0.810227,5.726688,3302,1
4766.540113,-1.248064,1.14519,1.007748,1.081219,1.013733,16.009389,4.03157,294.16,6.318145,0.904054,6.515486,14434,1
3411.612929,-0.938085,0.956166,1.02047,1.301985,1.121913,16.000854,4.471902,790.09,5.890323,0.882786,7.552186,841000003630,1
1808.726903,0.153264,0.846356,0.948859,0.75105,1.079604,19.000414,3.599746,76.06,5.058303,0.921056,7.803214,1878,1
2526.985411,-2.419606,0.921478,1.082196,1.085506,0.882987,16.004459,4.955132,358.11,5.733781,0.945219,7.868345,4100,1
1261.940842,0.919504,1.022707,0.789974,1.012272,0.952716,31.972072,4.072998,99.1,4.517559,0.961093,10.655315,676,1
2318.813491,-0.584977,1.076952,0.839893,0.613165,0.869113,19.000609,4.067987,240.05,5.037752,0.836507,6.926896,3994,1
2980.55064,0.473478,1.012986,1.195828,1.278788,0.986063,16.005436,4.042204,317.13,5.689485,0.902551,7.737014,7671,1
2537.659636,-0.231159,1.061232,1.130906,1.33025,0.92794,34.969381,5.754355,109.03,4.580023,0.866542,8.079099,896,1
3103.761868,-0.637217,0.931681,1.438479,1.79445,0.95133,31.972073,4.918012,268.1,5.411216,0.882847,7.531557,5028,1
