@relation hetero_trainingSetWithClass-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute GATS3m numeric
@attribute GATS7m numeric
@attribute GATS7e numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute fragC numeric
@attribute IC5 numeric
@attribute SIC5 numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.155653,0.591893,0.518366,0.281405,0.383528,0.395085,0.017875,0.575575,0.021197,0.679673,0.522238,0.104876,0,1
0.319603,0.893062,0.489603,0.29524,0.417039,0.402788,0.018081,0.565618,0.013798,0.524332,0.260491,0.093719,0,1
0.012668,0.419383,0.395486,0.205165,0.336397,0.340231,0.159159,0.514041,0.112395,0.867812,0.820824,0.130863,0,1
0.098764,0.458715,0.55415,0.274473,0.355591,0.375069,0.017754,0.572802,0.013678,0.734496,0.66649,0.102786,0,1
0.077847,0.507447,0.547224,0.298686,0.400192,0.390452,0.017745,0.578721,0.003193,0.676485,0.643086,0.086117,0,1
0.194621,0.667319,0.521606,0.287796,0.383604,0.383451,0.15915,0.554884,0.008047,0.704719,0.517694,0.096062,0,1
0.093362,0.525812,0.523951,0.292631,0.363599,0.374353,0.017798,0.514632,0.003918,0.742195,0.692822,0.101344,0,1
0.1865,0.303186,0.574942,0.274168,0.336123,0.391994,0.017979,0.513238,0.008391,0.763983,0.588655,0.120137,0,1
0.110201,0.545445,0.54704,0.294441,0.389338,0.394264,0.017826,0.576595,0.004641,0.672343,0.57565,0.098731,0,1
0.153285,0.473642,0.527576,0.274745,0.364042,0.372233,0.15915,0.503974,0.09507,0.855307,0.729105,0.128526,0,1
0.248616,0.438116,0.534062,0.277949,0.328314,0.384486,0.018145,0.513031,0.01099,0.799322,0.57893,0.119015,0,1
0.109069,0.451912,0.542641,0.260725,0.422014,0.39113,0.017756,0.575903,0.16847,0.779566,0.693718,0.139355,0,1
0.085397,0.419692,0.531143,0.282648,0.365426,0.372826,0.159149,0.575886,0.037099,0.845491,0.860681,0.149845,0,1
0.087749,0.472134,0.567042,0.28392,0.39676,0.378168,0.017772,0.595194,0.030436,0.800153,0.771885,0.117221,0,1
0.17406,0.554253,0.542704,0.287815,0.368743,0.392363,0.01795,0.513932,0.023747,0.772625,0.608146,0.112538,0,1
0.083623,0.518685,0.524934,0.298431,0.420815,0.385837,0.017745,0.544259,0.003575,0.661772,0.608765,0.089061,0,1
0.00939,0.409031,0.370725,0.250869,0.347938,0.348087,0.15915,0.540441,0.129206,0.898721,0.824349,0.128677,0,1
0.11701,0.476185,0.541182,0.282132,0.368997,0.388014,0.017809,0.544122,0.0161,0.780223,0.689048,0.107335,0,1
0.109278,0.504828,0.506256,0.277547,0.361982,0.358757,0.159149,0.557315,0.06693,0.858596,0.808872,0.125536,0,1
0.130945,0.598596,0.562782,0.297591,0.404497,0.395105,0.017809,0.537708,0.005533,0.616954,0.474808,0.083362,0,1
0.150062,0.616597,0.508893,0.282797,0.35589,0.35795,0.15915,0.575454,0.03282,0.792546,0.663525,0.10856,0,1
0.167137,0.467927,0.522839,0.280924,0.364257,0.366249,0.159158,0.541091,0.035795,0.84811,0.715696,0.124101,0,1
0.005682,0.409964,0.475913,0.311221,0.340975,0.364239,0.018131,0.514615,0.062548,0.851695,0.75439,0.119823,0,1
0.006992,0.365394,0.455046,0.283001,0.309813,0.355961,0.018254,0.513085,0.144146,0.766875,0.649253,0.136052,0,1
0.006067,0.380521,0.459758,0.299293,0.327818,0.350999,0.018185,0.513048,0.109307,0.806004,0.709178,0.133237,0,1
0.000132,0.465271,0.461348,0.360921,0.396009,0.407401,0.017764,0.578101,0.148017,0.738944,0.802298,0.134324,0,1
0.120636,0.424939,0.547262,0.267704,0.347241,0.373481,0.159149,0.537907,0.026665,0.794495,0.715227,0.121332,0,1
0.111136,0.443517,0.557253,0.275232,0.364843,0.381848,0.017809,0.495987,0.061502,0.864665,0.799284,0.127782,0,1
0.176206,0.596007,0.499969,0.284645,0.381604,0.365022,0.159167,0.58654,0.036006,0.80807,0.665561,0.117874,0,1
0.107227,0.425124,0.569651,0.272067,0.416349,0.383063,0.017764,0.577831,0.085856,0.814166,0.741687,0.131473,0,1
0.103267,0.442539,0.529651,0.271418,0.362715,0.384123,0.159149,0.553792,0.022844,0.845939,0.812118,0.122933,0,1
0.091708,0.371422,0.568383,0.274016,0.316051,0.385598,0.017843,0.514264,0.004088,0.691065,0.640629,0.127267,0,1
0.118522,0.361684,0.522658,0.262901,0.291327,0.373048,0.159149,0.511951,0.004942,0.74129,0.664171,0.133808,0,1
0.161018,0.51391,0.553233,0.283415,0.356159,0.391185,0.017921,0.544173,0.007111,0.755809,0.60306,0.109396,0,1
0.009824,0.450587,0.37403,0.30278,0.345651,0.353581,0.159158,0.563515,0.08238,0.87852,0.960987,0.134867,0,1
0.142196,0.453352,0.536639,0.276378,0.351912,0.37934,0.15915,0.55227,0.073641,0.893538,0.793478,0.135952,0,1
0.012552,0.440344,0.399317,0.263728,0.328288,0.355079,0.159159,0.538543,0.00937,0.798457,0.750758,0.119777,0,1
0.074303,0.535506,0.536784,0.302818,0.39607,0.379071,0.017744,0.578721,0.003022,0.631814,0.595203,0.082252,0,1
0.120679,0.617766,0.516154,0.29656,0.39363,0.373504,0.017791,0.578532,0.005192,0.673918,0.553635,0.086155,0,1
0.083623,0.518685,0.524934,0.298431,0.420815,0.385837,0.017745,0.544169,0.003575,0.663324,0.610672,0.089061,0,1
0.013467,0.429226,0.406896,0.240625,0.328084,0.354663,0.159159,0.512592,0.01086,0.80752,0.72967,0.11895,0,1
0.1048,0.499212,0.528875,0.26563,0.415291,0.375046,0.017755,0.5781,0.105585,0.817962,0.748751,0.121427,0,1
0.107003,0.422783,0.550573,0.293468,0.392499,0.391569,0.159149,0.495511,0.034599,0.744957,0.681728,0.132082,0,1
0.00528,0.415659,0.476452,0.310715,0.340425,0.354642,0.018117,0.539247,0.149144,0.850292,0.773855,0.125366,0,1
0.123528,0.509412,0.551937,0.279141,0.352992,0.376896,0.017837,0.513129,0.054289,0.794898,0.694919,0.119389,0,1
0.093019,0.52735,0.528282,0.287411,0.359665,0.380574,0.017781,0.537733,0.004002,0.698956,0.637513,0.098104,0,1
0.095514,0.457109,0.548573,0.279256,0.354305,0.383294,0.017754,0.572802,0.004046,0.718262,0.655206,0.096531,0,1
0.104349,0.403649,0.548027,0.273481,0.349786,0.405647,0.017862,0.538083,0.004601,0.76248,0.70179,0.126202,0,1
0.001699,0.431108,0.481188,0.310012,0.340005,0.421134,0.017858,0.579307,0.133047,0.771687,0.769517,0.133046,0,1
0.089397,0.382359,0.556262,0.267726,0.379489,0.385401,0.017754,0.555313,0.041301,0.830094,0.805031,0.128485,0,1
0.183886,0.616802,0.502026,0.28372,0.391954,0.357777,0.159167,0.579214,0.086711,0.844453,0.694054,0.121351,0,1
0.147422,0.439499,0.528802,0.275569,0.363153,0.371713,0.15915,0.51467,0.092311,0.838772,0.721158,0.136935,0,1
0.096675,0.564172,0.543347,0.298126,0.433305,0.394307,0.017772,0.578812,0.013293,0.680472,0.60361,0.095603,0,1
0.006201,0.417681,0.426116,0.325422,0.335138,0.398203,0.15915,0.540727,0.022855,0.746827,0.738334,0.109623,0,1
0.147949,0.595872,0.525156,0.288128,0.384861,0.378533,0.017865,0.537529,0.020177,0.77428,0.635624,0.103296,0,1
0.2055,0.493198,0.530371,0.274035,0.358784,0.378986,0.15915,0.539186,0.122661,0.88248,0.701445,0.120676,0,1
0.009742,0.419826,0.368549,0.277035,0.326037,0.363485,0.15915,0.513093,0.082444,0.843309,0.758426,0.114719,0,1
0.11338,0.553495,0.532741,0.27768,0.408723,0.374588,0.017782,0.596594,0.087127,0.750543,0.654523,0.11616,0,1
0.092172,0.333017,0.578,0.27286,0.368347,0.390048,0.017781,0.551959,0.043213,0.848819,0.825553,0.14341,0,1
0.013521,0.37872,0.364765,0.24041,0.3209,0.353304,0.159159,0.512266,0.010778,0.789083,0.709702,0.128026,0,1
0.132626,0.475602,0.533742,0.270794,0.34933,0.379065,0.15915,0.495848,0.030063,0.826944,0.734087,0.131999,0,1
0.00563,0.471211,0.478567,0.319578,0.350308,0.37413,0.018105,0.540785,0.172869,0.932718,0.835131,0.114058,0,1
0.150649,0.484177,0.557582,0.279907,0.346172,0.391497,0.017866,0.584079,0.020562,0.771878,0.63239,0.109873,0,1
0.135385,0.344264,0.563948,0.272714,0.323058,0.38737,0.017919,0.514018,0.04619,0.868268,0.768269,0.138718,0,1
0.10787,0.423155,0.580054,0.277662,0.387242,0.409984,0.017755,0.57783,0.0046,0.607891,0.499803,0.094446,0,1
0.105421,0.463383,0.551073,0.287238,0.380805,0.372798,0.017817,0.540012,0.014697,0.76399,0.691921,0.111477,0,1
0.006434,0.44909,0.336849,0.281803,0.344307,0.409909,0.15915,0.574324,0.00792,0.792954,0.781933,0.1009,0,1
0.104976,0.420562,0.535787,0.253655,0.372125,0.368703,0.159158,0.580066,0.03133,0.837497,0.811783,0.12992,0,1
0.100826,0.533693,0.539494,0.294758,0.390509,0.381438,0.01779,0.578484,0.004215,0.691177,0.611335,0.0911,0,1
0.106482,0.541215,0.51715,0.288817,0.402533,0.388041,0.017781,0.545058,0.014569,0.702886,0.613917,0.099243,0,1
0.100104,0.559104,0.502411,0.286606,0.417362,0.375708,0.159149,0.57616,0.012657,0.723973,0.664906,0.099651,0,1
0.098168,0.454747,0.496854,0.282816,0.352366,0.356299,0.159158,0.582203,0.029844,0.850375,0.849249,0.145021,0,1
0.108026,0.35672,0.566837,0.258986,0.388611,0.399309,0.017746,0.578105,0.060569,0.71341,0.623976,0.124952,0,1
0.102698,0.498862,0.526873,0.285585,0.347618,0.378194,0.017817,0.499384,0.014061,0.795683,0.73868,0.113316,0,1
0.262122,0.51758,0.522712,0.278116,0.387158,0.38573,0.159159,0.49645,0.179441,0.860778,0.636154,0.122002,0,1
0.078286,0.513378,0.54573,0.29601,0.416505,0.385843,0.017736,0.579086,0.003362,0.707876,0.678708,0.089765,0,1
0.092563,0.563031,0.511712,0.298562,0.443578,0.373681,0.017745,0.580189,0.012656,0.689,0.61908,0.088107,0,1
0.096575,0.447094,0.554537,0.27179,0.359744,0.379919,0.017754,0.573079,0.013424,0.748972,0.689335,0.105387,0,1
0.213027,0.541626,0.507023,0.275162,0.349726,0.364003,0.159167,0.539525,0.008348,0.753705,0.57144,0.1155,0,1
0.212776,0.526413,0.521013,0.283434,0.362602,0.37726,0.15915,0.514354,0.027826,0.770528,0.574966,0.108024,0,1
0.090338,0.503034,0.531165,0.268879,0.384188,0.381835,0.017772,0.496453,0.082542,0.812995,0.778711,0.130346,0,1
0.085252,0.394162,0.53527,0.281192,0.366749,0.374356,0.159149,0.513234,0.03748,0.8375,0.84789,0.147597,0,1
0.10195,0.564712,0.537565,0.297579,0.459635,0.387351,0.017754,0.57818,0.033703,0.640522,0.542574,0.091584,0,1
0.14169,0.516785,0.505545,0.279693,0.369764,0.351933,0.159167,0.552016,0.005323,0.770135,0.672116,0.117327,0,1
0.099337,0.524358,0.512549,0.282846,0.399259,0.375908,0.159149,0.5552,0.012658,0.74669,0.696268,0.105877,0,1
0.015456,0.420301,0.345474,0.302384,0.353295,0.362437,0.159167,0.499245,0.079125,0.859638,0.84695,0.128993,0,1
0.001321,0.424793,0.480706,0.328223,0.359627,0.357621,0.017855,0.511599,0.082933,0.854275,0.927402,0.129309,0,1
0.004376,0.507942,0.487687,0.332826,0.365229,0.413174,0.017999,0.579101,0.217458,0.801695,0.694977,0.104778,0,1
0.099271,0.529237,0.542803,0.289114,0.411505,0.375608,0.017781,0.555398,0.044736,0.812269,0.756578,0.115181,0,1
0.109553,0.566591,0.531361,0.285812,0.376774,0.379183,0.01779,0.578553,0.035784,0.71169,0.61662,0.096265,0,1
0.014715,0.309824,0.373354,0.280846,0.325464,0.338432,0.159159,0.51347,0.011717,0.770826,0.671461,0.137795,0,1
0.191375,0.577534,0.516701,0.280539,0.387103,0.377341,0.15915,0.513992,0.078357,0.84109,0.667932,0.113041,0,1
0.102508,0.458669,0.536839,0.258773,0.4001,0.378681,0.017755,0.575903,0.104779,0.809307,0.744735,0.128733,0,1
0.005449,0.458166,0.385636,0.239385,0.338931,0.367879,0.159149,0.496218,0.064771,0.82034,0.904434,0.144211,0,1
0.007017,0.39429,0.449787,0.282294,0.309037,0.364521,0.018237,0.513835,0.261214,0.780309,0.656359,0.138886,0,1
0.175779,0.342958,0.550367,0.27629,0.330895,0.393222,0.018005,0.513064,0.007754,0.760505,0.598136,0.123197,0,1
0.156149,0.616534,0.501791,0.283255,0.373372,0.347123,0.159158,0.582386,0.032395,0.793089,0.662953,0.104586,0,1
0.105749,0.554165,0.532121,0.270112,0.342714,0.398972,0.017844,0.565982,0.045122,0.769183,0.702489,0.120749,0,1
0.122578,0.573365,0.524109,0.284917,0.419365,0.390569,0.0178,0.532648,0.040836,0.735091,0.623324,0.10441,0,1
0.110322,0.549546,0.560262,0.280224,0.415091,0.376285,0.017782,0.596965,0.085217,0.698981,0.598816,0.115353,0,1
0.146225,0.431797,0.532112,0.274904,0.360369,0.374719,0.15915,0.51467,0.09176,0.840165,0.724675,0.138186,0,1
0.079101,0.389451,0.541245,0.259833,0.335021,0.410329,0.017763,0.571865,0.011005,0.682786,0.660428,0.125768,0,1
0.240965,0.518108,0.522651,0.277146,0.351829,0.382954,0.159159,0.5143,0.010137,0.809474,0.603329,0.12122,0,1
0.014439,0.522662,0.394155,0.29942,0.354248,0.355348,0.159159,0.572588,0.220352,0.930737,0.839604,0.14161,0,1
0.161463,0.52616,0.545834,0.285723,0.370509,0.372565,0.017894,0.540443,0.021961,0.798874,0.647531,0.104763,0,1
0.1969,0.555222,0.528144,0.28444,0.35812,0.368761,0.018007,0.509233,0.064907,0.788413,0.602285,0.117147,0,1
0.132653,0.554301,0.545283,0.291013,0.374046,0.39767,0.017864,0.51301,0.018011,0.72845,0.606117,0.105793,0,1
0.188969,0.324581,0.565602,0.269973,0.350028,0.384882,0.01798,0.51241,0.08218,0.852232,0.679927,0.128446,0,1
0.001694,0.40743,0.518815,0.333542,0.36604,0.391962,0.017849,0.555783,0.039618,0.708846,0.683427,0.108233,0,1
0.189255,0.629254,0.526802,0.284446,0.379102,0.386487,0.017952,0.541312,0.098386,0.851916,0.676496,0.114329,0,1
0.003033,0.469592,0.472296,0.300358,0.329197,0.390751,0.017952,0.541393,0.081413,0.780617,0.74367,0.108509,0,1
0.223145,0.527664,0.534972,0.279888,0.348816,0.372669,0.15915,0.514329,0.090201,0.83437,0.635108,0.115438,0,1
0.000558,0.448378,0.479232,0.321829,0.353169,0.426994,0.017792,0.578117,0.05467,0.742772,0.792393,0.104601,0,1
0.105827,0.515608,0.531995,0.265667,0.417368,0.374991,0.017764,0.573071,0.146955,0.806363,0.731662,0.130023,0,1
0.131717,0.246696,0.531532,0.265923,0.32538,0.368872,0.159158,0.514444,0.017125,0.825832,0.751976,0.155467,0,1
0.103863,0.319419,0.541834,0.270483,0.314856,0.36058,0.159149,0.511034,0.044358,0.828194,0.794974,0.152324,0,1
0.008459,0.413153,0.483363,0.30473,0.333884,0.364127,0.018312,0.513308,0.28673,0.889195,0.735797,0.12774,0.000001,1
0.124553,0.370024,0.559853,0.261967,0.322087,0.377706,0.017864,0.540446,0.029639,0.859679,0.774222,0.127987,0,1
0.172109,0.585662,0.537418,0.282629,0.368618,0.368116,0.017895,0.545073,0.107207,0.849882,0.688989,0.109653,0,1
0.000564,0.432656,0.496755,0.331158,0.363406,0.40366,0.017792,0.571813,0.092222,0.777305,0.837833,0.118147,0,1
0.077751,0.521288,0.539702,0.299451,0.401076,0.383088,0.017736,0.579083,0.003193,0.654841,0.613892,0.082118,0,1
0.090367,0.505239,0.522823,0.290265,0.394384,0.367374,0.017763,0.577442,0.021356,0.789761,0.75265,0.106487,0,1
0.007081,0.377504,0.451389,0.283146,0.309971,0.355517,0.018255,0.513085,0.201089,0.771932,0.651207,0.13923,0,1
0.126857,0.512871,0.550778,0.280143,0.345586,0.380591,0.017846,0.511915,0.042324,0.79152,0.686781,0.116134,0,1
0.117259,0.593818,0.520667,0.294643,0.425536,0.380337,0.017782,0.578511,0.027087,0.748054,0.644421,0.093177,0,1
0.106167,0.471044,0.548347,0.274665,0.40071,0.356132,0.017755,0.590726,0.047793,0.764586,0.684199,0.11266,0,1
0.087326,0.363911,0.550896,0.263674,0.323768,0.385991,0.017798,0.513501,0.012278,0.827871,0.816447,0.124182,0,1
0.077046,0.50859,0.536728,0.27802,0.363412,0.378154,0.017753,0.578551,0.025978,0.722056,0.702312,0.104024,0,1
0.134288,0.498051,0.545878,0.279353,0.356853,0.377383,0.017882,0.50334,0.031971,0.801237,0.687719,0.120158,0,1
0.09027,0.566373,0.545686,0.298356,0.400983,0.381664,0.017771,0.578859,0.012274,0.726496,0.673776,0.094334,0,1
0.102957,0.545624,0.513596,0.287399,0.363659,0.38101,0.01779,0.537307,0.004428,0.691665,0.608618,0.096851,0,1
0.138923,0.371472,0.526295,0.266202,0.339655,0.366409,0.159158,0.539822,0.005538,0.791417,0.696017,0.127985,0,1
0.001565,0.413951,0.460596,0.296642,0.324877,0.352963,0.017882,0.534824,0.055818,0.839162,0.913367,0.133262,0,1
0.107572,0.410729,0.516414,0.272479,0.356182,0.363417,0.159158,0.582256,0.043595,0.879954,0.859941,0.151128,0,1
0.093898,0.556007,0.554328,0.29704,0.405738,0.38677,0.017781,0.578854,0.021991,0.723162,0.662041,0.100582,0,1
0.130928,0.387337,0.551317,0.2599,0.329666,0.374729,0.017847,0.557052,0.112848,0.859948,0.759485,0.131483,0,1
0.232058,0.451013,0.544316,0.27702,0.350853,0.374437,0.15915,0.513282,0.094786,0.816342,0.607463,0.114325,0,1
0.101736,0.439822,0.549884,0.271259,0.359756,0.39636,0.0178,0.537004,0.046267,0.818818,0.765348,0.131067,0,1
0.01019,0.380334,0.330581,0.310495,0.351857,0.320924,0.159158,0.541135,0.030278,0.830358,0.905684,0.151279,0,1
0.136139,0.458938,0.509643,0.273782,0.38401,0.377616,0.159158,0.527406,0.041137,0.817533,0.722478,0.121728,0,1
0.089399,0.508336,0.539871,0.283721,0.352953,0.374884,0.017798,0.541385,0.003917,0.742068,0.701984,0.110116,0,1
0.205594,0.243913,0.564927,0.271845,0.325582,0.38787,0.018055,0.513373,0.009287,0.79738,0.609504,0.125755,0,1
0.13122,0.50492,0.535855,0.269662,0.347168,0.367111,0.017855,0.55515,0.141232,0.877497,0.776641,0.127465,0,1
0.099026,0.439359,0.558199,0.274461,0.342845,0.380816,0.017754,0.572802,0.004217,0.686397,0.609847,0.097536,0,1
0.111142,0.592696,0.530202,0.287088,0.372958,0.37771,0.017835,0.576609,0.026027,0.771867,0.691124,0.112548,0,1
0.006734,0.424584,0.4426,0.287986,0.315334,0.367918,0.018201,0.513841,0.293631,0.766154,0.637369,0.133034,0,1
0.105442,0.527275,0.522135,0.285216,0.394317,0.372092,0.159149,0.578483,0.00413,0.718234,0.648819,0.096951,0,1
0.001538,0.439947,0.450774,0.305395,0.334399,0.350818,0.017873,0.50988,0.124133,0.865388,0.938107,0.145306,0,1
0.010033,0.468787,0.365577,0.34188,0.371894,0.36756,0.159158,0.511451,0.10177,0.849867,0.905348,0.125254,0,1
0.165934,0.535854,0.525212,0.284408,0.356882,0.384481,0.017912,0.554838,0.007155,0.772553,0.616094,0.104628,0,1
0.155557,0.391833,0.549279,0.271779,0.35084,0.390381,0.017903,0.515119,0.082514,0.87266,0.74009,0.125019,0,1
0.013174,0.381767,0.387845,0.251207,0.322878,0.340383,0.15915,0.502299,0.238653,0.957426,0.822719,0.133652,0.000001,1
0.142334,0.490739,0.561204,0.279063,0.38633,0.384757,0.017847,0.495745,0.154599,0.847463,0.722764,0.125288,0,1
0.158744,0.639964,0.51894,0.294743,0.427157,0.372463,0.159158,0.586586,0.061544,0.738726,0.595396,0.104566,0,1
0.121491,0.604747,0.515899,0.294472,0.430158,0.378928,0.017782,0.578512,0.027936,0.736811,0.623975,0.090837,0,1
0.128957,0.529299,0.498655,0.276249,0.37611,0.353584,0.159158,0.587565,0.039054,0.840766,0.761921,0.123227,0,1
0.128213,0.458186,0.556487,0.269054,0.33622,0.369157,0.017892,0.497978,0.085139,0.860883,0.766411,0.138579,0,1
0.140275,0.371949,0.537175,0.276365,0.330153,0.397261,0.017946,0.512661,0.006135,0.736402,0.61332,0.124906,0,1
0.004481,0.451081,0.472736,0.31407,0.344141,0.383575,0.018033,0.510481,0.080362,0.872434,0.797988,0.107719,0,1
0.129225,0.480821,0.533217,0.276092,0.401431,0.372169,0.159149,0.576318,0.054289,0.859564,0.769428,0.121574,0,1
0.097715,0.537526,0.533631,0.293214,0.393226,0.380398,0.017781,0.589447,0.013422,0.714656,0.644536,0.099428,0,1
0.140369,0.576018,0.549757,0.292001,0.363664,0.393942,0.017892,0.494807,0.006174,0.734953,0.605086,0.109929,0,1
0.021936,0.456413,0.31529,0.214024,0.330846,0.364545,0.159177,0.512725,0.177531,0.893534,0.817491,0.130246,0,1
0.002986,0.4676,0.47147,0.301597,0.330516,0.38657,0.017952,0.541312,0.079885,0.76942,0.734337,0.110464,0,1
0.23901,0.578375,0.520447,0.283537,0.368885,0.381445,0.159159,0.513073,0.052142,0.817777,0.610993,0.119814,0,1
0.106382,0.496908,0.533892,0.264391,0.405562,0.378622,0.017764,0.578086,0.119842,0.820013,0.748562,0.125352,0,1
0.1109,0.383557,0.55968,0.277052,0.36032,0.391955,0.017836,0.512883,0.026241,0.830402,0.76341,0.121629,0,1
0.098743,0.581398,0.52872,0.288512,0.385142,0.367618,0.017799,0.570268,0.033407,0.786358,0.729427,0.111412,0,1
0.241759,0.556483,0.505907,0.279654,0.363168,0.370608,0.159167,0.538628,0.009838,0.79628,0.593277,0.120381,0,1
0.100341,0.40591,0.536625,0.279243,0.363841,0.377524,0.159149,0.575885,0.043212,0.880183,0.861373,0.145179,0,1
0.094076,0.521098,0.52501,0.289406,0.344815,0.381519,0.017789,0.513786,0.003917,0.673806,0.606167,0.095145,0,1
0.119303,0.590077,0.529189,0.287037,0.376593,0.367231,0.017827,0.576585,0.051614,0.816362,0.725646,0.111908,0,1
0.006361,0.453101,0.407509,0.289829,0.334421,0.406317,0.15915,0.555038,0.055101,0.757746,0.746894,0.112435,0,1
0.001979,0.417628,0.501656,0.300521,0.329383,0.415085,0.017877,0.514386,0.02362,0.743849,0.72706,0.105272,0,1
0.001492,0.496523,0.445506,0.335675,0.36846,0.430181,0.017831,0.498119,0.174206,0.77941,0.766368,0.12898,0,1
0.136848,0.5924,0.487505,0.284961,0.402377,0.383198,0.15915,0.546368,0.043215,0.740446,0.621039,0.112876,0,1
0.118265,0.577233,0.51377,0.292016,0.391582,0.36553,0.017791,0.570849,0.01597,0.723499,0.616041,0.092252,0,1
0.003836,0.479628,0.477033,0.319934,0.350774,0.398674,0.017977,0.497713,0.10128,0.853756,0.781273,0.110657,0,1
0.006256,0.351317,0.466059,0.292989,0.320774,0.350689,0.018204,0.513019,0.011884,0.779803,0.678239,0.122023,0,1
0.191003,0.64511,0.498038,0.276699,0.382581,0.358409,0.159176,0.586541,0.053021,0.808874,0.655498,0.115553,0,1
0.084664,0.520426,0.513265,0.297046,0.417914,0.3852,0.017745,0.544259,0.003618,0.656924,0.600814,0.089677,0,1
0.091174,0.47083,0.540096,0.28859,0.384646,0.381405,0.017772,0.514286,0.003959,0.738881,0.689807,0.100262,0,1
0.116479,0.599834,0.517027,0.302459,0.42336,0.398003,0.017782,0.496095,0.004853,0.543264,0.408839,0.0812,0,1
0.096242,0.540368,0.531985,0.293693,0.37651,0.380698,0.017781,0.578941,0.004129,0.703101,0.634243,0.094387,0,1
0.006356,0.441045,0.414962,0.29421,0.337055,0.39359,0.15915,0.540998,0.071099,0.820456,0.825226,0.116104,0,1
0.012641,0.426906,0.389254,0.281596,0.348387,0.350275,0.159159,0.511692,0.090202,0.838599,0.789938,0.123908,0,1
0.154105,0.482004,0.540866,0.277789,0.374171,0.37343,0.017857,0.541337,0.021197,0.810833,0.668625,0.105928,0,1
0.091178,0.540369,0.510574,0.28971,0.437098,0.3818,0.017754,0.571011,0.02178,0.691855,0.628921,0.103589,0,1
0.156141,0.37001,0.559439,0.276765,0.339391,0.387652,0.017921,0.503571,0.006943,0.798055,0.65826,0.117577,0,1
0.132029,0.498248,0.510486,0.276472,0.370924,0.355834,0.159158,0.581836,0.052761,0.85374,0.771322,0.128967,0,1
0.12892,0.56101,0.553095,0.29102,0.386641,0.397951,0.017809,0.567421,0.017245,0.708844,0.584385,0.092383,0,1
0.077166,0.480777,0.548156,0.29336,0.39109,0.393693,0.017745,0.578774,0.003193,0.679218,0.64997,0.091146,0,1
0.09998,0.545066,0.518134,0.294143,0.384209,0.387648,0.017772,0.575515,0.004258,0.745796,0.677307,0.091838,0,1
0.065149,0.473282,0.520883,0.270028,0.368179,0.398851,0.159149,0.537114,0.00247,0.703901,0.755642,0.122628,0,1
0.153535,0.591564,0.49569,0.282491,0.378896,0.354122,0.159167,0.586539,0.03091,0.807367,0.694034,0.116624,0,1
0.124059,0.575307,0.528611,0.291844,0.383922,0.388581,0.017836,0.492478,0.005407,0.72924,0.618597,0.10201,0,1
0.20358,0.299501,0.570787,0.274852,0.337462,0.391718,0.018009,0.513237,0.009158,0.761829,0.57125,0.119461,0,1
0.123885,0.48528,0.539444,0.281228,0.377199,0.384976,0.017855,0.536063,0.068505,0.842707,0.752284,0.133292,0,1
0.162791,0.562135,0.517326,0.283233,0.376547,0.372336,0.159158,0.586572,0.03452,0.813075,0.678936,0.114674,0,1
0.136183,0.608223,0.540752,0.29576,0.404314,0.381519,0.017837,0.577288,0.04559,0.754953,0.627099,0.108353,0,1
0.126024,0.419833,0.521062,0.269764,0.356597,0.374355,0.159158,0.486197,0.038462,0.831252,0.759187,0.132404,0,1
0.001536,0.438525,0.470898,0.310433,0.339904,0.382535,0.017873,0.554574,0.03176,0.783692,0.831788,0.110887,0,1
0.14731,0.494288,0.549414,0.284234,0.37407,0.403628,0.017902,0.513211,0.020434,0.763465,0.629124,0.118566,0,1
0.11,0.472919,0.49794,0.279691,0.337755,0.342751,0.159158,0.579367,0.004089,0.682963,0.612708,0.107892,0,1
0.179421,0.610366,0.516529,0.283906,0.380209,0.364421,0.159158,0.579204,0.070333,0.816458,0.66132,0.114737,0,1
0.196273,0.583027,0.506445,0.282507,0.368456,0.367279,0.159167,0.553778,0.00775,0.775323,0.608358,0.114294,0,1
0.09981,0.565432,0.542191,0.298818,0.444095,0.39192,0.017763,0.580101,0.013675,0.656104,0.56637,0.090594,0,1
0.00175,0.433974,0.466426,0.325471,0.356509,0.357058,0.017883,0.511442,0.089551,0.853305,0.904618,0.118088,0,1
0.005669,0.444785,0.402398,0.304317,0.34179,0.364842,0.15915,0.540245,0.058108,0.796877,0.847194,0.115609,0,1
0.184951,0.320603,0.556118,0.271104,0.36138,0.389213,0.017963,0.511103,0.181388,0.863279,0.695939,0.146368,0,1
0.098138,0.578028,0.540311,0.30972,0.450501,0.393746,0.017754,0.576,0.004043,0.538536,0.427379,0.074204,0,1
0.0038,0.4667,0.462755,0.307936,0.337439,0.368747,0.018009,0.541202,0.187835,0.898635,0.868006,0.135234,0,1
0.105885,0.592513,0.517971,0.289089,0.389142,0.38501,0.01779,0.578863,0.014314,0.731911,0.648955,0.09539,0,1
0.17999,0.603819,0.536757,0.285208,0.386514,0.386222,0.017923,0.545038,0.076064,0.815208,0.644446,0.10898,0,1
0.112512,0.43635,0.522419,0.27541,0.346304,0.371785,0.159149,0.5759,0.004686,0.81194,0.75336,0.122275,0,1
