@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithouNans50_WithoutNames-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATS1m numeric
@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS5c numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS1c numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute RotBtFrac numeric
@attribute EE_D numeric
@attribute MWC10 numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.052857,0.014944,0.217879,0.767302,0.506451,0.479472,0.430388,0.532001,0.203536,0.577019,0.253515,0.305144,0.560295,0.519053,0.330981,0.185696,0.530039,0.075491,0.000001,0.497443,0.879337,0.879337,0.220062,0.5,0.054676,0.333668,0.187953,0,0
0.022246,0.003607,0.242611,0.55705,0.544987,0.458861,0.280547,0.560275,0.294051,0.263821,0.241974,0.281895,0.146794,0.492972,0.364891,0.0001,0.658019,0.044176,0.000001,0.453984,0.868405,0.868405,0.055475,0.4,0.026734,0.177894,0.083056,0,0
0.083912,0.011605,0.262764,0.477999,0.474153,0.747089,0.211976,0.631332,0.36486,0.247373,0.722962,0.12034,0.118097,0.463732,0.285268,0.017642,0.735679,0.171753,0.000004,0.537079,0.740755,0.761264,0.043269,0.428571,0.109684,0.442554,0.0869,0,0
0.058262,0.00462,0.227916,0.522991,0.455105,0.435429,0.210645,0.540546,0.380343,0.332679,0.306664,0.13247,0.583995,0.55613,0.40938,0.017642,0.595736,0.126207,0.000003,0.520995,0.939604,0.939604,0.119093,0.117647,0.065768,0.438098,0.200935,0,0
0.102929,0.01053,0.217203,0.514558,0.584939,0.522921,0.208942,0.505689,0.336743,0.351673,0.417166,0.255483,0.442516,0.445011,0.373702,0.01768,0.610473,0.277804,0.000002,0.608352,0.920471,0.920471,0.069118,0.24,0.127507,0.552061,0.182053,0,0
0.066078,0.020877,0.237767,0.54773,0.470664,0.576878,0.403606,0.401988,0.297193,0.160085,0.537378,0.117565,0.192262,0.339313,0.322798,0.185692,0.357992,0.105926,0.000004,0.46575,0.683679,0.669824,0.156734,0.588235,1,0.397905,0.11398,0.002724,0
0.092671,0.012995,0.233261,0.577505,0.560453,0.564153,0.213802,0.576262,0.369608,0.219575,0.317591,0.230913,0.252166,0.548017,0.416876,0.01765,0.75082,0.229091,0.000002,0.547186,0.769732,0.769732,0.086021,0.227273,0.105319,0.532795,0.087786,0,0
0.202075,0.026972,0.213046,0.556419,0.571632,0.596128,0.297493,0.554068,0.366394,0.238571,0.314014,0.182139,0.238301,0.531906,0.412879,0.044243,0.51355,0.891041,0.00002,0.704278,0.850504,0.850504,0.101439,0.219512,0.268363,0.802466,0.129411,0,0
0.174868,0.024318,0.169188,0.564232,0.525654,0.552859,0.256259,0.557819,0.377787,0.214793,0.316357,0.183068,0.236233,0.568228,0.42296,0.044252,0.616125,0.751692,0.000014,0.680879,0.86011,0.86011,0.125966,0.277778,0.204841,0.793968,0.140893,0,0
0.198127,0.035774,0.231837,0.603396,0.574795,0.612378,0.316072,0.533099,0.365141,0.255276,0.291678,0.223518,0.276808,0.506614,0.431988,0.185692,0.556284,0.724148,0.000004,0.719873,0.844087,0.863667,0.124043,0.384615,0.276398,0.754285,0.132158,0,0
0.084727,0.01374,0.216789,0.628068,0.438464,0.493527,0.38407,0.672592,0.399104,0.245548,0.458909,0.208204,0.156496,0.4964,0.364017,0.017659,0.533108,0.155326,0.000003,0.51412,0.691061,0.710424,0.082108,0.65,0.116471,0.44383,0.083981,0,0
0.160482,0.025086,0.284934,0.568235,0.7462,0.778549,0.312673,0.373065,0.401575,0.32629,0.332998,0.214129,0.34851,0.496859,0.400741,0.185696,0.638387,0.423335,0.000009,0.691159,0.918613,0.928328,0.166282,0.333333,0.249661,0.583802,0.175984,0,0
0.084596,0.00844,0.175567,0.448447,0.485113,0.450132,0.491699,0.491624,0.442233,0.314749,0.396343,0.092826,0.294008,0.504405,0.242879,0.044268,0.459127,0.156655,0.000004,0.498988,0.873907,0.851997,0.242776,0.4,0.106664,0.462222,0.263729,0,0
0.086592,0.02125,0.246238,0.492697,0.53935,0.594801,0.276143,0.535349,0.257962,0.217134,0.229262,0.097433,0.204694,0.420193,0.380489,0.185692,0.808818,0.125438,0.000004,0.49707,0.683632,0.683632,0.08373,0.5,0.091283,0.536764,0.083972,0,0
0.1963,0.032991,0.246278,0.595002,0.657077,0.633089,0.271831,0.402464,0.418542,0.279247,0.290588,0.178806,0.29904,0.483857,0.463739,0.159149,0.586554,0.673395,0.000005,0.712755,0.89068,0.89068,0.183524,0.378378,0.235095,0.774697,0.161871,0,0
0.115358,0.164534,0.237663,0.758936,0.591777,0.534387,0.232589,0.201247,0.174445,0.835615,0.15689,0.148904,0.350621,0.656112,0.216329,0.999956,0.88021,0.084479,0.000002,0.453528,0.960706,0.960706,0.846168,0.357143,0.057372,0.350457,0.804169,0,0
0.146297,0.028296,0.193523,0.56623,0.43575,0.439499,0.291384,0.564654,0.338152,0.468713,0.278638,0.188286,0.395641,0.478463,0.36713,0.185711,0.569481,0.286655,0.000008,0.616911,0.967143,0.967143,0.323867,0.214286,0.179089,0.563289,0.365818,0,0
0.170521,0.018963,0.193215,0.570042,0.542963,0.480664,0.471559,0.551062,0.326292,0.255285,0.19911,0.148104,0.181912,0.415275,0.363914,0.044243,0.531008,0.536963,0.000005,0.66447,0.86359,0.86359,0.127366,0.194444,0.275217,0.610497,0.155991,0,0
0.058507,0.006933,0.292289,0.630948,0.673326,0.800106,0.40355,0.481874,0.397985,0.268456,0.408518,0.145585,0.266833,0.572589,0.31471,0.01768,0.48481,0.091821,0.000002,0.512485,0.923789,0.923789,0.203769,0.533333,0.06736,0.360807,0.207195,0,0
0.046328,0.007267,0.242324,0.386128,0.728904,0.596951,0.400081,0.454673,0.388087,0.301773,0.496618,0.095836,0.259711,0.414417,0.286253,0.017675,0.609213,0.082529,0.000005,0.491389,0.860267,0.838356,0.076019,0.5,0.061815,0.302839,0.122003,0,0
0.038075,0.006771,0.259163,0.404316,0.629852,0.730618,0.345482,0.546254,0.515428,0.238181,0.78899,0.029138,0.043993,0.525423,0.398628,0.017668,0.766727,0.069013,0.320513,0.314281,0.471711,0.490915,0.02127,0.538462,0.040429,0.379116,0.060069,0,0
0.036764,0.000692,0.232502,0.419009,0.563797,0.425495,0.396754,0.477323,0.767809,0,0.626034,0.220809,0,0.727746,0.362471,0.017642,0.614032,0.08147,0.000005,0.404786,0.949673,0.949673,0.181758,0.083333,0.024045,0.392644,0.28939,0,0
0.171706,0.018885,0.14109,0.660366,0.452789,0.431347,0.602929,0.5766,0.265727,0.346621,0.275636,0.239245,0.455872,0.535624,0.373747,0.159158,0.55071,0.208799,0.00001,0.503594,0.860267,0.860267,0.455672,0.285714,0.090603,0.575451,0.377399,0,0
0.114457,0.022118,0.19391,0.644437,0.463307,0.445443,0.271938,0.568412,0.26092,0.196499,0.336346,0.162758,0.172748,0.570212,0.316224,0.185696,0.675895,0.138719,0.000003,0.503145,0.845555,0.845555,0.321793,0.166667,0.070293,0.500985,0.251689,0,0
0.098164,0.021127,0.254674,0.548284,0.498944,0.662143,0.204545,0.5298,0.339488,0.254063,0.363778,0.20747,0.2528,0.453868,0.3316,0.185692,0.737034,0.193276,0.000013,0.60471,0.856188,0.868828,0.123876,0.454545,0.134411,0.396153,0.128157,0,0
0.077555,0.013339,0.301544,0.608849,0.668913,0.812167,0.336824,0.482981,0.397383,0.25074,0.429192,0.290126,0.252725,0.453091,0.364511,0.017659,0.471609,0.116159,0.00004,0.40042,0.7244,0.543914,0.10493,0.315789,1,0.428741,0.085686,0.009614,0
0.228422,0.454962,0.179678,0.610321,0.513611,0.342609,0.344586,0.555427,0.533172,0.308226,0.239305,0.187931,0.068811,0.392543,0.559099,0.999973,0.55819,0.19584,0.000004,0.587048,0.959929,0.979965,0.853141,0.409091,0.126902,0.479349,0.842537,0,0
0.128693,0.024813,0.256736,0.569747,0.631942,0.657273,0.302217,0.308674,0.259799,0.198386,0.298709,0.256505,0.265286,0.415336,0.442043,0.185692,0.357992,0.521725,0.000013,0.625871,0.842721,0.842721,0.145949,0.172414,1,0.6953,0.141086,0.004006,0
0.113182,0.024176,0.266177,0.551928,0.534313,0.744424,0.388111,0.747781,0.281866,0.225372,0.346703,0.155664,0.249018,0.421606,0.336724,0.159149,0.672528,0.215307,0.000007,0.593997,0.762897,0.754034,0.088361,0.73913,0.191856,0.398026,0.063634,0,0
0.146557,0.028823,0.249104,0.729845,0.568383,0.633734,0.542119,0.399622,0.256676,0.208777,0.469767,0.33222,0.375022,0.436559,0.28463,0.185692,0.357991,0.347301,0.000007,0.561458,0.697417,0.706096,0.174006,0.354839,1,0.459716,0.150035,0.004647,0
0.140172,0.021985,0.236971,0.5319,0.517755,0.582047,0.292069,0.631448,0.341183,0.25714,0.207985,0.097645,0.120825,0.510737,0.393038,0.01765,0.688106,0.422153,0.000009,0.69322,0.831033,0.826506,0.01601,0.387097,0.236155,0.599925,0.046368,0,0
0.149467,0.039833,0.223151,0.576356,0.465182,0.486978,0.187276,0.607059,0.336147,0.191564,0.218581,0.167872,0.235102,0.543485,0.459841,0.185711,0.802848,0.24744,0.000005,0.61054,0.885536,0.914153,0.289088,0.346154,0.160673,0.486399,0.290309,0,0
0.136939,0.02043,0.219375,0.539739,0.654432,0.553665,0.49279,0.521715,0.332048,0.476897,0.430631,0.287135,0.499672,0.46093,0.291277,0.159149,0.602141,0.202831,0.000006,0.556263,0.81277,0.799747,0.198083,0.304348,0.145648,0.471778,0.163013,0,0
0.070424,0.004921,0.26348,0.293653,0.623608,0.689114,0.417535,0.552599,0.358745,0.283443,0.347866,0.160767,0.282259,0.50761,0.389166,0.017705,0.455198,0.120881,0.000006,0.503223,0.943306,0.943306,0.213153,0.235294,0.077645,0.401295,0.271001,0,0
0.499716,0.927261,0.151089,0.67744,0.5706,0.457607,0.43266,0.516686,0.442604,0.277493,0.194958,0.16121,0.312324,0.521814,0.491999,1,0.549916,0.612331,0.000008,0.68944,0.899137,0.862234,0.898907,0.590909,0.448462,0.674912,0.795309,0,0
0.185646,0.036008,0.157941,0.325855,0.646968,0.336738,0.558075,0.363321,0.2975,0.401431,0.341519,0.112166,0.583488,0.425702,0.389164,0.185711,0.94936,0.137227,0.00001,0.508201,0.824716,0.868536,0.556122,0.45,0.095882,0.534471,0.466783,0,0
0.211099,0.15983,0.23949,0.532214,0.583966,0.614665,0.654944,0.0935,0.077439,0.056446,0.346566,0.286134,0.274921,0.309608,0.282172,0.574956,0.458796,0.682365,0.000007,0.514269,0.49933,0.518478,0.250668,0.658537,1,0.547651,0.156809,0.012979,0
0.111269,0.019796,0.215854,0.552054,0.58795,0.564232,0.327369,0.53809,0.333816,0.287926,0.282975,0.187756,0.335848,0.468481,0.382692,0.017687,0.489381,0.26316,0.000012,0.632954,0.831707,0.806036,0.062471,0.68,0.213559,0.446849,0.073534,0,0
0.150428,0.041031,0.204796,0.504705,0.463464,0.468231,0.201197,0.559404,0.242436,0.235169,0.331221,0.141069,0.196527,0.529379,0.287892,0.18572,0.803034,0.265759,0.00001,0.619302,0.885536,0.92846,0.282976,0.37037,0.170016,0.50501,0.314397,0,0
0.139894,0.021221,0.313613,0.522974,0.645208,0.762368,0.463674,0.500414,0.377403,0.269863,0.389334,0.166718,0.335203,0.47068,0.375277,0.017687,0.572329,0.301003,0.000007,0.700961,0.891818,0.90014,0.117573,0.533333,0.228548,0.509195,0.112696,0,0
0.149052,0.02178,0.259129,0.564964,0.578706,0.66135,0.419805,0.491354,0.21136,0.288667,0.402836,0.208963,0.371552,0.422088,0.253971,0.185696,0.668182,0.392675,0.000007,0.596718,0.848033,0.848033,0.232097,0.2,0.183133,0.599321,0.22066,0,0
0.059997,0.009422,0.266142,0.569332,0.769101,0.709604,0.358308,0.443693,0.391633,0.283224,0.313034,0.052079,0.36602,0.582402,0.383545,0.017675,0.641483,0.097497,0.000002,0.454871,0.71418,0.71418,0.106175,0.5625,0.069673,0.399983,0.113086,0,0
0.134961,0.014786,0.231137,0.367274,0.553805,0.565166,0.310869,0.521424,0.323969,0.253578,0.329936,0.213795,0.309352,0.435744,0.43464,0.017659,0.665583,0.355623,0.000016,0.5977,0.797818,0.819821,0.123259,0.333333,0.233834,0.499977,0.169256,0,0
0.062818,0.020717,0.285515,0.70116,0.670539,0.822022,0.342347,0.289699,0.435298,0.567912,0.273958,0.248783,0.567403,0.413576,0.417389,0.185703,0.628832,0.074252,0.000001,0.438181,0.875911,0.819217,0.310633,0.5,0.053193,0.356737,0.289086,0,0
0.139032,0.019386,0.290796,0.599806,0.549437,0.751628,0.293001,0.558934,0.362454,0.288619,0.370993,0.17998,0.313746,0.53798,0.337298,0.017687,0.658066,0.323709,0.000005,0.612632,0.754963,0.792439,0.110134,0.551724,0.251469,0.503533,0.122013,0,0
0.027752,0.003766,0.191146,0.807273,0.18141,0.182997,0.368368,0.752131,0.333959,0.128943,0.238178,0.232889,0.093505,0.468354,0.430714,0.017671,0.550574,0.050136,0.000001,0.423689,0.884761,0.85064,0.127508,0.363636,0.031995,0.252653,0.154454,0,0
0.174891,0.030335,0.220229,0.511043,0.639595,0.551988,0.455413,0.561382,0.38373,0.355751,0.182252,0.132573,0.455008,0.417312,0.503342,0.159167,0.73483,0.180172,0.000008,0.541192,0.839744,0.839744,0.31419,0.3,0.086363,0.571653,0.243506,0,0
0.071085,0.0142,0.239873,0.738051,0.496067,0.445317,0.318003,0.572322,0.21133,0.613185,0.114447,0.128944,0.681203,0.552356,0.329094,0.159149,0.841796,0.11768,0.00001,0.521033,0.851078,0.851078,0.133546,0.25,0.064288,0.374472,0.130788,0,0
0.096238,0.025171,0.228361,0.564165,0.525641,0.519393,0.230313,0.547016,0.28888,0.291801,0.326288,0.135267,0.212125,0.461536,0.329785,0.185703,0.682388,0.1515,0.000004,0.580511,0.929131,0.929131,0.238056,0.4,0.099888,0.436718,0.228526,0,0
0.116798,0.01724,0.209697,0.551982,0.474074,0.529392,0.147372,0.631349,0.371692,0.257082,0.374748,0.200084,0.234296,0.54975,0.384189,0.017659,0.655444,0.456453,0.000023,0.659956,0.853698,0.862768,0.040858,0.185185,0.129167,0.675476,0.069809,0,0
0.121775,0.034327,0.254577,0.566198,0.603563,0.651324,0.242957,0.257158,0.188988,0.136643,0.242171,0.150462,0.207035,0.47311,0.296183,0.1857,0.357861,0.431368,0.000002,0.560528,0.737321,0.737321,0.195401,0.148148,1,0.519836,0.157853,0.007851,0
0.210574,0.03369,0.23034,0.601576,0.49352,0.56585,0.382578,0.726826,0.269922,0.255688,0.174679,0.117659,0.317049,0.413468,0.330722,0.159158,0.764017,0.536082,0.000007,0.620468,0.790858,0.782536,0.185048,0.272727,0.233602,0.605761,0.148352,0,0
0.086847,0.012652,0.313063,0.494492,0.65738,0.885164,0.269667,0.510138,0.41428,0.243228,0.418092,0.212346,0.254097,0.559288,0.403189,0.017675,0.649457,0.169036,0.000018,0.524308,0.660779,0.756543,0.109699,0.4,0.097321,0.460279,0.09901,0,0
0.104355,0.014539,0.283166,0.580475,0.562214,0.728151,0.182255,0.551987,0.325899,0.256062,0.236726,0.171059,0.332692,0.577935,0.365958,0.017675,0.646713,0.410479,0.000011,0.623492,0.859675,0.859675,0.047814,0.12,0.108452,0.656865,0.088762,0,0
0.157904,0.037812,0.373063,0.553261,0.59434,0.85622,0.348821,0.529552,0.333308,0.284446,0.348117,0.187066,0.305889,0.442261,0.370515,0.185696,0.706,0.267963,0.000006,0.692362,0.879254,0.887577,0.221931,0.571429,0.189194,0.564135,0.129197,0,0
0.110178,0.016007,0.221669,0.57461,0.483363,0.527003,0.184242,0.641367,0.338515,0.257815,0.237374,0.164519,0.287036,0.574594,0.385806,0.01765,0.654483,0.434115,0.000017,0.653835,0.859644,0.859644,0.025424,0.192308,0.122872,0.657859,0.060252,0,0
0.123749,0.011598,0.19645,0.540528,0.565464,0.506056,0.207837,0.488988,0.351714,0.343789,0.363463,0.203505,0.386548,0.458196,0.376358,0.017694,0.488566,0.325009,0.000003,0.623414,0.939354,0.925498,0.125298,0.285714,0.168955,0.573034,0.219692,0,0
0.071117,0.013535,0.235163,0.588025,0.252803,0.449669,0.486292,0.819768,0.327057,0.244427,0.221412,0.143166,0.225515,0.339101,0.383594,0.000055,0.839797,0.125606,0.000003,0.305084,0.317258,0.335396,0.014128,1,0.131609,0.270303,0.000845,0,0
0.167747,0.025196,0.24463,0.400695,0.351961,0.619602,0.358127,0.714251,0.380128,0.273601,0.534282,0.151364,0.249335,0.540939,0.314898,0.017659,0.566253,0.393535,0.122552,0.526936,0.58797,0.58797,0.076742,0.6,0.322951,0.555282,0.085381,0,0
0.109325,0.014194,0.243425,0.593563,0.557915,0.606478,0.26793,0.56579,0.318972,0.239335,0.182617,0.158238,0.306803,0.568416,0.37338,0.017671,0.639216,0.433023,0.000021,0.644376,0.884707,0.884707,0.02879,0.153846,0.128499,0.649868,0.090584,0,0
0.112232,0.016204,0.220189,0.640154,0.600651,0.461269,0.372767,0.567126,0.356788,0.299686,0.334827,0.185727,0.371514,0.548794,0.403052,0.017642,0.738926,0.208611,0.000022,0.537597,0.691466,0.691466,0.065306,0.5,0.14936,0.554734,0.088055,0,0
0.049938,0.007647,0.245685,0.569647,0.703618,0.585821,0.431057,0.499957,0.458975,0.206505,0.564273,0.202643,0.087531,0.510131,0.432048,0.017642,0.694602,0.087633,0.000001,0.5275,0.850096,0.850096,0.060176,0.466667,0.059634,0.377547,0.091491,0,0
0.301315,0.497579,0.187464,0.680949,0.620215,0.532372,0.377893,0.42951,0.437579,0.394415,0.25206,0.166459,0.282399,0.405267,0.476095,0.999974,0.569028,0.364316,0.000005,0.664168,0.90384,0.881276,0.689258,0.545455,0.242788,0.62363,0.523,0,0
0.098085,0.016768,0.185706,0.680516,0.412825,0.271159,0.523314,0.597835,0.340795,0.129178,0.487161,0.182567,0.068555,0.62304,0.328686,0.185696,0.855196,0.127349,0.000006,0.455551,0.892007,0.892007,0.407751,0.133333,0.043591,0.473973,0.331999,0,0
0.108509,0.014846,0.234727,0.580079,0.518226,0.574308,0.231175,0.603145,0.328739,0.23147,0.172531,0.126349,0.386833,0.541617,0.389647,0.017671,0.620478,0.432075,0.000012,0.643778,0.869965,0.869965,0.027814,0.115385,0.120631,0.662067,0.079681,0,0
0.131539,0.02172,0.247778,0.607719,0.642657,0.63098,0.538282,0.515495,0.330046,0.24385,0.169008,0.111676,0.309386,0.438599,0.399989,0.159149,0.49194,0.374685,0.000035,0.551026,0.796087,0.783446,0.193775,0.384615,0.146591,0.567412,0.187662,0,0
0.110955,0.075211,0.237685,0.567302,0.657012,0.57898,0.416566,0.470226,0.186329,0.440597,0.260725,0.203651,0.41337,0.571356,0.33263,0.574949,0.675691,0.159527,0.000004,0.52571,0.750849,0.750849,0.289846,0.65,0.120838,0.430937,0.186613,0,0
0.058565,0.009348,0.228209,0.502115,0.525733,0.476702,0.378229,0.587275,0.40493,0.250808,0.560494,0.091523,0.170894,0.468613,0.328756,0.017642,0.650973,0.103141,0.000004,0.517979,0.800686,0.800686,0.095209,0.5625,0.082837,0.344257,0.089966,0,0
0.144636,0.02723,0.216957,0.682764,0.629062,0.483014,0.311675,0.499879,0.233371,0.273396,0.146188,0.122069,0.321843,0.477442,0.333281,0.185692,0.646945,0.465327,0.000003,0.634215,0.813286,0.813286,0.125339,0.466667,0.213296,0.56963,0.119441,0,0
0.094414,0.017647,0.235463,0.809482,0.683077,0.505302,0.469253,0.422352,0.311725,0.471199,0.189383,0.182319,0.438483,0.481324,0.407449,0.185696,0.868225,0.163977,0.000002,0.514953,0.946395,0.946395,0.32942,0.166667,0.064029,0.473035,0.310606,0,0
0.103057,0.0138,0.236302,0.569761,0.641927,0.61094,0.444492,0.526208,0.371228,0.29792,0.352326,0.211815,0.189172,0.503056,0.349597,0.017677,0.62214,0.338658,0.000018,0.590804,0.842007,0.855029,0.081928,0.130435,0.079227,0.657854,0.110816,0,0
0.093155,0.014134,0.266446,0.538858,0.436472,0.691035,0.374883,0.659863,0.330347,0.34548,0.443229,0.262946,0.484361,0.57121,0.302187,0.017675,0.647566,0.189656,0.000005,0.573727,0.796753,0.796753,0.080753,0.409091,0.122158,0.497252,0.090563,0,0
0.191894,0.026588,0.22586,0.584156,0.656648,0.568961,0.232331,0.523806,0.336286,0.268881,0.285596,0.187499,0.235561,0.511505,0.367721,0.159149,0.644078,0.586726,0.000006,0.689349,0.869563,0.877716,0.129292,0.236842,0.324341,0.618552,0.165092,0,0
0.116289,0.016937,0.237268,0.799856,0.749886,0.580536,0.427941,0.47404,0.31441,0.321695,0.342122,0.241465,0.469691,0.532287,0.329744,0.01765,0.668561,0.320681,0.000004,0.6096,0.799445,0.799445,0.085751,0.538462,0.18502,0.494658,0.091919,0,0
0.086594,0.01378,0.195681,0.484028,0.467536,0.506623,0.297624,0.601275,0.397107,0.219319,0.38716,0.178374,0.269042,0.448628,0.40171,0.017668,0.592514,0.183452,0.000006,0.569921,0.813497,0.813497,0.100267,0.285714,0.108379,0.476113,0.101459,0,0
0.13459,0.01696,0.247228,0.545674,0.595157,0.619243,0.256377,0.552829,0.337713,0.234939,0.261412,0.168389,0.18889,0.497634,0.388565,0.017668,0.540312,0.496062,0.000003,0.587534,0.718865,0.75514,0.062688,0.233333,0.204769,0.546335,0.098722,0,0
0.09618,0.011535,0.163353,0.362771,0.646555,0.504945,0.44506,0.449035,0.318428,0.341112,0.299142,0.142263,0.417038,0.372876,0.382034,0.044261,0.490739,0.166609,0.000003,0.558266,0.915938,0.915938,0.276956,0.380952,0.101738,0.532298,0.258783,0,0
0.102617,0.018061,0.215253,0.795114,0.744607,0.519861,0.461028,0.455465,0.326201,0,0.273459,0.32612,0,0.571339,0.328159,0.159149,0.640488,0.058644,0.000036,0.378719,0.705049,0.574932,0.217002,0.5,1,0.381697,0.164095,0.009614,0
0.146847,0.028923,0.210398,0.442389,0.694993,0.526543,0.436582,0.408377,0.244438,0.230465,0.269641,0.177021,0.206012,0.436541,0.338604,0.185692,0.734953,0.213606,0.000031,0.528781,0.755764,0.755764,0.280516,0.347826,0.129494,0.51213,0.189103,0,0
0.059994,0.007419,0.241977,0.52128,0.725149,0.546063,0.531112,0.476863,0.407889,0.314419,0.394106,0.210638,0.284309,0.604196,0.370626,0.000036,0.759881,0.128121,0.000002,0.41467,0.676788,0.676788,0.085053,0.375,0.053823,0.458931,0.117083,0,0
0.120506,0.020101,0.238862,0.706209,0.559757,0.581106,0.324355,0.501126,0.228908,0.350143,0.212311,0.191288,0.308654,0.39035,0.296381,0.185696,0.776487,0.394821,0.000004,0.572276,0.820385,0.833811,0.165767,0.115385,0.12554,0.557396,0.176666,0,0
0.137766,0.019542,0.222812,0.707511,0.575216,0.545184,0.285003,0.571521,0.316239,0.29924,0.314698,0.281571,0.583274,0.523776,0.364928,0.017659,0.680129,0.356806,0.000008,0.657109,0.822647,0.8308,0.062106,0.433333,0.217104,0.512953,0.08809,0,0
0.121239,0.01472,0.186816,0.403096,0.46798,0.350035,0.484143,0.649377,0.311478,0.338887,0.371649,0.148208,0.341609,0.538292,0.396893,0.159149,0.628405,0.162281,0.00001,0.536218,0.896733,0.87753,0.261487,0.3,0.101832,0.458337,0.231824,0,0
0.164277,0.020467,0.154432,0.622964,0.473143,0.467687,0.652576,0.496555,0.301132,0.210228,0.306638,0.174216,0.127143,0.418186,0.322987,0.159149,0.547182,0.359697,0.000006,0.622553,0.909847,0.897207,0.302613,0.322581,0.247104,0.573285,0.276275,0,0
0.085076,0.007422,0.245015,0.502661,0.635843,0.614741,0.319727,0.419616,0.412355,0.190746,0.349635,0.157752,0.232005,0.455763,0.325919,0.017701,0.505701,0.209543,0.000002,0.562065,0.929295,0.950229,0.191595,0.3,0.104158,0.473706,0.23196,0,0
0.156907,0.039996,0.190106,0.576796,0.431405,0.406065,0.139844,0.592461,0.269111,0.262626,0.357652,0.202938,0.201847,0.499996,0.356265,0.18572,0.804057,0.288136,0.000004,0.628065,0.92846,0.942769,0.299487,0.357143,0.190884,0.503956,0.331803,0,0
0.379181,0.057872,0.148833,0.643652,0.580905,0.582224,0.270334,0.357721,0.308491,0.225748,0.266123,0.197335,0.256207,0.023985,0.021512,0.229921,0.00013,0.740833,0.000066,0.672309,0.679787,0.679787,0.186474,0.305556,1,0.87804,0.202871,0.185066,0
0.079835,0.011948,0.254509,0.642432,0.611342,0.655122,0.442146,0.54155,0.356317,0.246228,0.486969,0.232044,0.278012,0.415879,0.317038,0.01765,0.634593,0.172882,0.000031,0.548126,0.786724,0.786724,0.068858,0.35,0.115819,0.374979,0.08473,0,0
0.249787,0.043835,0.641795,0.563597,0.635586,0.952346,0.394915,0.484823,0.284537,0.20208,0.159692,0.083475,0.143033,0.480519,0.365641,0.159149,0.410701,0.972696,0.000007,0.746706,0.80708,0.843659,0.147901,0.522727,0.524101,0.675795,0.11981,0,0
0.045612,0.006394,0.233141,0.698754,0.475611,0.556677,0.334262,0.573112,0.321577,0.23349,0.300375,0.317741,0.392787,0.547728,0.437298,0.017699,0.497767,0.064859,0.000006,0.461486,0.845756,0.845756,0.17822,0.538462,0.042268,0.384253,0.162734,0,0
0.163609,0.021027,0.233421,0.597731,0.523306,0.569905,0.238898,0.589591,0.327937,0.243981,0.216965,0.123022,0.246466,0.537864,0.382233,0.017671,0.630565,0.673516,0.000006,0.686799,0.851168,0.843911,0.040934,0.166667,0.228631,0.70625,0.09458,0,0
0.089718,0.010559,0.246696,0.539107,0.575415,0.54379,0.146631,0.54407,0.350376,0.271565,0.194999,0.155926,0.364686,0.428679,0.413306,0,0.753362,0.337024,0.000005,0.496235,0.67763,0.703675,0.003832,0.217391,0.111988,0.510568,0.102135,0,0
0.292675,0.599567,0.233484,0.718129,0.521123,0.575133,0.406285,0.526368,0.417774,0.328259,0.13047,0.202678,0.235517,0.325033,0.449154,0.999982,0.559159,0.239494,0.000006,0.597383,0.950714,0.934287,0.943034,0.48,0.164772,0.513377,0.919096,0,0
0.078304,0.012685,0.295046,0.53604,0.579484,0.817629,0.337886,0.596,0.345688,0.254247,0.355842,0.233233,0.357737,0.375235,0.406674,0.017675,0.668235,0.162131,0.000003,0.569465,0.794832,0.820877,0.087178,0.631579,0.117775,0.355415,0.089698,0,0
0.057398,0.006022,0.239029,0.659261,0.66315,0.587845,0.40473,0.476874,0.423506,0.195021,0.337306,0.172406,0.216383,0.422038,0.376143,0.017701,0.378017,0.097488,0.000016,0.514953,0.946395,0.946395,0.196912,0.466667,0.074816,0.28689,0.219279,0,0
0.099684,0.014343,0.237612,0.466056,0.68903,0.609654,0.527054,0.429013,0.329493,0.215107,0.260345,0.049803,0.079965,0.451604,0.360413,0.044268,0.458771,0.196716,0.000004,0.577472,0.842372,0.850997,0.144396,0.478261,0.141891,0.461265,0.163605,0,0
0.067998,0.005839,0.237725,0.420947,0.596107,0.577815,0.193526,0.458117,0.504271,0.4382,0.537439,0.135356,0.463588,0.543142,0.361365,0.017675,0.71778,0.241999,0.000012,0.420581,0.724326,0.724326,0.070253,0.105263,0.064913,0.534869,0.197264,0,0
