@relation trainingSetWithClass-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ATS1m numeric
@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute MATS5c numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS1c numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS6e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute RotBtFrac numeric
@attribute EE_D numeric
@attribute MWC10 numeric
@attribute AMW numeric
@attribute WPATH numeric
@attribute Class {0,1}

@data
0.215309,0.093388,0.410043,0.662288,0.572822,0.641376,0.497871,0.538727,0.325792,0.267617,0.30526,0.197663,0.342928,0.404812,0.383207,0.159149,0.512779,1,0.000023,0.721544,0.710699,0.6888,0.164049,0.78125,1,0.688812,0.127876,0,1
0.376679,0.148129,0.306528,0.649056,0.577025,0.598844,0.529514,0.551487,0.346246,0.259351,0.308113,0.186761,0.327471,0.459761,0.398294,0.017903,0.512334,1,0.000029,0.857148,0.708559,0.735499,0.152941,0.708333,1,0.797078,0.127804,0,1
0.37888,0.1535,0.388429,0.658108,0.573115,0.630249,0.571962,0.562064,0.338661,0.267893,0.329588,0.233589,0.361617,0.454627,0.399044,0.01783,0.553653,1,0.000025,0.754806,0.593228,0.608566,0.138546,0.781065,1,0.781954,0.110431,0,1
0.206953,0.082596,0.359557,0.662635,0.526675,0.604871,0.476543,0.552977,0.323079,0.257393,0.297843,0.17837,0.34949,0.422957,0.373863,0.159149,0.502764,1,0.000047,0.812705,0.797017,0.830875,0.170389,0.606383,1,0.707227,0.148245,0,1
0.507318,0.00374,0.437078,0.662303,0.642216,0.665876,0.365715,0.468784,0.343042,0.301761,0.299204,0.173282,0.330503,0.623421,0.385585,0.017993,0.51328,1,0.000042,0.842445,0.71773,0.789656,0.183049,0.741803,1,0.86334,0.117322,0,1
0.464852,0.199886,0.74121,0.657691,0.662917,0.749979,0.520253,0.517383,0.345938,0.299157,0.342841,0.254705,0.408923,0.417664,0.398205,0.017933,0.571731,1,0.000032,0.626432,0.41631,0.423546,0.123697,0.873171,1,0.81477,0.088421,0,1
0.552193,0.207665,0.537878,0.681322,0.581735,0.684767,0.509282,0.554451,0.319994,0.281341,0.324087,0.252338,0.408827,0.441564,0.381233,0.0179,0.589392,1,0.000031,0.856439,0.63632,0.660584,0.132228,0.665323,1,0.860609,0.118766,0,1
0.405874,0.171584,0.604225,0.666689,0.601121,0.718521,0.46775,0.522545,0.316767,0.287016,0.317719,0.240641,0.391507,0.407471,0.37201,0.159158,0.544503,1,0.000041,0.783826,0.637109,0.636058,0.15335,0.73743,1,0.801641,0.121145,0,1
0.462458,0.01138,0.467204,0.658407,0.619553,0.700348,0.313257,0.2731,0.272618,0.223117,0.309907,0.190033,0.337065,0.571392,0.404738,0.159158,0.513238,1,0.000027,0.789906,0.691832,0.752827,0.198357,0.709091,1,0.853569,0.118429,0,1
0.736028,0.288034,0,0.658544,0.53354,0.558659,0.491745,0.557318,0.305591,0.262686,0.27317,0.184655,0.314988,0.436393,0.376554,0.159159,0.503477,?,?,0.877511,0.634313,0.644303,0.174886,0.730408,1,0.911088,0.149935,0,1
0.261277,0.095368,0.422786,0.660588,0.590507,0.651785,0.515475,0.545328,0.323094,0.26626,0.29959,0.222075,0.401349,0.462656,0.396055,0.017755,0.578235,1,0.000033,0.805294,0.725,0.757979,0.133777,0.590164,1,0.754595,0.129442,0,1
0.357555,0.001381,0.485229,0.667453,0.714124,0.748385,0.311271,0.465878,0.380025,0.324709,0.331353,0.211682,0.356153,0.64716,0.430311,0.017839,0.588927,1,0.000025,0.806548,0.756134,0.826006,0.15236,0.700565,1,0.799165,0.106722,0,1
0.354875,0.146222,0.517863,0.662316,0.635161,0.690875,0.537758,0.526938,0.327752,0.282756,0.328046,0.242358,0.369299,0.465717,0.369931,0.017838,0.49783,1,0.00002,0.789871,0.654986,0.655293,0.132466,0.792453,1,0.776889,0.103345,0,1
0.675704,0.006187,0.418613,0.6551,0.625531,0.646575,0.356667,0.469799,0.330971,0.299863,0.288569,0.170347,0.328514,0.617791,0.375762,0.018154,0.5115,?,?,0.839018,0.65079,0.723378,0.183466,0.752322,1,0.9005,0.11961,0,1
0.26156,0.101511,0.399166,0.656765,0.579007,0.634343,0.476043,0.524077,0.307763,0.271581,0.282742,0.200308,0.344491,0.442742,0.364997,0.159149,0.503967,1,0.000023,0.807798,0.764882,0.769214,0.163819,0.616667,1,0.765754,0.146486,0,1
0.443269,0.155267,0.538912,0.680393,0.576397,0.698187,0.45269,0.552952,0.32082,0.278759,0.323792,0.234488,0.407823,0.455231,0.372944,0.017858,0.589395,1,0.000036,0.875965,0.700447,0.736299,0.133537,0.541872,1,0.841329,0.135885,0,1
0.157246,0.067795,0.408973,0.668154,0.596793,0.641567,0.539263,0.540727,0.327706,0.273009,0.3008,0.205014,0.306023,0.456027,0.364572,0.017771,0.511448,1,0.000011,0.696533,0.727215,0.710601,0.14467,0.821918,1,0.643778,0.115649,0,1
0.210376,0.099845,0.403969,0.663745,0.599543,0.637342,0.567561,0.51008,0.317227,0.290203,0.319336,0.208866,0.351565,0.415434,0.378871,0.159158,0.553653,1,0.000025,0.739183,0.707578,0.70945,0.182232,0.827957,1,0.667336,0.124166,0,1
0.351319,0.13786,0.310219,0.662885,0.552296,0.598601,0.512959,0.564318,0.334367,0.267977,0.295747,0.201111,0.32509,0.447001,0.391534,0.017911,0.511737,1,0.000047,0.858315,0.750551,0.753371,0.156069,0.732484,1,0.789252,0.133749,0,1
0.859815,0.008071,0.429028,0.659298,0.628609,0.650222,0.34936,0.482348,0.345069,0.311737,0.300992,0.177267,0.341728,0.629031,0.387437,0.018256,0.513013,?,?,0.850853,0.6178,0.688603,0.180903,0.768293,1,0.945566,0.114179,0.000001,1
0.480055,0.012592,0.431366,0.67942,0.618381,0.659252,0.319955,0.398721,0.256953,0.25192,0.278057,0.176183,0.334652,0.591731,0.355617,0.159159,0.538157,1,0.000029,0.783821,0.661391,0.73119,0.220289,0.845815,1,0.837696,0.11329,0,1
0.426502,0.002842,0.474433,0.654187,0.679623,0.708118,0.316389,0.461571,0.347933,0.298362,0.303145,0.186592,0.326848,0.616006,0.400994,0.017942,0.503561,1,0.00002,0.810255,0.711977,0.788823,0.166189,0.725962,1,0.826048,0.112488,0,1
0.307314,0.126655,0.525332,0.674596,0.632818,0.700291,0.534783,0.529622,0.338228,0.279872,0.327447,0.226099,0.355851,0.461512,0.374713,0.017828,0.496061,1,0.000019,0.800796,0.690259,0.69743,0.13529,0.775362,1,0.760402,0.105983,0,1
0.234355,0.091017,0.382599,0.679172,0.54621,0.622018,0.476256,0.546554,0.310679,0.279724,0.284837,0.193617,0.356719,0.436368,0.377744,0.159149,0.577976,1,0.000019,0.862966,0.85659,0.866127,0.176341,0.607477,1,0.723777,0.152394,0,1
0.329333,0.142458,0.465874,0.685647,0.564948,0.668141,0.558106,0.558614,0.338684,0.271374,0.320647,0.229299,0.378919,0.407892,0.406774,0.15915,0.573746,1,0.00003,0.691568,0.541396,0.561162,0.152913,0.833333,1,0.746142,0.109141,0,1
0.192636,0.086099,0.440125,0.679816,0.604463,0.670784,0.516206,0.499457,0.304169,0.290292,0.295233,0.202162,0.387817,0.418023,0.375577,0.159158,0.580189,1,0.000022,0.772514,0.776664,0.787207,0.185231,0.689655,1,0.68162,0.139652,0,1
0.566957,0.005532,0.366728,0.669596,0.596865,0.613385,0.323329,0.470448,0.303988,0.307744,0.265025,0.16168,0.337116,0.610069,0.346337,0.018145,0.514591,1,0.000048,0.801514,0.660935,0.716171,0.190883,0.792593,1,0.882867,0.12057,0,1
0.574033,0.013461,0.399951,0.642011,0.613765,0.634456,0.33243,0.407763,0.288308,0.238037,0.286581,0.163034,0.320422,0.603312,0.362198,0.159159,0.513235,1,0.000035,0.811462,0.646646,0.727766,0.222121,0.774908,1,0.875029,0.127762,0,1
0.616671,0.005926,0.423632,0.676659,0.628995,0.650165,0.314578,0.459649,0.314254,0.306786,0.273888,0.177709,0.336061,0.586544,0.360209,0.018167,0.537639,1,0.00005,0.879513,0.71005,0.792414,0.194202,0.703072,1,0.881357,0.143092,0,1
0.674731,0.264056,0.338335,0.661017,0.594743,0.623427,0.500157,0.53791,0.316719,0.27182,0.281209,0.198688,0.33769,0.453049,0.38258,0.018196,0.513063,1,0.000036,0.868036,0.628488,0.639352,0.151674,0.754209,1,0.89658,0.131206,0,1
0.221882,0.085878,0.326929,0.679548,0.542263,0.588206,0.503691,0.57153,0.341287,0.273176,0.287693,0.170556,0.33692,0.439749,0.401149,0.017816,0.534404,1,0.00002,0.788687,0.776266,0.776641,0.161943,0.673267,1,0.709116,0.141798,0,1
0.265295,0.116943,0.608919,0.664368,0.658717,0.76873,0.553793,0.521787,0.351967,0.307089,0.378368,0.290668,0.44574,0.412367,0.39301,0.017773,0.575998,1,0.000017,0.553534,0.398204,0.41792,0.110375,0.883333,1,0.713876,0.075387,0,1
0.356164,0.147158,0.473131,0.668929,0.615113,0.665648,0.520262,0.532887,0.325077,0.281842,0.294498,0.216716,0.363259,0.438356,0.393076,0.017902,0.513162,1,0.000027,0.791776,0.663178,0.661479,0.142555,0.805031,1,0.765071,0.114312,0,1
0.279447,0.115154,0.591707,0.6724,0.645682,0.758125,0.52792,0.526536,0.346553,0.293994,0.369588,0.271617,0.416024,0.424626,0.377704,0.017782,0.578876,1,0.000018,0.7544,0.647183,0.655339,0.115496,0.757813,1,0.747505,0.093719,0,1
0.338219,0.140413,0.595912,0.685537,0.632155,0.731279,0.537224,0.534293,0.336591,0.29325,0.31166,0.236902,0.411122,0.420672,0.403593,0.017837,0.537497,1,0.000019,0.675027,0.524667,0.532499,0.126828,0.796053,1,0.763762,0.098942,0,1
0.183229,0.075531,0.519728,0.686537,0.604723,0.740428,0.501974,0.544426,0.33225,0.298729,0.315894,0.251607,0.427166,0.411857,0.39672,0.017753,0.571175,1,0.000022,0.713986,0.689601,0.698388,0.124357,0.732558,1,0.659588,0.106322,0,1
0.236459,0.089809,0.253442,0.664012,0.53761,0.55994,0.454951,0.557793,0.318182,0.269225,0.249163,0.174979,0.311666,0.441851,0.401503,0.017906,0.507778,1,0.000018,0.764441,0.747047,0.744166,0.171525,0.728972,1,0.722275,0.167182,0,1
0.62179,0.006651,0.341238,0.666432,0.585905,0.600951,0.326364,0.465572,0.294736,0.297825,0.256898,0.165409,0.326175,0.578269,0.337904,0.018242,0.513061,?,?,0.798849,0.638122,0.695899,0.198195,0.77551,1,0.895091,0.132198,0,1
0.228035,0.092711,0.482796,0.679219,0.597153,0.687325,0.484753,0.538688,0.32389,0.285837,0.296564,0.225729,0.376576,0.415789,0.389262,0.017816,0.536665,1,0.00002,0.734544,0.689653,0.686562,0.136857,0.742857,1,0.70624,0.119868,0,1
0.295994,0.105987,0.471434,0.642338,0.60363,0.685808,0.506156,0.538571,0.347956,0.262166,0.357272,0.224475,0.407784,0.466228,0.377307,0.017755,0.575903,1,0.000027,0.806537,0.713458,0.733568,0.125089,0.528986,1,0.802814,0.124329,0,1
0.278858,0.122637,0.62011,0.677866,0.630229,0.770715,0.551366,0.542675,0.358773,0.307758,0.388507,0.307163,0.448695,0.395988,0.396147,0.017782,0.575639,1,0.000021,0.53444,0.368264,0.388064,0.107024,0.880952,1,0.72837,0.074076,0,1
0.592701,0.003101,0.563231,0.66847,0.751463,0.791546,0.298533,0.473766,0.417713,0.346823,0.364081,0.240675,0.380732,0.684696,0.476739,0.017911,0.577469,?,?,0.564663,0.394361,0.43303,0.122202,0.619048,1,0.880923,0.110285,0,1
0.530473,0.19202,0.333044,0.675672,0.566657,0.613958,0.490311,0.556548,0.303357,0.271178,0.274211,0.205012,0.370056,0.461249,0.390971,0.017955,0.511074,1,0.000029,0.869662,0.649213,0.695109,0.154793,0.64557,1,0.844064,0.143044,0,1
0.378534,0.147422,0.435484,0.668908,0.577579,0.650907,0.477187,0.533631,0.312605,0.277157,0.286001,0.213529,0.367815,0.42403,0.377252,0.15915,0.514629,1,0.000028,0.827755,0.702211,0.708717,0.154707,0.654971,1,0.817196,0.136935,0,1
0.363929,0.142072,0.421643,0.662839,0.574478,0.644834,0.497759,0.553385,0.336512,0.270595,0.315392,0.20894,0.33473,0.443705,0.374737,0.017902,0.535364,1,0.000025,0.854744,0.73122,0.739195,0.145574,0.707317,1,0.793897,0.127862,0,1
0.383998,0.170407,0.463542,0.651151,0.62413,0.662768,0.519787,0.497579,0.320838,0.267096,0.331751,0.20838,0.340177,0.438408,0.360294,0.159167,0.555062,1,0.000037,0.869305,0.730006,0.744157,0.175683,0.753012,1,0.798429,0.125138,0,1
0.327721,0.13881,0.574422,0.639096,0.650558,0.724264,0.481613,0.486906,0.340164,0.272363,0.357751,0.208917,0.347266,0.437515,0.351735,0.159158,0.56869,1,0.000022,0.879635,0.770359,0.791001,0.162014,0.657534,1,0.801402,0.124485,0,1
0.220518,0.090636,0.403202,0.671052,0.60339,0.636846,0.538515,0.544912,0.319613,0.27526,0.28523,0.186031,0.36191,0.435356,0.405846,0.017799,0.550519,1,0.000016,0.68702,0.608498,0.63467,0.146116,0.772277,1,0.684027,0.120965,0,1
0.620512,0.006501,0.353226,0.666597,0.591661,0.607562,0.327683,0.464653,0.301748,0.30123,0.263054,0.167437,0.329921,0.585088,0.344598,0.018223,0.513063,?,?,0.801295,0.642852,0.698708,0.195567,0.778912,1,0.895786,0.128233,0,1
0.306763,0.131431,0.563182,0.660652,0.660498,0.714457,0.52662,0.514945,0.337025,0.288325,0.326276,0.236444,0.372978,0.450782,0.386528,0.017846,0.570802,1,0.000023,0.742369,0.638944,0.623865,0.134058,0.854015,1,0.749035,0.099225,0,1
0.19135,0.08258,0.517091,0.663631,0.623982,0.73541,0.537285,0.536917,0.341901,0.296794,0.35685,0.269305,0.41806,0.409711,0.38971,0.017745,0.54426,1,0.000015,0.656544,0.578001,0.604365,0.116095,0.808989,1,0.664299,0.088432,0,1
0.221707,0.089013,0.472876,0.702246,0.537731,0.687879,0.504524,0.580696,0.346011,0.294258,0.331647,0.253532,0.400598,0.401942,0.390164,0.017781,0.57608,1,0.000058,0.730111,0.657219,0.684236,0.12682,0.68932,1,0.713169,0.11208,0,1
0.238028,0.097984,0.456612,0.663212,0.611877,0.667745,0.491244,0.533415,0.323095,0.28208,0.283775,0.208484,0.358752,0.431386,0.397998,0.017835,0.565682,1,0.000061,0.773838,0.735365,0.727107,0.150517,0.787037,1,0.702909,0.124805,0,1
0.281928,0.114352,0.312185,0.661692,0.532283,0.590931,0.494776,0.554158,0.304455,0.265536,0.271076,0.191602,0.325053,0.426852,0.380512,0.159149,0.500526,1,0.000042,0.844037,0.790706,0.792515,0.175959,0.736,1,0.724635,0.147589,0,1
0.231083,0.094934,0.575962,0.671966,0.630965,0.763993,0.500557,0.532898,0.351596,0.295382,0.372479,0.270012,0.392626,0.427357,0.368637,0.017772,0.580157,1,0.000023,0.766389,0.714767,0.710253,0.115795,0.719626,1,0.723106,0.097591,0,1
0.220947,0.098138,0.578028,0.674905,0.631631,0.770248,0.551619,0.540311,0.356427,0.30972,0.385173,0.304148,0.450501,0.397083,0.393746,0.017754,0.576,1,0.000015,0.540821,0.410497,0.430095,0.107763,0.881188,1,0.687997,0.074204,0,1
0.351174,0.135162,0.223837,0.655048,0.519582,0.568202,0.484989,0.577735,0.335966,0.26633,0.303185,0.183745,0.306669,0.430393,0.377803,0.017955,0.514021,1,0.000019,0.803191,0.694992,0.696001,0.154908,0.689873,1,0.793756,0.143033,0,1
0.589116,0.004729,0.4283,0.673272,0.633406,0.655327,0.330363,0.484759,0.334902,0.301897,0.291799,0.185776,0.330861,0.613399,0.385147,0.018053,0.539441,?,?,0.846021,0.703064,0.763165,0.174634,0.669014,1,0.889977,0.126422,0,1
0.540683,0.004267,0.425247,0.644341,0.632009,0.654078,0.348362,0.473938,0.352996,0.298207,0.307902,0.17134,0.326728,0.637157,0.396736,0.018023,0.514173,1,0.000073,0.767284,0.616218,0.683317,0.174627,0.812261,1,0.869087,0.102349,0,1
0.705535,0.006969,0.398109,0.650276,0.614541,0.6341,0.316793,0.451752,0.321413,0.292949,0.280178,0.169184,0.320819,0.591064,0.367579,0.01822,0.512772,?,?,0.844233,0.655921,0.722865,0.176261,0.695266,1,0.928287,0.129669,0,1
0.296076,0.120487,0.42599,0.678186,0.557835,0.650366,0.511648,0.55062,0.311186,0.273536,0.316163,0.234384,0.369691,0.429019,0.367694,0.159149,0.553096,1,0.000048,0.814188,0.721142,0.734999,0.154367,0.69403,1,0.749688,0.126348,0,1
0.575633,0.004983,0.430043,0.664551,0.633845,0.655579,0.335871,0.477098,0.318776,0.314435,0.27782,0.172514,0.344541,0.632015,0.365594,0.01808,0.514561,1,0.000204,0.858212,0.700739,0.778948,0.179871,0.771739,1,0.88302,0.112704,0,1
0.314646,0.130543,0.641981,0.664584,0.661756,0.768783,0.516946,0.518548,0.35173,0.296412,0.381267,0.266515,0.406121,0.435128,0.368362,0.017809,0.576671,1,0.000021,0.745527,0.626678,0.621241,0.114342,0.762238,1,0.770892,0.091231,0,1
0.292389,0.118436,0.438134,0.663377,0.571992,0.657643,0.567257,0.562545,0.363994,0.264393,0.372121,0.231403,0.328735,0.43959,0.387152,0.017791,0.577668,1,0.000021,0.693238,0.545743,0.585789,0.137699,0.765152,1,0.749525,0.111148,0,1
0.358121,0.142319,0.510321,0.673013,0.591993,0.685193,0.497449,0.552063,0.337534,0.285692,0.323671,0.230231,0.37267,0.438141,0.375051,0.017874,0.546066,1,0.000032,0.823129,0.705442,0.699121,0.132854,0.716049,1,0.794888,0.114806,0,1
0.658714,0.005465,0.437296,0.661933,0.63758,0.66029,0.358744,0.48849,0.349803,0.307685,0.305061,0.181821,0.337298,0.642801,0.394379,0.018087,0.514236,?,?,0.811974,0.623283,0.696647,0.178749,0.781646,1,0.897113,0.105861,0,1
0.261679,0.113371,0.552771,0.678518,0.613603,0.721956,0.522913,0.545591,0.343007,0.296311,0.331093,0.254965,0.398612,0.412887,0.392133,0.017817,0.576595,1,0.000026,0.673786,0.577471,0.570095,0.12672,0.855932,1,0.721396,0.094039,0,1
0.442376,0.179898,0.55106,0.677515,0.627053,0.686912,0.518083,0.530377,0.338112,0.283672,0.303962,0.20358,0.359786,0.435212,0.400583,0.017969,0.512718,1,0.00003,0.764355,0.583001,0.594216,0.141806,0.790816,1,0.815103,0.115854,0,1
0.233598,0.099094,0.530949,0.685437,0.628337,0.7249,0.5366,0.537746,0.33739,0.291277,0.337504,0.249012,0.400466,0.430849,0.37824,0.017781,0.578483,1,0.000017,0.739108,0.665648,0.671106,0.123111,0.803738,1,0.705823,0.096211,0,1
0.457121,0.2073,0.589674,0.672306,0.632246,0.698021,0.507955,0.500928,0.319294,0.274272,0.312725,0.221064,0.354831,0.414197,0.371255,0.159167,0.539894,1,0.000023,0.747029,0.593227,0.569513,0.166159,0.846939,1,0.814593,0.115928,0,1
0.497064,0.01236,0.462699,0.67369,0.630931,0.687384,0.316434,0.400146,0.259003,0.235138,0.284884,0.174018,0.332376,0.61297,0.361412,0.159159,0.554693,1,0.000033,0.813383,0.700009,0.760785,0.216832,0.775424,1,0.842771,0.121645,0,1
0.422755,0.173983,0.486215,0.68348,0.589507,0.669562,0.532597,0.540744,0.328862,0.274486,0.3209,0.226343,0.35434,0.445992,0.370993,0.15915,0.552735,1,0.000038,0.848481,0.673383,0.697956,0.154009,0.759358,1,0.808849,0.120413,0,1
0.278334,0.000324,0.465673,0.661685,0.709859,0.743978,0.303801,0.456739,0.373767,0.347519,0.325961,0.201979,0.381114,0.656703,0.421663,0.017782,0.5966,1,0.00003,0.732484,0.746537,0.79564,0.139048,0.607143,1,0.796396,0.115895,0,1
0.817796,0.012731,0.370136,0.636772,0.598022,0.620729,0.348094,0.383875,0.302504,0.273089,0.289128,0.163426,0.316728,0.598588,0.374843,0.15915,0.513557,?,?,0.753641,0.529183,0.592016,0.197873,0.813472,1,0.935128,0.113702,0.000001,1
0.351684,0.15107,0.649416,0.671607,0.64655,0.75878,0.541033,0.528776,0.348647,0.303864,0.370133,0.293407,0.439241,0.41054,0.393202,0.017819,0.578511,1,0.000062,0.560183,0.378271,0.38784,0.110954,0.848101,1,0.766827,0.080277,0,1
0.286142,0.11354,0.435344,0.653199,0.595443,0.65429,0.508947,0.540454,0.32453,0.266871,0.291792,0.208635,0.341869,0.449441,0.388617,0.017836,0.515125,1,0.000024,0.858056,0.793306,0.790641,0.145359,0.730769,1,0.743642,0.124144,0,1
0.409178,0.002571,0.422763,0.645131,0.63454,0.657,0.353629,0.478384,0.362129,0.292509,0.315846,0.178779,0.32043,0.618937,0.40677,0.017923,0.514405,1,0.000035,0.759352,0.664886,0.734345,0.175835,0.773869,1,0.825771,0.109318,0,1
0.277103,0.112551,0.497092,0.665583,0.627031,0.693652,0.52434,0.531275,0.336705,0.283882,0.350343,0.235974,0.378968,0.444257,0.364206,0.0178,0.555266,1,0.000022,0.794882,0.694473,0.711617,0.127262,0.740157,1,0.751616,0.106254,0,1
0.305992,0.125944,0.534789,0.644141,0.664665,0.697884,0.500964,0.509078,0.356104,0.281146,0.325591,0.190408,0.359047,0.443204,0.394318,0.017863,0.537133,1,0.000046,0.771814,0.643862,0.669028,0.141096,0.744526,1,0.765887,0.11097,0,1
0.263815,0.125948,0.558049,0.667951,0.625421,0.744729,0.526345,0.490085,0.326608,0.281279,0.38538,0.251865,0.383516,0.397895,0.35108,0.159167,0.586601,1,0.000033,0.772191,0.707524,0.698189,0.16187,0.773913,1,0.732902,0.108556,0,1
0.313181,0.125159,0.379052,0.66459,0.563681,0.626167,0.455425,0.536572,0.314658,0.28022,0.282968,0.197552,0.329911,0.428951,0.369332,0.159149,0.541158,1,0.00002,0.829159,0.755773,0.753344,0.17307,0.692857,1,0.776809,0.148176,0,1
0.432591,0.002962,0.461767,0.67103,0.665892,0.692372,0.295865,0.473538,0.327641,0.306237,0.285392,0.191904,0.335676,0.596745,0.379453,0.017951,0.541312,1,0.00003,0.792618,0.715682,0.764923,0.174115,0.747619,1,0.835638,0.112886,0,1
0.231491,0.09388,0.469066,0.647246,0.595277,0.686501,0.497135,0.52405,0.342665,0.273157,0.344034,0.203599,0.37931,0.440756,0.377674,0.159149,0.588749,1,0.000032,0.849693,0.818687,0.838393,0.160265,0.615385,1,0.726973,0.125757,0,1
0.288637,0.115821,0.276169,0.662766,0.5473,0.573426,0.545893,0.56831,0.329291,0.260858,0.282373,0.184553,0.325101,0.463483,0.403388,0.017854,0.514184,1,0.000019,0.808818,0.709376,0.734548,0.160971,0.767442,1,0.733408,0.133277,0,1
0.220375,0.089341,0.50339,0.687641,0.621894,0.714278,0.516094,0.534008,0.331864,0.286369,0.333068,0.255762,0.391309,0.446137,0.368046,0.017763,0.553876,1,0.000019,0.779118,0.749541,0.741845,0.126937,0.72549,1,0.716948,0.106058,0,1
0.400052,0.145943,0.310122,0.665481,0.532309,0.601464,0.457996,0.569614,0.310284,0.272061,0.267125,0.199793,0.344546,0.453278,0.385934,0.017958,0.539206,1,0.000024,0.858143,0.737565,0.739152,0.154846,0.646409,1,0.814105,0.15042,0,1
0.505804,0.201455,0.220741,0.66178,0.550243,0.586809,0.512247,0.565302,0.31978,0.272093,0.29,0.20003,0.323459,0.440041,0.38662,0.018064,0.513373,1,0.000231,0.803842,0.626191,0.620769,0.154522,0.780269,1,0.838915,0.131162,0,1
0.371797,0.145034,0.436869,0.664508,0.581014,0.65189,0.474445,0.533895,0.322105,0.273976,0.304682,0.214734,0.358688,0.426919,0.369763,0.15915,0.540261,1,0.000026,0.830073,0.717195,0.714558,0.154535,0.654762,1,0.819977,0.135959,0,1
0.422453,0.186582,0.516408,0.666644,0.603593,0.681642,0.490303,0.50122,0.312149,0.268577,0.324831,0.196051,0.34366,0.411558,0.350613,0.159176,0.513258,1,0.000035,0.845786,0.6925,0.70571,0.179491,0.734807,1,0.813183,0.133553,0,1
0.154554,0.067708,0.469716,0.711279,0.553053,0.696033,0.524833,0.571073,0.332978,0.307335,0.298382,0.263416,0.386912,0.405549,0.401164,0.017762,0.53607,1,0.000032,0.610214,0.58168,0.59493,0.13201,0.833333,1,0.625921,0.103614,0,1
0.346324,0.143077,0.465234,0.672506,0.591397,0.663108,0.521457,0.546611,0.33707,0.281297,0.319796,0.221131,0.345647,0.430533,0.380028,0.017901,0.500436,1,0.000437,0.804248,0.675832,0.680317,0.138842,0.8,1,0.772229,0.113385,0,1
0.331869,0.001714,0.404875,0.654391,0.618601,0.638405,0.349988,0.496517,0.336268,0.309274,0.293124,0.179024,0.339052,0.613211,0.381607,0.017884,0.54078,1,0.000022,0.801458,0.775361,0.839624,0.194749,0.745342,1,0.785143,0.123021,0,1
0.3181,0.001176,0.477779,0.675665,0.707272,0.73991,0.322696,0.465514,0.353095,0.332738,0.307729,0.188455,0.364696,0.669879,0.404647,0.017837,0.589582,1,0.000064,0.800185,0.765624,0.846315,0.148998,0.689873,1,0.790066,0.107976,0,1
0.420592,0.172078,0.29154,0.658585,0.577757,0.59114,0.600748,0.561515,0.336048,0.261723,0.311484,0.207857,0.356872,0.469078,0.420829,0.017841,0.577175,1,0.000109,0.646078,0.432712,0.471739,0.143883,0.821622,1,0.771929,0.113223,0,1
0.230442,0.101404,0.454284,0.676546,0.589153,0.673052,0.532322,0.535302,0.321157,0.280052,0.335926,0.246764,0.368244,0.429966,0.362994,0.159149,0.553616,1,0.00002,0.774051,0.747847,0.726355,0.149333,0.796117,1,0.702582,0.108509,0,1
0.578518,0.004928,0.400787,0.676368,0.615526,0.63506,0.34528,0.483041,0.332073,0.303522,0.289686,0.170208,0.332646,0.63187,0.372513,0.018072,0.512497,1,0.00004,0.796934,0.619784,0.704656,0.186259,0.823105,1,0.878002,0.105842,0,1
0.290356,0.118026,0.439362,0.674221,0.587973,0.656668,0.531129,0.549177,0.327784,0.280043,0.315525,0.231116,0.36456,0.441685,0.377429,0.017827,0.536212,1,0.000017,0.806162,0.725966,0.718441,0.135854,0.757576,1,0.740645,0.113327,0,1
0.447225,0.168546,0.449007,0.686823,0.561487,0.654484,0.497789,0.563593,0.329887,0.278805,0.297041,0.212025,0.366681,0.436682,0.391615,0.017923,0.544612,1,0.000036,0.853229,0.693472,0.7011,0.144386,0.676617,1,0.833342,0.130503,0,1
0.359792,0.001709,0.464494,0.665331,0.683603,0.713114,0.29758,0.475713,0.35885,0.310799,0.312761,0.207255,0.340918,0.613742,0.409716,0.017866,0.588926,1,0.000031,0.763417,0.722441,0.769966,0.164796,0.734463,1,0.80177,0.107072,0,1
0.420727,0.001967,0.426157,0.651625,0.641009,0.665028,0.410645,0.510393,0.384581,0.316175,0.335876,0.189275,0.346906,0.664998,0.419096,0.01786,0.554608,1,0.000029,0.729022,0.635602,0.691378,0.178288,0.759804,1,0.807705,0.11216,0,1
0.764219,0.016577,0.356558,0.656036,0.604528,0.613569,0.340984,0.412856,0.256575,0.244466,0.260309,0.159839,0.331341,0.599909,0.335027,0.159159,0.512553,?,?,0.88139,0.671958,0.749205,0.215256,0.740947,1,0.930345,0.132986,0,1
0.340879,0.005865,0.444579,0.6776,0.621361,0.68753,0.331224,0.310455,0.270101,0.291249,0.274012,0.175127,0.371418,0.627006,0.365912,0.15915,0.511451,1,0.000023,0.854137,0.847762,0.907393,0.182862,0.636364,1,0.820044,0.117315,0,1
