@relation hetero_trainingSetWithClass

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute ATSC6e numeric
@attribute ATSC2i numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC4 numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute MPC9 numeric
@attribute TSRW numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
8898.648318,4.193295,-4.908446,-104.097496,0.018331,0.076642,0.982173,1.023862,1.12949,1.21904,1.329902,0.901283,0.975788,16.011685,4.495574,709.782713,21.659498,5.972281,5.937002,0.752495,0.74805,14.940071,269,11.528484,6.502048,1
278.474176,0.113942,1.308462,87.096766,0.007454,0.005428,0.977697,1.074514,1.279055,1.075568,1.281122,1.455212,1.049699,16.011917,4.417668,709.782713,29.971695,5.986907,6.254312,0.835003,0.872298,18.071437,409,11.744712,6.726049,1
7525.491099,0.681587,-1.659943,-60.012437,-0.019526,0.015057,1.002339,0.889473,1.089109,0.961788,1.414447,0.9753,1.015483,16.007647,4.492619,709.782713,22.238483,6.378178,6.507289,0.831312,0.84814,15.947886,289,11.363857,6.994146,1
10687.371289,4.211874,-3.076851,-131.489281,0.035865,0.060577,0.95562,0.978877,1.109844,1.115816,1.304148,0.979457,0.957276,16.016903,3.919941,709.782713,26.198558,6.380531,6.433493,0.780025,0.786499,15.348543,346,11.718947,6.586799,1
22873.069199,-8.307211,5.433135,-283.308885,-0.067019,-0.047669,1.024053,0.904423,1.036531,0.92738,1.133389,0.936635,0.994465,31.972087,3.91313,?,?,6.825202,6.860651,0.743695,0.747558,17.215189,887,12.523595,7.333318,1
10240.33236,5.752085,-8.416814,-122.471683,0.009801,0.088692,0.993182,1.033749,1.147129,1.166922,1.392303,0.89759,1.025776,16.014804,4.414403,709.782713,27.568442,5.834831,5.849545,0.717301,0.71911,14.995186,283,11.61182,6.370732,1
11130.927993,1.204987,-1.104047,-95.721707,-0.012984,0.020368,0.957149,0.904643,1.069589,1.022241,1.344806,0.921312,0.991126,31.973085,4.0224,709.782713,27.786333,6.589339,6.666664,0.815834,0.825408,17.309516,361,11.616294,6.955683,1
11376.924981,6.485157,-8.440503,-129.823169,0.013849,0.104379,0.995634,1.025729,1.185311,1.276068,1.61953,0.859981,1.01849,16.011835,4.410031,709.782713,91.553303,5.05029,5.134603,0.605561,0.615671,14.122043,390,11.709906,6.14326,1
18895.294669,4.524234,-7.653407,-216.126324,0.003805,0.034577,0.982814,0.958533,1.098266,1.013999,1.269043,0.946838,1.010412,16.03978,3.895549,709.782713,41.994835,6.792087,6.770513,0.756828,0.754424,15.924894,610,12.267817,6.791186,1
1155.278935,0.761849,0.219034,1.741057,-0.001742,0.022241,0.669002,0.80328,1.05183,0.92141,1.186864,1.250307,0.937834,31.973091,4.152358,709.782713,55.544227,6.383398,6.717033,0.841586,0.885572,20.64661,503,12.061862,7.269516,1
8285.023634,1.112895,-5.447976,-79.923423,-0.027142,0.021013,1.016148,0.952732,1.10374,1.082772,1.290002,0.960651,0.963878,16.011658,4.222346,709.782713,39.137535,6.473331,6.40769,0.828451,0.82005,15.389847,268,11.471999,6.697299,1
10064.3058,0.317466,-2.5423,-77.115113,-0.050576,0.006613,0.966983,0.873002,1.011986,1.096448,1.28774,0.882462,0.922685,31.974087,4.110825,709.782713,28.473397,6.130474,6.109956,0.785218,0.78259,18.204308,250,11.374525,6.94126,1
12442.607771,1.438139,-3.50371,-133.699374,-0.02323,0.015792,0.999726,0.978961,1.066282,1.051888,1.211735,0.957435,0.962774,16.02739,3.916642,709.782713,62.119743,6.939722,6.969799,0.82905,0.832644,15.905058,512,12.006792,7.085179,1
1902.811114,1.748274,3.60076,-33.163954,0.006474,0.026704,0.689936,0.761008,0.905381,0.945585,1.201607,1.301082,0.945409,31.974127,3.894967,?,?,6.481439,6.893342,0.767299,0.816062,19.863091,906,12.639775,6.840779,1
560.055284,0.276911,3.46212,24.176723,0.008924,0.006392,0.919482,0.960698,1.234933,0.96048,1.235191,1.375981,0.967264,16.035823,4.211417,709.782713,47.827457,6.675587,6.959231,0.836825,0.872381,18.441992,734,12.339891,6.925951,1
1146.47834,3.00364,-1.967964,85.843174,0.042179,0.094241,0.733031,0.882279,0.986116,1.100284,1.306702,1.344674,1.074598,31.973095,3.797917,709.782713,38.721807,6.081233,6.432689,0.77827,0.823249,18.613078,847,12.25876,7.179502,1
751.028154,-0.468944,6.76336,7.035585,-0.005704,-0.008072,0.891267,0.964074,1.134945,0.963686,1.134101,1.320586,0.9758,16.053754,3.914181,?,?,6.222795,6.642443,0.748982,0.799491,18.348908,862,12.553146,6.864524,1
321.177067,0.403303,1.416691,45.122703,0.018905,0.016344,0.912202,1.064665,1.207278,1.065054,1.207308,1.400488,1.055565,16.017015,4.124407,709.782713,42.452156,5.653368,6.055139,0.785226,0.84103,17.996116,318,11.748219,6.468599,1
10085.033029,0.033782,-1.757805,-137.691561,0.003176,0.000452,0.971765,0.934834,1.078406,0.967328,1.190256,0.948118,0.989467,16.020924,3.906017,709.782713,36.222138,6.302726,6.282955,0.782962,0.780506,16.083016,320,11.58559,6.867941,1
6710.088631,4.515711,-5.40219,-82.074224,0.09321,0.116811,0.911062,1.012864,1.160774,1.318658,1.364022,1.031711,0.91686,16.005574,4.491055,709.782713,24.758883,5.280999,5.411888,0.698338,0.715646,14.418761,173,11.136747,6.099641,1
12777.52622,-3.5449,5.904124,-162.707887,-0.049885,-0.034923,1.019257,0.965009,1.024107,0.991036,1.049054,0.92661,1.003768,16.032537,3.903571,709.782713,40.879237,6.33742,6.343371,0.757492,0.758203,16.576411,427,11.894849,7.115715,1
12361.185351,4.638455,-6.271837,-135.250503,0.012665,0.05958,0.957375,0.977227,1.112353,1.104187,1.316759,0.913424,0.981419,31.972079,4.388342,709.782713,22.721622,6.728691,6.661965,0.809872,0.801841,16.388949,392,11.839636,6.786195,1
12441.68834,3.617414,1.154472,-202.779126,0.031892,0.044361,0.972102,0.973043,1.042374,0.963411,1.367514,0.942248,1.087029,16.021216,4.389863,709.782713,32.246426,5.026031,5.273485,0.59981,0.629341,15.899444,330,11.855593,6.760744,1
9515.955857,3.04581,-3.579974,-123.977619,0.026774,0.047964,0.96358,0.988381,1.106641,1.085377,1.350467,0.946711,1.008024,16.014772,4.123708,709.782713,28.260883,6.354599,6.322732,0.793767,0.789786,15.484883,317,11.567139,6.614922,1
369.846181,0.679002,0.781793,38.105924,0.027194,0.024766,0.92159,1.085988,1.175648,1.086227,1.176725,1.399548,1.080455,16.019346,3.921974,709.782713,32.798368,5.444256,5.757407,0.72669,0.768489,17.8537,472,11.874125,6.476334,1
11096.564773,-5.636491,-0.814749,-108.531305,-0.161558,-0.070488,1.142415,0.75835,1.209313,0.645582,1.440357,1.052925,1.042374,16.025511,3.779516,709.782713,50.254739,5.201227,5.442585,0.634702,0.664155,17.987799,371,11.869396,8.05786,1
12514.603098,-1.239482,-0.231626,-137.874055,-0.040821,-0.013922,1.025142,0.951091,1.051537,0.959635,1.17954,0.969072,1.025216,16.025349,3.917704,709.782713,29.292236,6.472024,6.518896,0.774801,0.780412,16.526356,325,11.774366,6.927421,1
8382.897308,3.99658,-4.504448,-106.359611,0.035706,0.076306,0.964465,1.022185,1.133527,1.197185,1.329941,0.912015,0.990518,16.010638,4.393279,709.782713,25.99578,5.8879,5.879669,0.750482,0.749433,15.054099,237,11.406309,6.412869,1
15394.44635,5.585216,-4.071123,-177.354419,0.010035,0.058798,0.965796,0.971229,1.088999,1.131512,1.307645,0.94564,0.945774,31.972081,4.116931,709.782713,41.069172,6.723567,6.793959,0.776875,0.785008,15.946035,535,12.079267,6.745821,1
1209.677945,0.459414,5.259132,-16.920956,-0.000802,0.006755,0.690827,0.861611,1.044708,0.941189,1.11118,1.217275,0.972518,31.97209,3.922976,?,?,6.147372,6.42266,0.729549,0.762219,18.4397,1190,12.712893,7.151269,1
8665.508198,4.869682,-5.728777,-98.73326,0.020086,0.102687,0.984042,1.015025,1.177291,1.250646,1.609261,0.871544,1.014974,16.007647,4.393108,709.782713,24.439156,5.240945,5.33497,0.65986,0.671698,14.216814,297,11.447757,6.191338,1
381.84326,1.14391,1.236098,57.07165,0.042977,0.040219,0.913603,1.057265,1.206998,1.057214,1.207581,1.367573,1.058681,16.020418,3.921234,709.782713,47.358582,6.312729,6.584328,0.839061,0.875161,17.949022,536,11.995864,6.794069,1
304.462676,1.002618,0.31902,37.939582,0.043845,0.041185,0.899208,1.036035,1.273487,1.035974,1.27414,1.42693,1.037374,16.014954,4.415719,709.782713,45.901691,6.34905,6.50481,0.881853,0.903487,17.252482,453,11.873533,6.751543,1
11817.369782,-3.229727,-3.694014,-88.848074,-0.074882,-0.041495,1.058193,0.951017,1.046316,0.999,1.239607,0.960955,1.029962,16.019169,4.126504,709.782713,39.946164,6.571944,6.683098,0.792754,0.806162,16.460199,388,11.775505,7.000738,1
13344.332085,2.211592,-7.273514,-136.975077,-0.009081,0.026991,0.958161,0.927373,1.098017,1.078638,1.204336,0.921827,0.910594,31.973088,4.110616,709.782713,29.729058,6.645747,6.523904,0.796442,0.78184,17.163271,372,11.880252,6.905269,1
20065.306294,1.532792,-4.757394,-153.00612,-0.020876,0.012591,1.011521,0.967245,1.061436,1.077038,1.325899,0.966241,1.02694,16.0307,3.92491,709.782713,46.02445,6.610018,6.737152,0.727378,0.741368,15.764947,762,12.345708,6.779824,1
10024.200967,3.545185,-4.570177,-124.920758,0.021871,0.053799,0.967415,0.980814,1.106204,1.073223,1.303228,0.942729,0.995028,16.015832,3.91994,709.782713,571.182964,6.342781,6.318719,0.784789,0.781812,15.465571,322,11.642672,6.63132,1
10049.448758,0.497031,-2.364308,-118.834389,-0.035302,0.007669,0.960286,0.896056,1.070892,0.983981,1.250012,0.902952,0.933646,31.973083,4.219409,709.782713,29.699486,6.53331,6.563131,0.830767,0.834559,18.073168,288,11.589118,7.209447,1
627.083153,0.920115,2.7215,-28.004331,0.021305,0.018405,0.869623,0.925123,1.204331,0.924347,1.203723,1.319815,0.947444,16.043207,3.92048,?,?,6.767881,7.145373,0.841889,0.888847,17.849943,838,12.462558,7.12551,1
10231.668228,5.163677,-4.044155,-123.142911,0.054489,0.08631,0.946348,1.00313,1.139479,1.238331,1.40529,0.963405,0.944019,16.011775,4.353813,709.782713,26.603178,6.010136,6.01097,0.737004,0.737107,14.7436,348,11.656653,6.344606,1
496.298895,0.220919,3.422985,-40.397254,0.008721,0.005712,0.856311,0.937751,1.114497,0.936714,1.11334,1.279415,0.965073,16.034905,3.913348,709.782713,37.929656,5.758939,6.142968,0.760012,0.810693,18.454137,425,12.005595,6.74397,1
852.913235,0.043842,3.894954,70.479104,0.003067,0.00066,0.920716,1.003862,1.206619,1.003868,1.206877,1.383481,1.005069,16.059564,4.128551,?,?,6.366068,6.762534,0.74089,0.787031,18.160322,1015,12.735697,6.651287,1
240.909182,1.386122,-0.047095,26.868836,0.07419,0.072065,0.882099,1.154386,1.342352,1.154959,1.344835,1.407812,1.141807,16.008781,4.392374,709.782713,31.94335,5.729895,5.902761,0.808455,0.832845,16.047487,545,11.862293,6.773813,1
8961.539463,4.962829,-7.923387,-98.163552,-0.015964,0.084977,1.010952,1.014331,1.166149,1.094334,1.402535,0.882897,1.034047,16.013702,4.405068,709.782713,37.022172,5.913654,5.992613,0.745663,0.755619,15.123267,246,11.523628,6.549101,1
670.515422,-0.516576,3.939744,3.824569,-0.007532,-0.009887,0.887019,0.931918,1.158024,0.931076,1.157714,1.296668,0.953469,16.047724,3.922363,?,?,6.474797,6.865565,0.798004,0.846165,18.497711,845,12.438731,7.041587,1
10565.708088,1.4718,-4.501515,-68.821737,-0.02669,0.022562,1.016976,0.996489,1.064403,1.122263,1.247642,0.972982,0.99279,16.013879,3.923882,709.782713,95.681395,6.514188,6.619988,0.797828,0.810785,15.59327,381,11.726188,6.683533,1
11086.027104,-3.378381,1.150459,-82.196146,-0.067039,-0.050355,0.999455,0.889642,1.020918,0.966247,1.221609,0.938229,0.985724,31.973085,4.125469,709.782713,22.266445,6.716443,6.807257,0.836062,0.847367,18.400093,384,11.675486,7.396646,1
1899.007748,1.362582,2.538143,-49.672835,0.003182,0.020714,0.692496,0.759899,0.944128,0.937959,1.206888,1.279891,0.937454,31.974126,3.894969,?,?,6.36097,6.726571,0.755274,0.798684,20.195037,819,12.60676,6.846631,1
13406.085719,2.078585,-0.66766,-168.330351,0.001116,0.021571,0.9787,0.973498,1.065263,1.039077,1.162259,0.9414,0.997202,16.028489,3.903125,709.782713,35.698284,6.402419,6.391149,0.755744,0.754414,15.923359,433,11.929621,6.831995,1
9915.647633,4.503507,-5.009331,-127.322839,0.034353,0.070596,0.958851,0.968283,1.121968,1.082964,1.32536,0.924948,0.989735,16.014783,3.904882,709.782713,25.952227,5.965086,5.849257,0.738057,0.723725,15.079085,316,11.553395,6.439549,1
1290.476003,-0.266328,-0.278546,-71.564104,-0.008457,-0.005709,0.765902,0.732882,0.963443,0.884092,1.190431,1.240018,0.883655,31.973095,4.122879,709.782713,39.256126,6.022966,6.495161,0.771448,0.831928,20.897252,458,12.193296,6.986383,1
734.256492,-0.599292,4.317442,-25.270169,-0.008073,-0.010347,0.855584,0.906846,1.181151,0.906243,1.180651,1.23891,0.924785,16.056225,3.912987,709.782713,48.903539,6.145614,6.461323,0.754558,0.79332,18.828787,771,12.453487,7.079508,1
11124.821872,4.138251,-3.380418,-111.407027,0.023441,0.066924,0.968749,0.959177,1.115589,1.139164,1.531799,0.951236,0.989877,16.011885,4.409258,709.782713,41.469252,6.380737,6.471637,0.770549,0.781526,14.786684,500,11.825946,6.6311,1
6497.63403,-0.004715,-0.595813,-71.467965,-0.035849,-0.000093,1.004693,1.025293,1.066473,1.031219,1.160244,0.950082,1.046311,16.012554,4.205854,709.782713,17.462941,6.533171,6.618588,0.884809,0.896378,16.973024,211,11.278835,7.171319,1
715.494328,0.856104,-0.744438,-4.092031,0.014339,0.02991,0.768417,0.693095,0.731902,0.929025,1.224396,1.364757,0.929642,31.972079,4.437369,709.782713,32.912181,6.216293,6.473005,0.852175,0.887367,18.910541,444,11.913391,6.811178,1
8944.234115,-1.552867,0.285607,-110.559319,-0.058525,-0.025258,1.00595,0.914682,1.107338,0.93734,1.287163,0.909304,0.990711,31.972077,4.147477,709.782713,40.522267,6.746152,6.683836,0.866963,0.858955,17.545935,289,11.561373,7.317072,1
11082.400348,-0.697878,0.384241,-87.481289,-0.037776,-0.009181,1.018321,1.053334,1.013675,1.150241,1.170508,0.990811,0.996622,16.018059,4.240244,709.782713,31.482503,6.712381,6.914235,0.81764,0.842228,16.240995,560,11.943194,7.030877,1
1248.949955,-0.764432,6.223897,68.862777,-0.015169,-0.011233,0.765839,0.885208,1.115947,0.967546,1.186941,1.315716,0.969275,31.972092,3.920833,?,?,6.374992,6.868995,0.740966,0.798384,19.503388,1043,12.733224,6.964782,1
7909.752663,3.923624,-6.751084,-70.196896,-0.014216,0.080806,1.014456,1.046664,1.134617,1.223396,1.341038,0.905885,0.990645,16.00961,4.414922,709.782713,97.360968,6.142153,6.188722,0.790681,0.796675,14.909103,229,11.441719,6.472001,1
470.077583,1.860762,-1.953111,-35.566277,0.053084,0.049777,0.885265,0.985527,1.188277,0.98424,1.188304,1.309465,1.01602,16.028894,4.128489,709.782713,53.421714,6.132234,6.399174,0.795634,0.830268,17.367771,588,12.175222,6.66236,1
10927.045211,5.716383,-8.060184,-122.72566,-0.016491,0.078135,1.006695,1.014301,1.146803,1.098078,1.388464,0.8625,1.041279,16.018963,4.361182,709.782713,35.659773,5.889865,5.96039,0.717876,0.726472,15.411379,333,11.763918,6.661581,1
16065.904755,1.310203,-1.943949,-151.789836,-0.026185,0.011571,1.007986,1.002035,1.05782,1.076175,1.182723,0.966294,0.9924,16.03311,3.929899,709.782713,49.232943,6.949749,7.044559,0.795339,0.80619,16.103095,631,12.227487,6.942927,1
1285.817701,0.290876,0.497653,-61.834092,-0.001804,0.006385,0.763625,0.739041,0.978436,0.911372,1.192361,1.267909,0.905605,31.973096,4.101538,709.782713,47.481284,5.982819,6.374761,0.763807,0.813845,20.62066,480,12.199989,6.878231,1
9051.470003,4.249381,-5.027667,-99.575612,-0.003485,0.085051,0.998219,0.935871,1.13582,1.127023,1.609334,0.907857,0.978476,16.009701,4.507002,709.782713,22.428482,5.865101,5.925094,0.733655,0.74116,14.350186,378,11.587263,6.63536,1
12856.818896,3.828756,-4.705863,-166.838133,-0.008538,0.03865,0.986022,0.972176,1.091146,0.982223,1.234384,0.922397,1.03073,16.031491,3.837432,709.782713,39.89235,6.419815,6.485952,0.765749,0.773638,16.326605,372,11.907417,6.991698,1
9498.98321,-2.640072,3.511203,-122.335019,-0.032216,-0.037083,0.943108,0.883368,1.040672,0.896094,1.137224,0.897824,0.958779,31.973083,3.894769,709.782713,28.015872,6.687154,6.68499,0.865324,0.865044,19.20433,283,11.528868,7.70113,1
7144.815021,4.253994,-5.495327,-89.823498,0.027425,0.106146,0.978099,1.033637,1.188695,1.26259,1.561035,0.870109,1.032096,16.005591,4.392805,709.782713,19.888812,4.881957,4.945711,0.636888,0.645205,14.232861,185,11.113895,6.029092,1
855.298626,0.517123,4.234645,-31.929997,0.008893,0.013313,0.793251,0.878621,1.041473,0.992381,1.17567,1.388339,0.987801,31.972083,3.919894,709.782713,48.153784,6.148958,6.490585,0.791557,0.835534,18.924045,555,12.169414,6.576975,1
7169.612336,1.863577,-0.901139,-67.066507,-0.024218,0.037359,1.007522,1.090522,1.054618,1.174556,1.225791,0.934003,1.025063,16.010596,4.304715,709.782713,17.923161,6.547995,6.680338,0.863286,0.880735,15.935593,309,11.516838,6.956927,1
7067.669316,1.300813,-1.364393,-62.148874,0.002083,0.029547,0.983253,0.954744,1.076826,1.03862,1.304067,0.966532,1.007625,16.007596,4.069112,709.782713,21.803169,6.502255,6.470757,0.858108,0.853952,15.752467,257,11.286752,6.726586,1
16102.204598,4.750241,-6.380343,-185.457085,-0.013677,0.048928,0.991189,0.945047,1.079982,1.068801,1.391005,0.89468,1.003385,31.972082,4.426166,709.782713,33.996182,6.553464,6.636518,0.751744,0.761271,16.194753,580,12.141278,6.821003,1
1193.886708,1.795716,3.09952,-39.594563,0.012002,0.028186,0.72041,0.87945,1.103427,0.961014,1.157697,1.280259,0.993791,31.97209,3.900355,?,?,6.363128,6.787641,0.752193,0.802376,18.755829,937,12.621208,6.828748,1
1243.892407,0.206846,1.46266,-34.67453,0.001057,0.004962,0.753394,0.722398,0.960781,0.914777,1.182972,1.275436,0.905217,31.973094,4.104251,709.782713,68.601267,5.887086,6.258697,0.758493,0.806372,20.145458,544,12.162476,6.925761,1
11171.975608,6.386156,-8.818551,-141.248514,0.028219,0.096791,0.980038,1.024179,1.162409,1.210685,1.459413,0.895555,1.025308,16.013853,4.414855,709.782713,24.117406,5.441572,5.448621,0.656766,0.657617,14.63442,299,11.620317,6.196649,1
1538.891417,1.437117,2.841503,-11.727483,0.014776,0.021879,0.762948,0.843383,1.158546,0.931408,1.213087,1.294402,0.938215,31.973109,3.921641,?,?,6.910539,7.329424,0.815723,0.865168,19.404028,1172,12.769817,7.233354,1
1038.807329,-0.688213,1.030369,-1.845928,-0.017602,-0.012807,0.726283,0.83933,1.122195,0.918884,1.217712,1.258561,0.938574,31.972086,4.120707,709.782713,49.548917,6.277911,6.676141,0.77275,0.821768,19.968264,713,12.417613,6.925706,1
10528.018945,0.916977,-4.473057,-53.261894,-0.028358,0.014799,1.022492,1.006996,1.063027,1.1973,1.258688,0.984229,0.963227,16.011848,4.407892,709.782713,21.537933,6.170197,6.288557,0.755697,0.770193,15.545826,354,11.701825,6.638332,1
8566.494488,3.000661,-1.547112,-67.727803,0.012909,0.064613,0.905873,0.959497,1.097703,1.19924,1.248628,0.926583,0.899164,31.973081,4.456925,709.782713,22.461479,6.559637,6.607756,0.857351,0.86364,17.584185,326,11.56957,7.078241,1
691.963543,-0.854841,6.310656,-25.691299,-0.013157,-0.015815,0.873131,0.884852,1.167244,0.884082,1.166067,1.285807,0.907543,16.052692,3.904665,?,?,6.178875,6.627555,0.768097,0.823873,18.753775,657,12.373395,6.922729,1
13184.82564,3.07011,-5.162205,-154.452509,-0.006446,0.036446,0.974644,0.932208,1.086597,1.038459,1.308133,0.934428,0.967412,31.97208,4.126949,709.782713,106.659655,6.81337,6.698745,0.811031,0.797386,16.433865,430,11.906466,6.858823,1
7969.729842,4.848481,-4.004767,-92.957185,0.029607,0.094864,0.964589,1.062073,1.131092,1.234081,1.321918,0.894079,0.999087,16.010613,4.389065,709.782713,32.283013,6.073535,6.160214,0.781847,0.793006,15.070585,246,11.432789,6.490326,1
1936.216129,-0.076745,0.731536,-46.61502,-0.013989,-0.001846,0.621703,0.704442,0.93828,0.895748,1.218685,1.19824,0.897153,31.975117,4.119005,709.782713,74.566687,5.901779,6.196461,0.76104,0.799039,21.805012,505,12.153457,6.994703,1
8051.345867,-2.373028,0.975533,-94.457791,-0.058477,-0.039918,0.998043,0.952178,1.038631,0.956974,1.148128,0.912716,1.019375,31.972076,3.895238,709.782713,28.214077,6.414449,6.465602,0.846521,0.853271,18.244611,205,11.340618,7.343723,1
10214.355948,-1.630952,1.871564,-115.194421,-0.065323,-0.023754,1.012139,0.904418,1.066966,0.957234,1.212784,0.915053,0.96692,31.972078,3.923041,709.782713,55.42203,6.540694,6.540394,0.817587,0.817549,17.228845,427,11.779887,7.300344,1
1976.734672,0.652386,1.869557,-40.554754,-0.009059,0.014956,0.626684,0.722027,0.952613,0.926618,1.202901,1.229387,0.926606,31.975121,3.921191,709.782713,41.964017,6.252993,6.611857,0.794498,0.840095,21.438828,568,12.222581,6.974835,1
417.317058,0.750753,0.787139,45.76858,0.02515,0.022568,0.910788,1.017578,1.224297,1.017386,1.224432,1.409252,1.022513,16.023603,4.434816,709.782713,39.854513,6.445857,6.74154,0.846501,0.885331,17.554865,592,12.140494,6.721095,1
8653.597563,0.999093,2.149404,-58.499628,-0.02659,0.018913,1.005272,0.997016,1.04264,1.169898,1.337718,0.999385,0.972354,16.008732,4.407498,709.782713,24.190635,6.345354,6.477132,0.805604,0.822335,16.003075,469,11.712334,7.067782,1
14931.465033,-0.319428,1.350545,-151.603284,-0.039957,-0.003125,1.021595,0.995783,1.064596,1.087378,1.22701,0.941618,1.005779,16.027772,3.9185,709.782713,34.662906,6.808665,6.860221,0.788018,0.793985,16.056405,607,12.119964,6.923673,1
18069.859814,0.628786,-0.116514,-218.600963,-0.00889,0.005117,0.957969,0.932042,1.069093,1.019064,1.201477,0.940454,0.958068,31.973095,3.920862,709.782713,43.713032,6.922871,6.996395,0.786321,0.794672,17.294887,673,12.26058,7.175804,1
15499.121424,5.813523,4.439912,-229.734076,0.046363,0.053455,0.947979,1.079148,1.054738,1.111252,1.264776,0.965618,1.057809,16.029842,3.899113,?,?,5.912831,6.31528,0.680145,0.726438,15.857239,543,12.182118,6.745505,1
9789.997901,-0.195783,-0.06493,-74.087486,-0.027896,-0.003783,0.961529,0.886469,1.007576,1.063396,1.322961,0.931863,0.942958,31.973083,4.238089,709.782713,21.205928,6.668557,6.786115,0.847965,0.862914,17.685838,338,11.510723,7.085284,1
9784.117131,1.233238,-0.824806,-112.355997,-0.010438,0.018653,0.963004,0.953676,1.04549,1.046465,1.179545,0.927173,0.960009,31.972078,3.904549,709.782713,33.451786,6.603073,6.518536,0.831974,0.821322,16.87568,418,11.754537,7.130062,1
15234.972999,7.448434,-7.774906,-175.683328,0.021832,0.086716,0.94385,0.987558,1.118984,1.205641,1.381483,0.89476,0.9552,31.97309,4.473429,709.782713,35.612304,6.360171,6.377298,0.739883,0.741875,16.072343,473,12.031957,6.608593,1
7737.865649,1.68971,1.255365,-75.828372,-0.006465,0.033303,0.947247,0.978642,1.045601,1.058014,1.235452,0.929092,0.995736,31.972076,4.150508,709.782713,19.853813,6.827354,6.900763,0.902821,0.912529,17.599412,295,11.460284,7.188765,1
14357.570483,4.109431,-5.976305,-176.382636,-0.001771,0.041357,0.98963,0.991605,1.099938,1.078795,1.250202,0.920351,1.00425,16.028596,3.913378,709.782713,35.388233,6.243294,6.260034,0.727555,0.729506,15.737344,400,11.960255,6.680198,1
12715.401826,1.747168,-2.744848,-152.136084,0.000899,0.019807,0.980185,0.936903,1.08776,0.967552,1.299991,0.955835,1.017286,16.024343,3.875312,709.782713,31.648791,6.722689,6.732518,0.800236,0.801406,16.074555,443,11.864272,6.9003,1
8282.454125,-1.273429,2.271244,-99.305129,-0.026958,-0.019676,1.004857,1.071477,1.047376,1.097694,1.171673,0.980619,1.007497,16.016734,4.075804,709.782713,44.100968,6.526015,6.694136,0.842263,0.863961,16.738726,335,11.634709,7.133907,1
9876.580944,4.806296,-3.801828,-119.045797,0.04722,0.082108,0.954146,1.00266,1.133477,1.219786,1.38661,0.960631,0.945766,16.011753,4.353815,709.782713,22.977679,6.108319,6.099011,0.754297,0.753147,14.836786,328,11.638544,6.391076,1
8105.722804,2.633141,-3.133027,-96.714411,0.014629,0.047599,0.966967,0.936366,1.108867,1.031177,1.278358,0.9677,0.957214,16.013652,3.90463,709.782713,33.056897,6.398928,6.253107,0.823735,0.804964,15.448344,257,11.438891,6.788228,1
9304.243207,1.105604,-4.223622,-64.011803,-0.036932,0.018439,1.014361,0.980232,1.036467,1.08771,1.28462,0.991066,0.94953,16.013798,4.408301,709.782713,24.597208,6.361954,6.444181,0.795806,0.806092,15.368278,533,11.801317,7.023337,1
10302.676953,1.719273,0.627336,-48.6866,-0.016361,0.026592,1.004055,1.139425,1.024214,1.298372,1.236222,0.988406,1.012043,16.011848,3.780436,709.782713,36.497554,5.741053,5.926277,0.705772,0.728543,15.620034,569,11.885447,6.790546,1
10866.873444,-0.385657,0.774283,-146.768968,-0.047287,-0.00572,0.963426,0.907302,1.072403,0.977508,1.210653,0.843416,0.973142,31.974089,3.92085,709.782713,35.304522,6.096182,6.092555,0.77277,0.77231,18.73373,251,11.570987,7.26069,1
11660.632244,4.217037,-3.485376,-132.792034,-0.009548,0.056372,1.00349,1.017628,1.098725,1.159742,1.270181,0.914425,0.98768,16.019066,3.913485,709.782713,41.345358,6.37523,6.433301,0.767329,0.774318,15.373546,378,11.871362,6.738946,1
10924.207781,4.75395,-5.899377,-129.899985,0.006663,0.073856,0.972524,0.98781,1.108565,1.209841,1.340097,0.897008,0.952215,31.972078,4.414581,709.782713,84.137967,6.216318,6.132076,0.763717,0.753368,16.012186,276,11.63925,6.507599,1
9050.397329,5.343633,-7.066286,-100.681016,0.006907,0.088302,0.985378,1.017843,1.151635,1.122215,1.353096,0.91026,0.995675,16.014719,4.397555,709.782713,43.875464,6.102927,6.098023,0.768956,0.768338,15.244221,247,11.564787,6.587656,1
500.108207,2.132277,0.772191,-15.181059,0.057705,0.054511,0.859143,0.996549,1.211929,0.995597,1.211682,1.297868,1.020305,16.031161,3.923223,709.782713,36.137215,6.466033,6.845264,0.828883,0.877497,17.643803,632,12.267732,6.957046,1
17752.875476,2.649077,-2.179582,-133.750342,-0.006714,0.026346,0.965312,0.950696,1.071753,1.085014,1.360795,0.955134,0.989278,31.973095,4.241294,709.782713,42.973181,6.956094,7.017417,0.788657,0.795609,16.754542,732,12.281783,7.032561,1
