@relation TableS1_Prestwick_STRINGWithNames_Unique_ATC_padel2d_pos_WithoutNans50

@attribute ATSC0m numeric
@attribute ATSC3e numeric
@attribute ATSC6e numeric
@attribute ATSC2i numeric
@attribute MATS3m numeric
@attribute MATS3e numeric
@attribute GATS3m numeric
@attribute GATS5m numeric
@attribute GATS7m numeric
@attribute GATS5e numeric
@attribute GATS7e numeric
@attribute GATS4p numeric
@attribute GATS5p numeric
@attribute BCUTw-1h numeric
@attribute BCUTp-1l numeric
@attribute EE_Dt numeric
@attribute VR2_Dt numeric
@attribute IC4 numeric
@attribute IC5 numeric
@attribute SIC4 numeric
@attribute SIC5 numeric
@attribute MIC0 numeric
@attribute MPC9 numeric
@attribute TSRW numeric
@attribute AMW numeric
@attribute Class {0,1}

@data
1087.890321,-1.04494,-1.88182,11.825738,0.04774,-0.116009,0.778067,0.836057,1.707576,0.677472,1.794565,1.129934,1.221263,15.999999,4.482577,194.41789,28.544046,4.615061,4.615061,0.940527,0.940527,15.98986,104,10.30675,8.702124,1
2062.190083,0.512172,-4.238633,30.938346,0.098667,0.024762,0.760302,1.110269,1.136791,1.132528,1.173774,1.123508,1.080972,16.002576,5.174016,480.500326,79.291017,5.340184,5.340184,0.92369,0.92369,15.780965,392,11.148492,8.05719,1
2877.948231,2.806743,0.327145,-15.216041,0.018821,0.166147,0.926694,1.036895,1.058444,1.150424,1.107566,0.961445,0.996689,31.972072,5.381923,200.177033,10.639623,5.455007,5.487794,0.919786,0.925314,17.344793,68,10.438108,6.659242,1
2170.385193,0.372858,-0.219743,-4.651028,-0.277242,0.031908,1.516973,0.917696,1.096126,1.283562,1.113716,1.02056,0.895344,31.972072,4.680696,211.008762,9.104902,4.862507,4.862507,0.890662,0.890662,19.396402,85,10.735179,8.252306,1
1245.90793,-0.337103,-0.503469,14.690701,0.023388,-0.060261,0.910269,0.886373,1.074433,0.889697,1.268993,0.966893,1.022156,15.998264,4.136678,135.546025,12.464513,4.686147,4.686147,0.913607,0.913607,14.906808,48,9.831938,7.060916,1
2515.198688,0.998529,0.066184,-18.046508,0.059022,0.09832,0.900583,0.916398,1.059697,1.134625,1.18974,1.028921,0.996254,34.969381,4.786002,208.767946,7.255891,5.037401,5.037401,0.959884,0.959884,25.649821,89,10.642205,9.65893,1
2640.121188,-1.48673,1.617794,15.420861,0.024793,-0.058742,0.881417,0.954055,1.041865,1.049437,1.039419,1.07769,0.884586,16.005419,4.453816,637.492887,10.642785,5.756863,5.785848,0.942431,0.947176,14.877388,485,11.179325,7.886694,1
2670.549453,0.209212,-1.860413,28.141985,0.062865,0.009827,0.727531,1.042263,1.040191,1.112249,1.253173,1.096844,1.045249,34.968854,5.167012,480.11422,59.109149,5.322076,5.322076,0.929146,0.929146,19.747388,393,11.130742,8.756578,1
6907.691651,4.65787,-2.95868,12.767403,0.020663,0.122282,1.023951,1.169349,0.990231,1.450453,1.230398,0.975491,0.929972,16.006172,5.317362,709.782713,98.375188,5.523654,5.788286,0.725393,0.760145,13.983194,208,11.430044,6.131844,1
2249.613652,-0.170241,-0.356375,11.221508,0.031582,-0.023319,0.889456,1.088127,0.98412,1.055529,0.744043,0.965373,1.051881,15.995935,4.46331,535.922391,10.586925,5.785848,5.814834,0.947176,0.951921,12.337325,329,10.984072,7.452708,1
2123.385267,-1.556299,-0.577318,-12.963229,-0.150463,-0.180276,1.047735,0.936843,1.055224,0.98625,0.912941,1.022487,1.040163,34.969854,3.799542,150.588286,8.760906,4.789015,4.789015,0.985804,0.985804,26.07844,45,10.091625,11.2409,1
1870.664404,0.052544,0.000072,25.665628,0.001869,0.027462,1.115884,0.921101,1.178473,1.076428,0.865633,1.056108,0.847544,31.972072,6.151423,217.520032,40.514807,4.215312,4.215312,0.792065,0.792065,14.079526,104,10.224592,7.103368,1
1875.009165,2.714267,-1.005326,103.785585,0.205185,0.105444,0.620558,0.763355,1.145092,0.86614,1.058873,0.965314,1.107333,19.003422,3.733715,251.761138,8.848452,4.975418,4.975418,0.922686,0.922686,19.474163,139,10.594958,9.002778,1
2841.497631,1.583975,-3.296435,12.93482,-0.141967,0.088552,1.272234,0.951226,0.951412,1.305985,1.188588,1.105339,0.770693,31.972073,4.690334,354.253146,13.739986,5.433799,5.433799,0.9126,0.9126,19.753623,173,11.058685,8.325085,1
2811.409222,-0.162381,-0.202071,12.129979,0.015275,-0.065469,0.983356,0.726921,1.178331,0.797358,1.010724,1.000706,0.790173,31.973426,6.442967,313.096935,7.370725,5.211449,5.172234,0.918734,0.91182,15.248773,170,10.4468,7.257916,1
2993.842265,-0.696481,4.764478,12.189783,0.140549,-0.069335,0.724617,0.970086,1.190288,1.521995,1.103119,0.994493,0.953914,34.969855,5.054456,191.111523,7.312152,4.553197,4.553197,0.834006,0.834006,20.71356,77,10.437639,8.706116,1
2062.190083,-0.02991,-1.890611,30.892502,0.050169,-0.001446,0.807282,1.073665,1.190099,1.046385,1.287627,1.116649,1.083432,16.002576,5.168502,479.378409,46.111887,5.30382,5.30382,0.9174,0.9174,15.780965,395,11.177579,8.05719,1
2317.376808,-0.365674,0.42952,5.963504,-0.030557,-0.025678,0.914568,1.061214,1.013288,1.411121,1.178133,1.052265,1.008576,16.001683,3.895946,373.352418,12.10811,5.464615,5.495865,0.910769,0.915977,14.602581,140,10.613713,7.690463,1
4910.44047,-0.198543,0.987305,10.288539,-0.077949,-0.005295,1.146579,1.127931,1.002397,1.242762,1.070525,1.072973,1.007677,16.008081,4.040022,709.782713,10.86824,6.286081,6.406382,0.890975,0.908026,13.537924,284,11.193023,6.334692,1
2525.481842,-0.180321,-2.500464,20.36151,-0.221368,-0.011661,1.378771,0.937925,0.9084,1.299003,1.040037,1.021218,0.807873,31.972073,4.611642,294.930447,10.385315,5.282484,5.282484,0.917913,0.917913,20.392685,153,10.953592,8.520909,1
2606.893152,-0.279028,-0.237572,29.174501,-0.03764,-0.085829,1.043342,0.796432,1.103258,0.631724,1.10066,0.932402,1.010712,34.969381,5.722043,235.309841,26.344798,4.584184,4.584184,0.861376,0.861376,18.742299,116,10.230198,7.952394,1
2576.975894,-0.18894,-0.305288,11.969406,-0.045483,-0.01111,0.907393,1.046289,0.765297,1.358454,0.871374,1.298827,0.916409,31.972073,4.629146,370.240534,10.030601,5.530395,5.49468,0.952309,0.946159,21.830825,206,11.09156,9.287522,1
2237.247918,-1.022227,-0.286656,3.750838,-0.096552,-0.103866,1.06443,0.814221,1.032874,0.599657,0.543266,1.028966,0.815592,19.000137,4.04126,437.125088,10.171913,5.456908,5.456908,0.906107,0.906107,13.502484,186,10.611055,7.049972,1
1576.862994,-1.220168,-1.279229,3.559574,-0.437729,-0.110631,1.611739,0.95091,0,1.041774,0,0.80155,0.798628,31.972072,4.794717,84.427488,11.754951,3.873141,3.873141,0.823995,0.823995,22.435537,4,10.628957,8.962915,1
1810.916656,0.096752,-0.042223,30.801805,-0.037037,0.028362,1.032692,1.026276,1.023757,1.157905,0.657722,0.963721,0.979571,15.994922,5.548136,224.969043,11.293455,5.056317,5.16158,0.866863,0.88491,9.768299,100,10.272047,6.512718,1
3646.31834,-0.594274,-0.69762,0.424097,-0.08841,-0.052405,0.996881,0.907704,1.284056,1.304823,1.187086,1.089627,0.987474,31.974076,4.98321,381.452695,14.184275,5.315175,5.315175,0.911242,0.911242,24.172456,173,10.848696,9.212342,1
2566.505249,-1.527097,-1.265053,-7.953178,-0.237546,-0.135572,1.210707,0.812042,0.992919,1.081783,0.905166,1.112987,0.897993,31.973074,3.973,231.750844,7.254756,5.136249,5.136249,0.952512,0.952512,22.930277,115,10.629755,9.429642,1
44330.883959,-1.098346,-0.58967,3.190742,-0.02912,-0.096819,0.945022,0.888717,1.59006,0.713314,1.179949,0.666063,0.834376,?,?,355.609162,8.13415,4.780986,4.833617,0.911024,0.921053,58.606781,273,10.754962,18.548611,1
1723.734124,0.255073,-0.60482,-6.485455,-0.055264,0.064591,0.948582,1.106525,1.949863,1.186189,1.118812,1.139363,1.161721,34.969854,5.77765,94.974376,19.875519,4.169925,4.169925,1,1,25.783274,22,9.820649,11.831934,1
2004.418211,-0.088403,0.147593,24.092261,-0.003141,-0.052941,1.047847,0.992852,1.144726,0.777274,1.112145,1.010995,1.015687,31.972072,6.124863,264.55137,6.893181,4.719522,4.719522,0.859368,0.859368,12.349238,146,10.342613,6.870114,1
2736.017038,-1.073675,-0.061707,7.588675,-0.06864,-0.09217,0.952616,0.704365,1.211516,0.44716,0.965189,0.994421,0.806396,34.968854,4.0877,360.62263,9.130253,5.223155,5.271487,0.895466,0.903752,17.751717,224,10.661111,7.72242,1
2002.097392,-1.16908,2.725818,3.915945,-0.121989,-0.090964,1.01688,1.040991,0.975589,0.945259,0.928177,1.073345,1.066859,16.000023,3.83277,349.213674,37.264587,5.513089,5.513089,0.953597,0.953597,17.596742,126,10.530655,8.25766,1
2383.537327,-0.267688,-2.236988,8.903559,-0.196027,-0.022243,1.394624,1.036476,0.873244,1.371986,0.960309,1.081136,1.005075,31.972072,4.787254,323.072239,11.30413,5.157432,5.196648,0.909211,0.916124,18.228476,179,10.952069,8.120097,1
3443.932551,0.315407,0.93695,-32.547886,-0.132813,0.017378,1.11973,1.020601,1.044635,1.382795,1.237793,0.931159,0.922969,16.000039,4.423821,672.241477,17.353526,6.010324,6.050728,0.906623,0.912717,13.776573,240,10.974009,6.771558,1
2341.926267,-0.717707,0.757009,26.041748,0.009974,-0.104655,0.89274,1.335041,0.750177,0.614842,0.539935,1.080915,1.061151,34.968854,4.805763,209.005353,9.170283,4.203634,4.250815,0.75267,0.761118,14.696391,104,10.33104,7.919123,1
2372.057168,-2.572195,2.617838,6.757463,-0.09546,-0.19914,1.079767,1.204951,1.206005,1.662102,1.353151,0.964338,1.041072,15.999957,4.821292,318.637841,9.86089,4.632901,4.485788,0.766479,0.74214,13.169878,121,10.596385,6.897436,1
2281.075242,0.335405,0.875151,49.050454,-0.339695,0.051029,1.418304,1.222168,1.072647,1.288131,1.78179,0.82902,1.191555,15.995929,6.631431,272.900879,9.90947,4.999039,4.999039,0.810227,0.810227,10.321808,47,10.371896,5.726688,1
4766.540113,-1.248064,0.336759,-4.351086,-0.093465,-0.033135,1.14519,1.14761,1.007748,1.322811,1.081219,1.040416,1.013733,16.009389,4.03157,709.782713,9.451205,6.293379,6.318145,0.90051,0.904054,13.409716,276,11.112731,6.515486,1
3411.612929,-0.938085,0.286451,28.40169,-0.070504,-0.06366,0.956166,0.988101,1.02047,0.815272,1.301985,1.141882,1.121913,16.000854,4.471902,374.482921,586210.117595,5.831499,5.890323,0.87397,0.882786,12.565864,341,11.350254,7.552186,1
2526.985411,-2.419606,0.692257,13.631838,-0.008528,-0.104078,0.921478,0.891237,1.082196,0.966612,1.085506,1.078521,0.882987,16.004459,4.955132,618.759524,9.925434,5.70393,5.733781,0.940298,0.945219,14.686698,472,11.166243,7.868345,1
1261.940842,0.919504,-1.15746,26.518223,0.150586,0.202575,1.022707,0.898685,0.789974,1.193907,1.012272,2.114698,0.952716,31.972072,4.072998,160.541549,16.237421,4.517559,4.517559,0.961093,0.961093,24.341275,66,10.168541,10.655315,1
2980.55064,0.473478,1.087521,17.858738,-0.086352,0.020608,1.012986,0.949327,1.195828,1.019564,1.278788,0.972033,0.986063,16.005436,4.042204,569.046883,24.060608,5.689485,5.689485,0.902551,0.902551,15.094422,260,11.06296,7.737014,1
2537.659636,-0.231159,0.051314,41.08634,-0.052767,-0.08874,1.061232,0.72604,1.130906,0.568492,1.33025,0.962433,0.92794,34.969381,5.754355,235.309841,26.344798,4.580023,4.580023,0.866542,0.866542,17.666676,116,10.230198,8.079099,1
4330.213566,-1.834762,3.13887,25.444584,0.008371,-0.060477,0.96421,0.845028,1.019188,0.848186,1.063578,1.003024,1.097247,16.006069,4.276934,709.782713,19.031319,6.224648,6.248194,0.906014,0.909441,14.595986,465,11.370763,7.029104,1
1585.202935,-0.037294,-0.773573,-10.662459,-0.042475,-0.006104,1.022168,0.918454,1.100159,1.301771,1.544454,1.177082,0.883699,15.994921,5.479312,237.26824,12.902936,4.799062,4.799062,0.863981,0.863981,12.989072,107,10.46971,6.642447,0
1497.923612,0.027716,0.067528,21.649956,-0.065031,0.013351,1.088409,1.164788,1.154046,0.707818,0.825841,0.770991,1.256829,14.009289,5.864006,258.473198,8.610355,4.412782,4.412782,0.790118,0.790118,9.473186,110,10.167965,6.129367,0
1111.154484,0.039787,-0.147239,-0.557326,0.003765,0.019526,0.989684,1.188651,0.86109,0.837036,0.467089,1.054747,1.244605,14.004089,6.280439,211.462567,20.352976,4.707715,4.707715,0.917811,0.917811,10.087986,145,10.364766,6.461343,0
1465.178879,-0.313901,-1.014196,26.979246,-0.088064,-0.05124,1.110913,0.968715,1.02826,0.824921,0.988069,0.992592,1.035168,15.998264,4.915052,133.459662,8.14223,4.726144,4.726144,0.865684,0.865684,11.815116,38,10.123426,5.981557,0
1261.107797,0.724539,0.246283,0.466112,-0.051651,0.077429,1.008957,1.193384,0.897976,1.393467,0.697958,0.744636,0.613425,15.999288,3.961132,50.333272,8.341908,4.271371,4.127283,0.846756,0.818192,14.639705,1,9.402035,6.216103,0
715.520779,-0.115459,-0.098852,4.71989,-0.096959,-0.085637,1.029218,0.832026,0.96355,0.879304,1.347258,1.111106,0.94311,14.113082,4.66966,44.388019,4.152791,4.004886,4.004886,0.898071,0.898071,11.253024,2,8.701346,6.186366,0
1600.69782,0.893178,1.634284,4.748981,0.015976,0.07161,0.920189,1.068387,1.213315,0.949715,1.277027,1.102816,1.050279,15.999297,5.22641,360.594454,14.584217,5.180742,5.180742,0.94335,0.94335,13.493252,451,11.068371,7.269935,0
1941.299461,0.055814,-3.102406,41.007014,-0.046822,0.003484,0.877854,1.009364,0.830694,1.004814,0.917198,1.163604,1.011037,16.002568,4.939476,418.865547,7.359763,4.997953,5.19535,0.876766,0.911395,13.474777,363,10.870795,7.964067,0
1230.199808,-0.355576,-0.618432,53.597099,-0.266243,-0.067281,1.232644,0.933763,0.800966,0.971777,0.669489,0.766353,1.097493,15.995923,4.526096,83.930416,12.112883,3.678026,3.678026,0.717064,0.717064,13.914266,12,9.736547,6.375562,0
1245.172896,-1.026279,0.937081,-0.472238,-0.236947,-0.246948,1.12203,0.646333,1.422829,1.181528,3.142383,1.043605,0.588594,31.972745,5.677276,45.913534,4.050972,3.826875,3.616349,0.90088,0.851321,24.235402,0,9.406072,9.054245,0
1558.157386,-0.887178,-1.062612,9.747199,-0.162194,-0.091285,1.12644,1.151129,0.831358,1.469622,0.843022,0.679123,1.233586,15.997931,3.830738,79.975274,9.81817,4.368042,4.350069,0.810049,0.806716,14.758058,6,9.48334,6.19461,0
1249.048523,-0.656562,-0.882242,14.144977,-0.304896,-0.208068,1.274615,0.742544,0.940904,1.088438,0.693263,0.835836,0.697539,14.007107,4.112096,96.584045,8.698746,4.18137,4.127316,0.80265,0.792274,12.324033,16,9.679656,6.626055,0
1003.110727,-0.81045,0.767397,27.587551,-0.476461,-0.146829,1.482736,1.572125,2.394277,1.770161,3.107959,0.761293,1.092269,15.99592,3.836105,31.913757,6.857094,3.305958,3.134267,0.687688,0.651973,14.598568,0,8.974112,5.754607,0
1317.417989,0.413594,-0.795761,5.3944,-0.066336,0.100192,1.082211,1.066834,1.22205,1.824599,0.844376,1.051968,0.903484,15.994919,5.449727,125.287771,9.447385,4.565312,4.665312,0.85783,0.876621,11.999862,31,9.927253,6.15433,0
752.217766,-2.15587,0,-3.420481,-0.456164,-0.330526,1.411163,1.222186,0,1.749833,0,0.881649,0.019074,15.998702,4.022371,35.380507,4.036427,3.681881,3.576618,0.866748,0.841968,13.518296,0,9.197458,6.845421,0
918.463738,-0.480694,-0.070461,27.657354,-0.495066,-0.092741,1.438996,0.95068,2.324388,1.59432,2.824317,0.854541,0.173819,15.99592,3.678918,28.667017,4.981076,3.072488,2.886733,0.661624,0.621624,15.119922,0,8.720134,5.884534,0
977.925912,-0.086885,-0.327041,13.780439,-0.131041,-0.032168,1.019659,1.058393,0.946186,1.212706,0.776748,1.017207,0.918927,14.153131,4.270049,156.09733,363639.685766,4.195909,4.074697,0.831796,0.807767,12.224226,72,10.130902,8.639438,0
1741.428477,-0.648602,-0.315876,19.647174,-0.082223,-0.127784,1.261731,0.897416,0.904635,0.948287,1.187512,1.216675,1.063731,31.972072,4.150343,135.546025,12.464513,4.635007,4.635007,0.918843,0.918843,20.101256,48,9.831938,8.032985,0
1924.471102,-1.889917,0.889951,-13.02392,-0.084648,-0.18414,1.105717,1.050778,0.910228,1.152229,0.804754,1.086409,0.897042,31.972072,4.390067,254.334345,10.658254,5.344698,5.344698,0.991169,0.991169,21.294476,80,10.392466,9.477821,0
901.377361,0.000799,0.821943,6.34966,-0.064951,0.000175,1.016067,0.995124,1.125503,1.064424,1.10471,1.095914,0.889298,15.998261,4.753629,54.460265,4.284746,4.293661,4.213661,0.92459,0.907362,14.125582,2,9.192075,6.683785,0
2293.467354,-1.042363,4.029214,8.561751,-0.025989,-0.098372,0.930113,0.69617,1.466968,0.762528,1.483728,1.029079,0.937512,31.972072,5.126797,172.488498,12.260852,5.01248,5.01248,0.907472,0.907472,19.166833,47,10.217495,7.416107,0
2252.161557,1.152008,-0.453591,10.3774,-0.1318,0.104972,1.139406,1.0592,0.875209,1.28267,0.995983,1.091548,1.033405,15.999305,4.889355,320.759238,19.312293,5.152115,5.277115,0.858686,0.879519,13.760992,74,10.358885,6.675736,0
1931.832588,0.881666,-1.16823,14.60462,-0.056934,0.056528,0.994683,1.015913,0.887937,0.964316,0.86013,1.25598,1.006076,16.000006,4.537875,360.572765,11.036727,5.356558,5.356558,0.930784,0.930784,11.938067,285,11.014934,6.670253,0
6307.127202,-0.202802,-0.029134,33.498722,-0.084038,-0.100166,1.002603,0.33905,0.889484,0.673921,1.069122,0.843762,0.802108,78.918337,5.875223,120.130742,13.460481,4.516876,4.516876,0.873683,0.873683,21.332135,36,9.803999,8.779375,0
1123.066217,-0.157654,0.071553,-4.168757,-0.08235,-0.034693,0.973255,0.937719,1.134754,1.147268,1.01638,1.198539,0.71913,15.995923,4.405321,128.597339,7.876268,4.695613,4.635007,0.930858,0.918843,12.786764,35,9.928229,7.306372,0
2890.288834,-1.33495,0.893548,46.42014,-0.198347,-0.10934,0.887861,0.628289,0.639436,0.980262,0.684614,0.623295,0.919233,34.968854,2.729994,181.254975,7.061433,3.938688,3.9036,0.675255,0.669239,18.428195,62,10.134758,7.073463,0
1329.455106,0.073029,-0.295909,-0.308537,-0.127839,0.009151,1.110604,0.972598,1.466365,1.044891,1.479699,1.040648,0.896116,15.996926,4.682964,186.335486,16.322597,4.734512,4.734512,0.902168,0.902168,11.468894,80,10.438664,6.530033,0
2230.026287,-0.049618,-1.40744,2.756706,0.186315,-0.003274,0.759673,0.907488,1.145119,0.870554,1.018623,1.064055,1.059164,16.000818,3.924866,418.563033,28.726386,4.640224,4.640224,0.785561,0.785561,15.846579,222,10.65521,7.403348,0
1872.475704,-0.541824,0.142901,27.413289,-0.100582,-0.091726,1.105829,1.204651,1.01552,1.377016,0.498057,1.278637,0.99498,15.996932,4.478482,201.126114,9.885923,5.070137,5.17728,0.873054,0.891504,10.431475,33,10.083682,6.325348,0
1232.861448,1.818914,-0.410096,-5.791291,0.0446,0.166972,0.945301,1.071817,0.932696,1.111683,0.903425,0.935574,0.871082,15.999992,4.161098,42.257054,8.708739,4.389898,4.228073,0.894639,0.86166,15.528103,0,9.183175,6.503689,0
2075.9458,-0.706778,0.389322,-12.832292,-0.123433,-0.069001,1.003267,0.730708,0.858954,1.031419,1.287682,1.050881,0.911689,34.969381,4.570003,248.15854,13.147988,5.144018,5.211211,0.960143,0.972685,19.490861,91,10.330355,9.026147,0
2800.470002,0.655813,-0.498518,5.408123,-0.042479,0.03681,1.007197,1.114626,1.099079,1.32897,1.505924,1.038632,0.979123,15.998969,5.74485,709.782713,19.144115,5.978056,5.978056,0.945606,0.945606,14.341836,534,11.379623,7.290993,0
1385.953364,0.626529,-0.498255,8.985679,0.053483,0.125566,0.956287,1.06152,1.068689,1.346302,0.774349,1.014768,0.98131,15.998264,4.960967,138.661829,7.740255,4.704994,4.881704,0.878198,0.911182,12.04747,38,9.808352,6.613591,0
1773.131753,-1.134031,0.637981,-1.512084,-0.352296,-0.104191,1.414183,0.488862,0,0.883518,0,0.459014,0.004534,30.975252,2.745875,25.438635,363638.014946,2.721464,1.932426,0.640657,0.45491,23.710827,0,9.873441,10.840765,0
901.377361,-0.036719,0.690132,1.36813,0.184426,-0.006983,0.773055,1.419394,0,1.608265,0,1.279308,0.802923,15.99592,5.141673,53.559413,7.893081,3.543465,3.543465,0.763044,0.763044,14.125582,0,9.773664,6.683785,0
768.976229,0.074523,0.075411,30.138968,0.050552,0.01649,0.732532,1.52451,0,0.791883,0,0.70566,1.792343,15.995922,4.923919,86.719559,14.666391,3.939471,3.939471,0.8969,0.8969,18.422924,12,9.948557,8.574511,0
1706.101218,-0.60122,0.035214,13.124895,-0.126378,-0.081384,1.141585,0.988932,0.989701,0.835583,1.048355,1.242242,0.990591,15.995925,4.812295,315.84353,23.140052,5.156889,5.156889,0.900307,0.900307,9.672471,231,10.807017,5.928766,0
782.117019,-0.024742,0.022669,14.834711,-0.30493,-0.030608,1.25472,1.245664,0.928756,1.087275,0.345031,0.74526,1.243282,14.00308,4.551382,56.595997,5.74067,4.133661,4.133661,0.890135,0.890135,9.349308,4,8.976768,6.364192,0
901.377361,-0.102202,0.148003,-5.598951,-0.103457,-0.02117,1.061283,1.040234,1.33654,0.805743,1.580822,0.915034,1.126535,15.99592,4.932728,53.589118,4.273491,4.373661,4.373661,0.941817,0.941817,14.125582,0,9.320181,6.683785,0
1208.164674,0.623677,-0.156756,2.378439,-0.002698,0.056574,0.945961,1.035302,1.116601,1.100838,0.991276,0.981727,0.842613,15.999999,4.31166,105.144055,6.74229,4.773557,4.773557,0.972827,0.972827,18.322725,35,10.041247,8.102851,0
1492.036751,0.030998,0.217788,-0.35267,-0.075756,0.006193,1.062157,0.958521,0.990222,1.070253,1.064014,1.056978,0.809419,15.994921,5.661108,185.774401,15.04311,4.715002,4.715002,0.863643,0.863643,13.253355,59,10.00365,6.776804,0
3791.898689,2.446278,-0.30977,11.643418,0.035168,0.120323,0.839014,1.010765,0.998495,1.034585,1.104758,1.180589,1.034165,34.969856,4.972127,512.793147,8.006443,5.649065,5.649065,0.938014,0.938014,17.315826,433,11.331931,8.002184,0
5278.026443,-3.476331,6.479231,-55.03204,-0.065706,-0.078276,1.085663,1.07833,1.031691,1.181824,1.084886,1.022333,0.960553,16.011398,4.525218,709.782713,50.661361,6.650572,6.779143,0.932853,0.950887,13.450963,191,11.109907,6.610739,0
1737.071765,0.18968,-1.051343,-16.309544,-0.085117,0.024419,1.130158,0.879403,0.916553,0.862136,1.068262,0.871049,1.074612,15.998711,5.065654,159.21116,13.071619,4.93694,4.897724,0.87034,0.863427,12.23355,36,9.829249,6.023819,0
74392.249373,-1.564945,-2.294935,4.590025,-0.079761,-0.130356,0.959809,0.813794,0.956618,1.0892,0.324002,0.911264,0.872712,126.909494,5.663805,338.916694,10.612067,4.418296,4.418296,0.791106,0.791106,63.100117,57,10.637321,23.739834,0
1976.70773,-0.295752,-0.270207,37.761213,-0.104611,-0.037953,1.046269,0.995138,1.024422,0.91369,1.266996,0.995833,1.087242,15.99593,4.517157,431.688907,7.209291,5.484172,5.484172,0.932263,0.932263,12.513914,261,10.718078,6.834339,0
1773.89489,0.716237,-0.157795,8.737529,0.036243,0.0712,0.796973,1.16739,1.010752,0.981361,0.897797,0.865602,1.093882,31.972072,4.338959,166.387575,5.708302,4.923182,4.923182,0.975971,0.975971,23.362956,100,10.364104,9.062692,0
1541.376704,-3.131195,-0.289078,-25.240217,-0.231068,-0.214754,1.164868,0.849166,0.98379,0.802143,1.026491,0.995118,1.079647,16.002554,3.824548,102.750094,7.769887,4.864727,4.918781,0.933827,0.944203,17.597737,13,9.605486,8.218667,0
2126.157644,-0.865372,-0.671857,-10.692378,-0.106821,-0.112916,1.092707,0.880927,0.836704,0.751642,1.256618,0.932455,0.932009,31.972573,5.135204,222.276557,12.370829,5.208411,5.208411,0.948389,0.948389,17.690071,68,10.140771,7.913766,0
1320.992003,1.458401,-0.028556,-9.691401,0.055623,0.144435,0.864304,1.0877,0.759582,1.016732,0.841957,0.991318,0.750186,16,4.247569,106.848562,6.805549,4.862576,4.862576,0.963956,0.963956,17.786305,21,9.770128,7.790945,0
1108.372903,-0.309268,0.783812,16.553122,-0.105257,-0.053364,1.029808,0.998079,1.160731,1.174,1.328618,1.064875,0.837284,15.995922,4.449948,88.709135,6.976279,4.453881,4.453881,0.899012,0.899012,14.513917,22,9.769728,6.713586,0
1537.252245,0.416173,-0.17236,21.263823,-0.097924,0.08447,1.235932,1.003512,0.646174,1.026573,1.072579,1.460053,1.107493,31.972072,4.457378,109.582119,4.679641,4.566109,4.566109,0.949817,0.949817,20.529873,26,9.881804,8.430784,0
2054.515718,-1.607361,-0.693216,2.377946,-0.1015,-0.128012,1.094492,0.988607,0.843057,0.688963,0.889537,1.187487,1.086675,15.997939,4.034068,394.721075,28.868413,5.30248,5.40248,0.897677,0.914606,10.99874,290,10.881118,6.403834,0
14417.769114,-0.505547,-0.286674,20.835274,-0.096431,-0.331379,1.117994,1.401326,0.852618,0.725883,0.917192,0.783198,1.437245,126.904473,5.412694,57.19373,4.702701,3.823068,3.913977,0.857299,0.877685,38.102069,6,9.084437,12.499634,0
3690.214469,0.644785,2.486218,-17.674775,0.171406,0.046969,0.726503,0.698424,0.730825,0.967317,0.853808,0.867945,0.851923,34.970157,3.83415,210.503124,10.419131,4.730421,4.92238,0.797611,0.829978,18.907492,55,10.119445,7.494526,0
1886.753523,-0.402402,-1.184062,-4.120494,-0.150682,-0.086455,1.058385,1.080795,0.817336,1.173268,0.418845,0.881054,1.054935,34.968853,5.808853,77.765453,9.335343,3.914569,3.914569,0.776024,0.776024,16.780004,9,9.591649,6.882051,0
42398.984176,0.784336,1.015648,13.391261,0.025628,0.04244,0.829008,1.473449,1.744422,0.741886,0.978649,0.943132,1.379262,126.906474,4.196153,248.289819,393943.407051,4.955697,4.990785,0.849613,0.855628,45.060093,98,10.533375,14.155521,0
1476.676566,-0.253832,0.552103,7.267236,-0.06505,-0.029074,0.935854,1.155837,0.822855,1.334806,0.726621,1.202559,0.973584,16.000005,4.357724,196.752518,13.328614,4.930484,4.979265,0.920287,0.929392,14.538606,45,10.092661,7.978309,0
1631.934058,-1.892007,-1.146913,-3.149942,-0.104936,-0.139062,1.068367,0.945515,1.003035,1.26783,0.853495,1.148887,0.725691,16.002061,4.75089,198.272041,9.35704,4.805911,4.805911,0.880295,0.880295,14.314448,116,10.782284,7.253227,0
946.091661,0.872797,-0.522306,-3.701228,-0.093286,0.078694,1.038864,1.185528,1.871116,1.119992,1.874886,0.926687,0.674657,16.000786,3.066557,80.935885,5.293607,4.004886,4.095795,0.898071,0.918457,17.681625,10,9.758346,8.683772,0
990.080075,-0.196443,-0.257882,2.336385,-0.034801,-0.105858,1.004365,1.075695,0.969731,1.19071,0.581017,1.134345,1.07465,14.008275,6.774313,124.661291,5.255894,4.5671,4.631616,0.921865,0.934887,10.377885,47,9.887968,6.45585,0
1034.405074,-0.771864,0.007018,24.622719,-0.225432,-0.298908,1.18409,1.182406,1.016406,1.558778,1.320416,1.252212,0.803237,14.010194,5.380268,82.334197,8.814944,4.240224,4.240224,0.864137,0.864137,12.876666,12,9.172015,6.837758,0
